"","labels","experiment","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","oocyst_mean","dilution"
"1020","E57aHLN","E5",NA,NA,NA,NA,NA,1
"1021","E57aBCT","E5",4,6,7,3,5,1
"1022","E57aBCP","E5",1,4,4,2,2.75,1
"1023","E57aFXZ","E5",12,11,10,13,11.5,1
"1024","E57aAFQ","E5",10,17,12,16,13.75,1
"1025","E57aNUZ","E5",4,5,8,12,7.25,1
"1026","E57aQSW","E5",10,6,6,14,9,1
"1027","E57aGOW","E5",0,2,3,1,1.5,1
"1028","E57aMPS","E5",3,1,4,3,2.75,2
"1029","E57aCGK","E5",3,3,0,3,2.25,1
"1030","E57aJST","E5",84,91,79,104,89.5,1
"1031","E57aGLS","E5",0,0,1,0,0.25,1
"1032","E57aJQV","E5",0,1,4,0,1.25,1
"1033","E57aCPV","E5",5,5,6,5,5.25,1
"1034","E57aFMW","E5",1,5,3,1,2.5,1
"1035","E57aDQR","E5",1,0,1,1,0.75,1
"1036","E57aGTY","E5",43,37,56,49,46.25,1
"1037","E57aQVZ","E5",19,31,24,21,23.75,1
"1038","E57aHPU","E5",25,21,32,26,26,1
"1039","E57aJSW","E5",49,39,23,37,37,1
"1040","E57aCIX","E5",19,25,28,36,27,1
"1041","E57aLSZ","E5",13,22,12,24,17.75,1
"1042","E57aIKO","E5",17,20,25,21,20.75,1
"1043","E57aKQZ","E5",22,32,27,17,24.5,1
"1044","E57aKPZ","E5",NA,NA,NA,NA,NA,1
"1045","E57aTWY","E5",23,19,22,17,20.25,1
"1046","E57aKWX","E5",7,15,12,14,12,1
"1047","E57aJNS","E5",1,2,5,2,2.5,1
"1048","E57aFUY","E5",7,17,11,11,11.5,1
"1049","E57aKPV","E5",13,4,17,12,11.5,1
"1050","E57aDTV","E5",NA,NA,NA,NA,NA,1
"1051","E57aRUV","E5",13,7,15,12,11.75,1
"1052","E57aBGI","E5",10,6,7,8,7.75,1
"1053","E57aKNY","E5",54,53,62,80,62.25,1
"1054","E57aLTU","E5",30,30,37,33,32.5,1
"1055","E57aIKS","E5",3,2,3,2,2.5,1
"1056","E57aGIR","E5",7,8,9,12,9,1
"1057","E57aDHM","E5",7,10,9,16,10.5,1
"1058","E57aEPT","E5",2,5,3,3,3.25,1
"1059","E57aCMU","E5",15,8,16,20,14.75,1
"1060","E57aLQR","E5",20,8,14,26,17,1
"1061","E57aFWY","E5",0,0,0,0,0,1
"1062","E57aDHK","E5",0,0,0,0,0,1
"1063","E57aADP","E5",20,9,8,8,11.25,1
"1064","E57aLOU","E5",25,15,16,16,18,1
"1065","E57aGKL","E5",0,0,1,0,0.25,1
"1066","E57aALT","E5",1,0,0,0,0.25,1
"1067","E57aAPU","E5",3,0,4,3,2.5,1
"1068","E57aBOX","E5",6,4,3,4,4.25,1
"1069","E57aDRT","E5",2,4,11,6,5.75,1
"1070","E57aCEY","E5",6,6,3,9,6,2
"1071","E57aEQZ","E5",0,0,0,0,0,1
"1072","E57aNVW","E5",0,1,1,1,0.75,1
"1073","E57aOVW","E5",0,3,0,0,0.75,1
"1074","E57aAJX","E5",0,0,0,0,0,1
"1075","E57aCDZ","E5",0,0,1,0,0.25,1
"1076","E57aCEJ","E5",0,2,0,1,0.75,1
"1077","E57aLTV","E5",3,1,2,1,1.75,1
"1078","E57aJMZ","E5",5,4,11,7,6.75,1
"1079","E57aQVW","E5",0,0,0,0,0,1
"1080","E57aAMW","E5",0,2,1,2,1.25,1
"1081","E57aWXZ","E5",0,0,0,1,0.25,1
"1082","E57aEFJ","E5",5,3,3,3,3.5,1
"1083","E57aBIR","E5",33,90,62,82,66.75,1
"1084","E57aIQU","E5",17,13,12,22,16,1
"1085","E57aLRZ","E5",37,47,37,33,38.5,1
"1086","E57aFMP","E5",NA,NA,NA,NA,NA,1
"1087","E57aIWY","E5",13,48,16,24,25.25,1
"1088","E57aNOT","E5",17,20,18,44,24.75,1
"1089","E57aNPY","E5",15,16,13,24,17,1
"1090","E57aHLX","E5",22,31,26,19,24.5,1
"1091","E57aBFG","E5",118,126,83,104,107.75,1
"1092","E57aGPS","E5",38,55,35,47,43.75,1
"1093","E57aLOT","E5",NA,NA,NA,NA,NA,1
"1094","E57aHOU","E5",8,12,13,23,14,1
"1095","E57aCFW","E5",76,93,100,57,81.5,1
"1096","E57aHJT","E5",57,37,44,51,47.25,1
"1097","E57aADF","E5",NA,NA,NA,NA,NA,1
"1098","E57aALN","E5",4,4,0,0,2,1
"1099","E57aHUZ","E5",NA,NA,NA,NA,NA,1
"1100","E57aBGL","E5",NA,NA,NA,NA,NA,1
"1101","E57aBOV","E5",NA,NA,NA,NA,NA,1
"1102","E57aACY","E5",28,22,25,23,24.5,1
"1103","E57aCOW","E5",67,70,70,47,63.5,1
"1104","E57aDEW","E5",83,87,82,89,85.25,2
"1105","E57aRSX","E5",24,30,35,33,30.5,1
"1106","E57aCMV","E5",NA,NA,NA,NA,NA,1
"1107","E57aBQU","E5",15,8,13,13,12.25,1
"1108","E57aGQW","E5",NA,NA,NA,NA,NA,1
"1109","E57aDFZ","E5",NA,NA,NA,NA,NA,1
"1110","E57aMNW","E5",17,20,21,37,23.75,1
"1111","E57aOQS","E5",NA,NA,NA,NA,NA,1
"1112","E57aEFY","E5",48,45,39,59,47.75,1
"1113","E57aLNW","E5",66,60,61,86,68.25,1
"1114","E57aHJO","E5",NA,NA,NA,NA,NA,1
"1115","E57aESW","E5",NA,NA,NA,NA,NA,1
"1116","E57aMNZ","E5",NA,NA,NA,NA,NA,1
"1117","E57aIMU","E5",NA,NA,NA,NA,NA,1
"1118","E57aGHW","E5",NA,NA,NA,NA,NA,1
"1119","E57aJUW","E5",NA,NA,NA,NA,NA,1
"1120","E57aBPZ","E5",NA,NA,NA,NA,NA,1
"1121","E57aBER","E5",NA,NA,NA,NA,NA,1
"1122","E57aCEI","E5",NA,NA,NA,NA,NA,1
"1123","E57aBFT","E5",NA,NA,NA,NA,NA,1
"1124","E57aARW","E5",NA,NA,NA,NA,NA,1
"1125","E57aDHL","E5",NA,NA,NA,NA,NA,1
"1126","E57aFKR","E5",NA,NA,NA,NA,NA,1
"1127","E57aADM","E5",NA,NA,NA,NA,NA,1
"1128","E57aAMN","E5",NA,NA,NA,NA,NA,1
"1129","E57aHWX","E5",NA,NA,NA,NA,NA,1
"1130","E57aDJY","E5",NA,NA,NA,NA,NA,1
"1131","E57aDHT","E5",NA,NA,NA,NA,NA,1
"1132","E57aLVX","E5",NA,NA,NA,NA,NA,1
"1133","E57aDVX","E5",NA,NA,NA,NA,NA,1
"1134","E57aMUY","E5",NA,NA,NA,NA,NA,1
"1135","E57aJXY","E5",NA,NA,NA,NA,NA,1
"1136","E57aBKO","E5",NA,NA,NA,NA,NA,1
"1137","E57aABF","E5",NA,NA,NA,NA,NA,1
"1138","E57aAQT","E5",NA,NA,NA,NA,NA,1
"1139","E57aHOT","E5",NA,NA,NA,NA,NA,1
"1140","E57aDHO","E5",NA,NA,NA,NA,NA,1
"1141","E57aEIS","E5",NA,NA,NA,NA,NA,1
"1142","E57aGMU","E5",NA,NA,NA,NA,NA,1
"1143","E57aGKO","E5",NA,NA,NA,NA,NA,1
"1144","E57aIPX","E5",NA,NA,NA,NA,NA,1
"1145","E57aMNX","E5",NA,NA,NA,NA,NA,1
"1146","E57aGTZ","E5",NA,NA,NA,NA,NA,1
"1147","E57aEGK","E5",NA,NA,NA,NA,NA,1
"1148","E57aEQX","E5",NA,NA,NA,NA,NA,1
"1149","E57aNVY","E5",NA,NA,NA,NA,NA,1
"1150","E57aAVW","E5",NA,NA,NA,NA,NA,1
"1151","E57aBLZ","E5",10,4,4,7,6.25,1
"1152","E57aDPT","E5",16,17,8,14,13.75,1
"1153","E57aBCS","E5",13,5,8,15,10.25,1
"1154","E57aDMZ","E5",4,7,7,11,7.25,1
"1155","E57aABT","E5",5,5,4,3,4.25,1
"1156","E57aBGM","E5",8,6,8,9,7.75,2
"1157","E57aCHR","E5",2,12,8,9,7.75,1
"1158","E57aFJK","E5",4,3,11,3,5.25,1
"1159","E57aAKP","E5",NA,NA,NA,NA,NA,1
"1160","E57aCIP","E5",27,24,25,34,27.5,1
"1161","E57aAOW","E5",NA,NA,NA,NA,NA,1
"1162","E57aLUW","E5",4,4,1,11,5,1
"1163","E57aBCY","E5",2,5,4,5,4,1
"1164","E57aAGL","E5",0,0,0,0,0,1
"1165","E57aRTY","E5",NA,NA,NA,NA,NA,1
"1166","E57aEMX","E5",11,21,10,3,11.25,1
"1167","E57aFTX","E5",12,17,8,8,11.25,1
"1168","E57aABN","E5",6,5,0,13,6,1
"1169","E57aLYZ","E5",6,8,4,4,5.5,1
"1170","E57aRXZ","E5",1,0,1,1,0.75,1
"1171","E57aACJ","E5",5,1,3,4,3.25,2
"1172","E57aBDN","E5",2,1,7,10,5,1
"1173","E57aESZ","E5",3,3,4,3,3.25,2
"1174","E57aDMQ","E5",8,9,6,12,8.75,1
"1175","E57aLTY","E5",2,5,6,7,5,1
"1176","E57aMTU","E5",0,0,0,0,0,1
"1177","E57aFJL","E5",0,0,0,0,0,1
"1178","E57aEHM","E5",0,0,0,0,0,1
"1179","E57aMTZ","E5",0,0,1,0,0.25,1
"1180","E57aASY","E5",0,0,0,0,0,1
"1181","E57aEKY","E5",0,0,0,1,0.25,1
"1182","E57aDKM","E5",0,1,1,2,1,1
"1183","E57aDIK","E5",2,0,2,0,1,1
"1184","E57aTUW","E5",0,0,0,0,0,1
"1185","E57aEIJ","E5",0,0,2,0,0.5,1
"1186","E57aKQY","E5",0,0,0,0,0,1
"1187","E57aAMT","E5",0,1,0,1,0.5,1
"1188","E57aHMZ","E5",0,0,0,0,0,1
"1189","E57aGKS","E5",1,1,1,0,0.75,1
"1190","E57aDFV","E5",0,0,0,0,0,1
"1191","E57aBQS","E5",2,2,0,1,1.25,1
"1192","E57aKNV","E5",0,0,0,0,0,1
"1193","E57aBQX","E5",0,0,0,0,0,1
"1194","E57aUXY","E5",2,0,1,0,0.75,1
"1195","E57aBNY","E5",2,1,0,0,0.75,1
"1196","E57aBHY","E5",0,0,1,0,0.25,1
"1197","E57aDER","E5",0,0,0,1,0.25,1
"1198","E57aGPR","E5",10,16,9,12,11.75,1
"1199","E57aANO","E5",13,7,5,11,9,1
"1200","E57aORU","E5",9,4,4,9,6.5,1
"1201","E57aCKO","E5",NA,NA,NA,NA,NA,1
"1202","E57aAOR","E5",20,27,15,26,22,1
"1203","E57aKRU","E5",8,8,8,14,9.5,1
"1204","E57aOTX","E5",1,0,0,0,0.25,1
"1205","E57aCNW","E5",7,4,8,13,8,1
"1206","E57aFJX","E5",6,1,0,5,3,1
"1207","E57aDKN","E5",3,3,1,2,2.25,1
"1208","E57aCJT","E5",NA,NA,NA,NA,NA,1
"1209","E57aIOX","E5",5,10,8,19,10.5,1
"1210","E57aAJT","E5",31,37,13,25,26.5,1
"1211","E57aENX","E5",NA,NA,NA,NA,NA,1
"1212","E57aJNU","E5",NA,NA,NA,NA,NA,1
"1213","E57aJLO","E5",1,0,0,0,0.25,1
"1214","E57aDQW","E5",NA,NA,NA,NA,NA,1
"1215","E57aBFV","E5",NA,NA,NA,NA,NA,1
"1216","E57aAOT","E5",NA,NA,NA,NA,NA,1
"1217","E57aKUY","E5",4,9,6,7,6.5,1
"1218","E57aOQY","E5",6,14,9,11,10,1
"1219","E57aCJO","E5",13,9,16,10,12,2
"1220","E57aMPW","E5",7,8,10,11,9,1
"1221","E57aGNV","E5",NA,NA,NA,NA,NA,1
"1222","E57aBEX","E5",10,17,12,22,15.25,1
"1223","E57aCDX","E5",NA,NA,NA,NA,NA,1
"1224","E57aNUW","E5",NA,NA,NA,NA,NA,1
"1225","E57aBCM","E5",8,8,14,12,10.5,1
"1226","E57aDGJ","E5",17,6,19,11,13.25,1
"1227","E57aHIU","E5",8,8,5,8,7.25,1
"1228","E57aFHI","E5",3,4,8,12,6.75,1
"1229","E57aJPZ","E5",NA,NA,NA,NA,NA,1
"1230","E57aJXZ","E5",NA,NA,NA,NA,NA,1
"1231","E57aKNP","E5",NA,NA,NA,NA,NA,1
"1232","E57aCIN","E5",NA,NA,NA,NA,NA,1
"1233","E57aRTX","E5",NA,NA,NA,NA,NA,1
"1234","E57aGMZ","E5",NA,NA,NA,NA,NA,1
"1235","E57aQST","E5",NA,NA,NA,NA,NA,1
"1236","E57aENU","E5",NA,NA,NA,NA,NA,1
"1237","E57aBVZ","E5",NA,NA,NA,NA,NA,1
"1238","E57aGJP","E5",NA,NA,NA,NA,NA,1
"1239","E57aKVX","E5",NA,NA,NA,NA,NA,1
"1240","E57aEOW","E5",NA,NA,NA,NA,NA,1
"1241","E57aBLO","E5",NA,NA,NA,NA,NA,1
"1242","E57aHNO","E5",NA,NA,NA,NA,NA,1
"1243","E57aKQV","E5",NA,NA,NA,NA,NA,1
"1244","E57aESU","E5",NA,NA,NA,NA,NA,1
"1245","E57aTWX","E5",NA,NA,NA,NA,NA,1
"1246","E57aPTY","E5",NA,NA,NA,NA,NA,1
"1247","E57aIQT","E5",NA,NA,NA,NA,NA,1
"1248","E57aASW","E5",NA,NA,NA,NA,NA,1
"1249","E57aQXY","E5",NA,NA,NA,NA,NA,1
"1250","E57aBHW","E5",NA,NA,NA,NA,NA,1
"1251","E57aAPZ","E5",NA,NA,NA,NA,NA,1
"1252","E57aFIJ","E5",NA,NA,NA,NA,NA,1
"1253","E57aGLX","E5",NA,NA,NA,NA,NA,1
"1254","E57aDFS","E5",NA,NA,NA,NA,NA,1
"1255","E57aEIV","E5",NA,NA,NA,NA,NA,1
"1256","E57aDEQ","E5",NA,NA,NA,NA,NA,1
"1257","E57aAIY","E5",NA,NA,NA,NA,NA,1
"1258","E57aFGU","E5",NA,NA,NA,NA,NA,1
"1259","E57aEKX","E5",NA,NA,NA,NA,NA,1
"1260","E57aHST","E5",NA,NA,NA,NA,NA,1
"1261","E57aJQU","E5",NA,NA,NA,NA,NA,1
"1262","E57aGJQ","E5",NA,NA,NA,NA,NA,1
"1263","E57aARS","E5",NA,NA,NA,NA,NA,1
"1264","E57aNQU","E5",NA,NA,NA,NA,NA,1
"1265","E57aMOQ","E5",NA,NA,NA,NA,NA,1
"1266","E57aCXY","E5",0,0,0,2,0.5,1
"1267","E57aIJY","E5",0,2,0,0,0.5,1
"1268","E57aCGH","E5",3,1,1,0,1.25,1
"1269","E57aHNX","E5",0,0,2,1,0.75,1
"1270","E57aPWX","E5",2,1,2,0,1.25,1
"1271","E57aKNT","E5",6,4,8,10,7,2
"1272","E57aCKW","E5",0,0,0,0,0,1
"1273","E57aHQT","E5",0,1,0,0,0.25,1
"1274","E57aCIZ","E5",NA,NA,NA,NA,NA,1
"1275","E57aIJT","E5",4,6,12,9,7.75,1
"1276","E57aDGS","E5",NA,NA,NA,NA,NA,1
"1277","E57aFJO","E5",0,1,1,1,0.75,1
"1278","E57aJLN","E5",0,0,0,0,0,1
"1279","E57aTWZ","E5",0,0,0,0,0,1
"1280","E57aDGX","E5",NA,NA,NA,NA,NA,1
"1281","E57aCTZ","E5",0,2,0,0,0.5,1
"1282","E57aIJR","E5",2,4,2,1,2.25,1
"1283","E57aBGT","E5",1,0,0,0,0.25,1
"1284","E57aCOV","E5",1,0,0,0,0.25,1
"1285","E57aEHR","E5",1,2,2,2,1.75,1
"1286","E57aHSZ","E5",0,0,0,0,0,1
"1287","E57aCFH","E5",0,0,0,0,0,2
"1288","E57aAGK","E5",0,0,2,1,0.75,1
"1289","E57aHJY","E5",1,0,5,1,1.75,1
"1290","E57aGJX","E5",2,0,2,3,1.75,1
"1291","E57aKMO","E5",0,1,1,0,0.5,2
"1292","E57aAIN","E5",2,5,3,2,3,1
"1293","E57aHJK","E5",4,14,1,12,7.75,1
"1294","E57aSUY","E5",NA,NA,NA,NA,NA,1
"1295","E57aFLR","E5",10,6,8,10,8.5,2
"1296","E57aBDY","E5",2,4,5,6,4.25,2
"1297","E57aDHI","E5",4,1,4,2,2.75,1
"1298","E57aDNO","E5",40,29,29,27,31.25,1
"1299","E57aGMV","E5",13,8,7,9,9.25,1.5
"1300","E57aBKL","E5",10,16,6,8,10,1
"1301","E57aDKQ","E5",NA,NA,NA,NA,NA,1
"1302","E57aDMT","E5",5,2,4,3,3.5,1
"1303","E57aIJS","E5",11,11,15,20,14.25,1
"1304","E57aABL","E5",7,8,6,15,9,1.5
"1305","E57aDHW","E5",NA,NA,NA,NA,NA,1
"1306","E57aAHM","E5",NA,NA,NA,NA,NA,1
"1307","E57aPUY","E5",NA,NA,NA,NA,NA,1
"1308","E57aBNO","E5",NA,NA,NA,NA,NA,1
"1309","E57aBLT","E5",NA,NA,NA,NA,NA,1
"1310","E57aBGU","E5",4,2,2,1,2.25,1
"1311","E57aLRS","E5",11,13,9,5,9.5,1.5
"1312","E57aAHV","E5",0,0,2,0,0.5,1.5
"1313","E57aAIP","E5",15,4,3,6,7,1
"1314","E57aGOY","E5",NA,NA,NA,NA,NA,1
"1315","E57aBMS","E5",3,3,1,4,2.75,1
"1316","E57aCDQ","E5",NA,NA,NA,NA,NA,1
"1317","E57aBFS","E5",NA,NA,NA,NA,NA,1
"1318","E57aADG","E5",2,0,1,1,1,2
"1319","E57aHXY","E5",0,1,1,0,0.5,1
"1320","E57aILS","E5",8,3,9,4,6,1
"1321","E57aIOU","E5",0,0,2,0,0.5,1
"1322","E57aJQT","E5",NA,NA,NA,NA,NA,1
"1323","E57aEHI","E5",NA,NA,NA,NA,NA,1
"1324","E57aAKW","E5",NA,NA,NA,NA,NA,1
"1325","E57aSVW","E5",NA,NA,NA,NA,NA,1
"1326","E57aFQR","E5",NA,NA,NA,NA,NA,1
"1327","E57aBWZ","E5",NA,NA,NA,NA,NA,1
"1328","E57aBRT","E5",NA,NA,NA,NA,NA,1
"1329","E57aKPS","E5",NA,NA,NA,NA,NA,1
"1330","E57aETV","E5",NA,NA,NA,NA,NA,1
"1331","E57aCLW","E5",NA,NA,NA,NA,NA,1
"1332","E57aHKS","E5",NA,NA,NA,NA,NA,1
"1333","E57aACM","E5",NA,NA,NA,NA,NA,1
"1334","E57aKLX","E5",NA,NA,NA,NA,NA,1
"1335","E57aDGW","E5",NA,NA,NA,NA,NA,1
"1336","E57aBJY","E5",NA,NA,NA,NA,NA,1
"1337","E57aGVY","E5",NA,NA,NA,NA,NA,1
"1338","E57aOSX","E5",NA,NA,NA,NA,NA,1
"1339","E57aFOS","E5",NA,NA,NA,NA,NA,1
"1340","E57aKPU","E5",NA,NA,NA,NA,NA,1
"1341","E57aEHO","E5",NA,NA,NA,NA,NA,1
"1342","E57aAHW","E5",NA,NA,NA,NA,NA,1
"1343","E57aDVY","E5",NA,NA,NA,NA,NA,1
"1344","E57aAMX","E5",NA,NA,NA,NA,NA,1
"1345","E57aPST","E5",NA,NA,NA,NA,NA,1
"1346","E57aIJN","E5",NA,NA,NA,NA,NA,1
"1347","E57aCOU","E5",NA,NA,NA,NA,NA,1
"1348","E57aPSX","E5",NA,NA,NA,NA,NA,1
"1349","E57aLNO","E5",NA,NA,NA,NA,NA,1
"1350","E57aKSY","E5",NA,NA,NA,NA,NA,1
"1351","E57aGHK","E5",NA,NA,NA,NA,NA,1
"1352","E57aDGI","E5",NA,NA,NA,NA,NA,1
"1353","E57aATV","E5",NA,NA,NA,NA,NA,1
"1354","E57aJNT","E5",NA,NA,NA,NA,NA,1
"1355","E57aBIM","E5",NA,NA,NA,NA,NA,1
"1356","E57aBDU","E5",NA,NA,NA,NA,NA,1
"1357","E57aFGX","E5",NA,NA,NA,NA,NA,1
"1358","E57aACS","E5",NA,NA,NA,NA,NA,1
"1359","E57bxIPS","E7",0,0,0,0,0,1
"1360","E57bxINO","E7",0,0,0,0,0,1
"1361","E57bxMNW","E7",3,5,8,1,4.25,1
"1362","E57bxRTY","E7",26,17,23,28,23.5,1
"1363","E57bxLNW","E7",6,7,10,7,7.5,1
"1364","E57bxELZ","E7",0,0,0,0,0,1
"1365","E57bxAUZ","E7",21,32,19,26,24.5,1
"1366","E57bxFJW","E7",0,0,0,0,0,1
"1367","E57bxALV","E7",0,0,0,0,0,1
"1368","E57bxBJR","E7",0,0,0,2,0.5,1
"1369","E57bxCWZ","E7",0,0,0,0,0,1
"1370","E57bxFHT","E7",0,0,0,0,0,1
"1371","E57bxCRZ","E7",0,0,0,0,0,1
"1372","E57bxEJN","E7",0,0,0,0,0,1
"1373","E57bxLMZ","E7",74,92,97,87,87.5,1
"1374","E57bxNSX","E7",66,63,62,70,65.25,1
"1375","E57bxBGY","E7",13,6,11,6,9,1
"1376","E57bxESW","E7",55,51,48,44,49.5,1
"1377","E57bxFHK","E7",0,0,0,0,0,1
"1378","E57bxAIO","E7",0,0,0,0,0,1
"1379","E57bxBIO","E7",0,0,0,0,0,1
"1380","E57bxCNT","E7",0,0,0,0,0,1
"1381","E57bxDKR","E7",0,0,0,0,0,1
"1382","E57bxLUV","E7",0,0,0,0,0,1
"1383","E57bxABG","E7",0,0,0,0,0,1
"1384","E57bxEMW","E7",0,0,0,0,0,1
"1385","E57bxNTU","E7",0,0,0,0,0,1
"1386","E57bxJRZ","E7",93,74,106,129,100.5,1
"1387","E57bxCIK","E7",0,0,0,0,0,1
"1388","E57bxBMW","E7",0,0,0,0,0,1
"1389","E57bxCEK","E7",13,15,16,16,15,1
"1390","E57bxGJT","E7",21,21,20,17,19.75,1
"1391","E57bxANS","E7",0,0,0,0,0,1
"1392","E57bxCOV","E7",144,134,117,108,125.75,1
"1393","E57bxBOY","E7",0,0,0,0,0,1
"1394","E57bxBCE","E7",2,3,3,6,3.5,1
"1395","E57bxGIU","E7",0,0,0,0,0,1
"1396","E57bxBFJ","E7",0,0,0,0,0,1
"1397","E57bxAGP","E7",0,0,0,0,0,1
"1398","E57bxFGH","E7",0,0,0,0,0,1
"1399","E57bxGHN","E7",0,0,0,0,0,1
"1400","E57bxNPW","E7",0,0,0,0,0,1
"1401","E57bxHNS","E7",0,0,0,0,0,1
"1402","E57bxCUY","E7",0,0,0,0,0,1
"1403","E57bxDIW","E7",0,0,0,0,0,1
"1404","E57bxDQW","E7",0,0,0,0,0,1
"1405","E57bxSTU","E7",0,0,0,0,0,1
"1406","E57bxGSV","E7",0,0,0,0,0,1
"1407","E57bxIMQ","E7",0,0,0,0,0,1
"1408","E57bxFKW","E7",0,0,0,0,0,1
"1409","E57bxERY","E7",0,0,0,0,0,1
"1410","E57bxFPQ","E7",0,0,0,0,0,1
"1411","E57bxDUZ","E7",0,0,0,0,0,1
"1412","E57bxIMR","E7",0,0,0,0,0,1
"1413","E57bxJMZ","E7",0,0,0,0,0,1
"1414","E57bxAGX","E7",90,111,114,108,105.75,1
"1415","E57bxAHU","E7",64,68,72,67,67.75,1
"1416","E57bxEKV","E7",0,0,0,0,0,1
"1417","E57bxAEJ","E7",82,91,98,102,93.25,1
"1418","E57bxCET","E7",0,1,0,0,0.25,1
"1419","E57bxJPX","E7",0,0,0,0,0,1
"1420","E57bxGHS","E7",0,0,0,0,0,1
"1421","E57bxBLW","E7",4,10,7,6,6.75,1
"1422","E57bxQUZ","E7",0,0,0,0,0,1
"1423","E57bxDHL","E7",0,0,0,0,0,1
"1424","E57bxFJS","E7",0,0,0,0,0,1
"1425","E57bxEFL","E7",22,47,31,51,37.75,1
"1426","E57bxHKM","E7",0,0,0,0,0,1
"1427","E57bxAQY","E7",12,28,23,20,20.75,1
"1428","E57bxEHM","E7",0,0,0,0,0,1
"1429","E57bxDTU","E7",1,0,1,0,0.5,1
"1430","E57bxCEO","E7",5,3,6,6,5,1
"1431","E57bxTXZ","E7",0,0,0,0,0,1
"1432","E57bxBHI","E7",0,0,0,0,0,1
"1433","E57bxADG","E7",0,0,0,0,0,1
"1434","E57bxEQV","E7",47,29,38,27,35.25,1
"1435","E57bxHKN","E7",77,93,87,60,79.25,1
"1436","E57bxFRU","E7",8,4,11,8,7.75,1
"1437","E57bxAGN","E7",0,0,0,0,0,1
"1438","E57bxPRV","E7",0,0,0,0,0,1
"1439","E57bxNRU","E7",54,61,71,55,60.25,1
"1440","E57bxGMW","E7",0,0,0,0,0,1
"1441","E57bxKST","E7",49,36,45,45,43.75,1
"1442","E57bxNOY","E7",19,22,24,15,20,1
"1443","E57bxILM","E7",0,0,0,0,0,1
"1444","E57bxKUZ","E7",0,0,0,0,0,1
"1445","E57bxINU","E7",0,0,0,0,0,1
"1446","E57bxEWY","E7",2,2,4,2,2.5,1
"1447","E57bxGIQ","E7",0,0,0,0,0,1
"1448","E57bxLYZ","E7",22,23,22,20,21.75,1
"1449","E57bxHPY","E7",0,0,0,0,0,1
"1450","E57bxLOT","E7",0,0,0,0,0,1
"1451","E57bxJMR","E7",0,0,0,0,0,1
"1452","E57bxGVW","E7",0,0,0,0,0,1
"1453","E57bxIQW","E7",0,0,0,0,0,1
"1454","E57bxMOX","E7",0,0,0,0,0,1
"1455","E57bxEIQ","E7",0,0,0,0,0,1
"1456","E57bxEFQ","E7",0,0,0,0,0,1
"1457","E57bxKMO","E7",0,0,0,0,0,1
"1458","E57bxMQW","E7",4,6,10,5,6.25,1
"1459","E57bxKMQ","E7",0,0,0,0,0,1
"1460","E57bxBDI","E7",0,0,0,0,0,1
"1461","E57bxAVW","E7",7,3,11,6,6.75,1
"1462","E57bxHKW","E7",0,0,0,0,0,1
"1463","E57bxCIW","E7",0,0,0,1,0.25,1
"1464","E57bxEKX","E7",0,0,0,0,0,1
"1465","E57bxACZ","E7",0,0,0,0,0,1
"1466","E57bxJKX","E7",19,24,26,58,31.75,1
"1467","E57bxBKM","E7",0,0,0,0,0,1
"1468","E57bxFHS","E7",0,0,0,0,0,1
"1469","E57bxJMX","E7",0,1,0,0,0.25,1
"1470","E57bxABO","E7",0,0,0,0,0,1
"1471","E57bxHOY","E7",0,0,0,0,0,1
"1472","E57bxGOV","E7",3,0,0,2,1.25,1
"1473","E57bxBVZ","E7",0,0,0,0,0,1
"1474","E57bxCGT","E7",0,0,0,0,0,1
"1475","E57bxFPV","E7",0,0,0,0,0,1
"1476","E57bxAQW","E7",1,2,0,2,1.25,1
"1477","E57bxQTX","E7",0,0,0,0,0,1
"1478","E57bxAPS","E7",0,2,0,2,1,1
"1479","E57bxFQX","E7",122,97,146,144,127.25,1
"1480","E57bxAFN","E7",0,0,0,0,0,1
"1481","E57bxAFY","E7",0,0,0,0,0,1
"1482","E57bxKOX","E7",15,16,13,21,16.25,1
"1483","E57bxAMX","E7",64,58,60,62,61,1
"1484","E57bxFJR","E7",0,0,0,0,0,1
"1485","E57bxASZ","E7",0,0,0,0,0,1
"1486","E57bxLNU","E7",0,0,0,0,0,1
"1487","E57bxIMU","E7",0,0,0,0,0,1
"1488","E57bxPSV","E7",1,0,1,1,0.75,1
"1489","E57bxMPU","E7",0,0,0,0,0,1
"1490","E57bxGWZ","E7",20,23,36,32,27.75,1
"1491","E57bxFMR","E7",0,0,0,0,0,1
"1492","E57bxCLV","E7",8,10,6,5,7.25,1
"1493","E57bxANV","E7",27,39,39,43,37,1
"1494","E57bxEOT","E7",0,0,0,0,0,1
"1495","E57bxMRZ","E7",0,0,0,0,0,1
"1496","E57bxAMS","E7",0,0,0,0,0,1
"1497","E57bxGLO","E7",0,0,0,0,0,1
"1498","E57bxDOT","E7",0,0,0,0,0,1
"1499","E57bxGSZ","E7",0,0,0,0,0,1
"1500","E57bxKNZ","E7",0,0,0,0,0,1
"1501","E57bxLNT","E7",0,0,0,0,0,1
"1502","E57bxADV","E7",0,0,0,0,0,1
"1503","E57bxIUV","E7",0,0,0,0,0,1
"1504","E57bxDMP","E7",0,0,0,0,0,1
"1505","E57bxBCD","E7",0,0,0,0,0,1
"1506","E57bxLRS","E7",0,0,0,0,0,1
