"","dpi.diss","inf.strain","EH_ID","dpi_of_perc","perc_of_dpi1","name","value"
"2870","7dip","Eflab","LM0059",9,NA,"Day10_.g",NA
"2871","7dip","Eflab","LM0059",9,NA,"Day11_.g",NA
"2872","7dip","Efwild","LM0046",9,NA,"Day.1_.g",40.2
"2873","7dip","Efwild","LM0046",9,NA,"Day2_.g",40.3
"2874","7dip","Efwild","LM0046",9,NA,"Day3_.g",38.4
"2875","7dip","Efwild","LM0046",9,NA,"Day4_.g",38.5
"2876","7dip","Efwild","LM0046",9,NA,"Day5_.g",39.7
"2877","7dip","Efwild","LM0046",9,NA,"Day6_.g",37.6
"2878","7dip","Efwild","LM0046",9,NA,"Day7_.g",NA
"2879","7dip","Efwild","LM0046",9,NA,"Day8_.g",NA
"2880","7dip","Efwild","LM0046",9,NA,"Day9_.g",NA
"2881","7dip","Efwild","LM0046",9,NA,"Day10_.g",NA
"2882","7dip","Efwild","LM0046",9,NA,"Day11_.g",NA
"2883","7dip","EI64","LM0043",9,NA,"Day.1_.g",40.1
"2884","7dip","EI64","LM0043",9,NA,"Day2_.g",39.3
"2885","7dip","EI64","LM0043",9,NA,"Day3_.g",38
"2886","7dip","EI64","LM0043",9,NA,"Day4_.g",36.3
"2887","7dip","EI64","LM0043",9,NA,"Day5_.g",37.6
"2888","7dip","EI64","LM0043",9,NA,"Day6_.g",35.7
"2889","7dip","EI64","LM0043",9,NA,"Day7_.g",NA
"2890","7dip","EI64","LM0043",9,NA,"Day8_.g",NA
"2891","7dip","EI64","LM0043",9,NA,"Day9_.g",NA
"2892","7dip","EI64","LM0043",9,NA,"Day10_.g",NA
"2893","7dip","EI64","LM0043",9,NA,"Day11_.g",NA
"2894","7dip","Uninf","LM0065",9,NA,"Day.1_.g",41.3
"2895","7dip","Uninf","LM0065",9,NA,"Day2_.g",41.2
"2896","7dip","Uninf","LM0065",9,NA,"Day3_.g",40
"2897","7dip","Uninf","LM0065",9,NA,"Day4_.g",40
"2898","7dip","Uninf","LM0065",9,NA,"Day5_.g",40.5
"2899","7dip","Uninf","LM0065",9,NA,"Day6_.g",39
"2900","7dip","Uninf","LM0065",9,NA,"Day7_.g",NA
"2901","7dip","Uninf","LM0065",9,NA,"Day8_.g",NA
"2902","7dip","Uninf","LM0065",9,NA,"Day9_.g",NA
"2903","7dip","Uninf","LM0065",9,NA,"Day10_.g",NA
"2904","7dip","Uninf","LM0065",9,NA,"Day11_.g",NA
"2905","9dpi","Eflab","LM0033",9,82.0833333333333,"Day.1_.g",48
"2906","9dpi","Eflab","LM0033",9,82.0833333333333,"Day2_.g",47.8
"2907","9dpi","Eflab","LM0033",9,82.0833333333333,"Day3_.g",46.7
"2908","9dpi","Eflab","LM0033",9,82.0833333333333,"Day4_.g",46.7
"2909","9dpi","Eflab","LM0033",9,82.0833333333333,"Day5_.g",45
"2910","9dpi","Eflab","LM0033",9,82.0833333333333,"Day6_.g",45
"2911","9dpi","Eflab","LM0033",9,82.0833333333333,"Day7_.g",45.6
"2912","9dpi","Eflab","LM0033",9,82.0833333333333,"Day8_.g",42.6
"2913","9dpi","Eflab","LM0033",9,82.0833333333333,"Day9_.g",39.4
"2914","9dpi","Eflab","LM0033",9,82.0833333333333,"Day10_.g",NA
"2915","9dpi","Eflab","LM0033",9,82.0833333333333,"Day11_.g",NA
"2916","9dpi","Efwild","LM0045",9,80.75,"Day.1_.g",40
"2917","9dpi","Efwild","LM0045",9,80.75,"Day2_.g",39.9
"2918","9dpi","Efwild","LM0045",9,80.75,"Day3_.g",37.4
"2919","9dpi","Efwild","LM0045",9,80.75,"Day4_.g",37.8
"2920","9dpi","Efwild","LM0045",9,80.75,"Day5_.g",38.2
"2921","9dpi","Efwild","LM0045",9,80.75,"Day6_.g",38
"2922","9dpi","Efwild","LM0045",9,80.75,"Day7_.g",38.4
"2923","9dpi","Efwild","LM0045",9,80.75,"Day8_.g",35.8
"2924","9dpi","Efwild","LM0045",9,80.75,"Day9_.g",32.3
"2925","9dpi","Efwild","LM0045",9,80.75,"Day10_.g",NA
"2926","9dpi","Efwild","LM0045",9,80.75,"Day11_.g",NA
"2927","9dpi","EI64","LM0056",9,117.590361445783,"Day.1_.g",41.5
"2928","9dpi","EI64","LM0056",9,117.590361445783,"Day2_.g",41
"2929","9dpi","EI64","LM0056",9,117.590361445783,"Day3_.g",34.3
"2930","9dpi","EI64","LM0056",9,117.590361445783,"Day4_.g",34.8
"2931","9dpi","EI64","LM0056",9,117.590361445783,"Day5_.g",39
"2932","9dpi","EI64","LM0056",9,117.590361445783,"Day6_.g",41
"2933","9dpi","EI64","LM0056",9,117.590361445783,"Day7_.g",40.2
"2934","9dpi","EI64","LM0056",9,117.590361445783,"Day8_.g",42.2
"2935","9dpi","EI64","LM0056",9,117.590361445783,"Day9_.g",48.8
"2936","9dpi","EI64","LM0056",9,117.590361445783,"Day10_.g",NA
"2937","9dpi","EI64","LM0056",9,117.590361445783,"Day11_.g",NA
"2938","9dpi","Uninf","LM0091",9,104.225352112676,"Day.1_.g",35.5
"2939","9dpi","Uninf","LM0091",9,104.225352112676,"Day2_.g",35.3
"2940","9dpi","Uninf","LM0091",9,104.225352112676,"Day3_.g",34.8
"2941","9dpi","Uninf","LM0091",9,104.225352112676,"Day4_.g",37
"2942","9dpi","Uninf","LM0091",9,104.225352112676,"Day5_.g",36
"2943","9dpi","Uninf","LM0091",9,104.225352112676,"Day6_.g",36
"2944","9dpi","Uninf","LM0091",9,104.225352112676,"Day7_.g",36.5
"2945","9dpi","Uninf","LM0091",9,104.225352112676,"Day8_.g",36.5
"2946","9dpi","Uninf","LM0091",9,104.225352112676,"Day9_.g",37
"2947","9dpi","Uninf","LM0091",9,104.225352112676,"Day10_.g",NA
"2948","9dpi","Uninf","LM0091",9,104.225352112676,"Day11_.g",NA
"2949","9dpi","Eflab","LM0073",9,76.2987012987013,"Day.1_.g",30.8
"2950","9dpi","Eflab","LM0073",9,76.2987012987013,"Day2_.g",30.6
"2951","9dpi","Eflab","LM0073",9,76.2987012987013,"Day3_.g",30.6
"2952","9dpi","Eflab","LM0073",9,76.2987012987013,"Day4_.g",30.6
"2953","9dpi","Eflab","LM0073",9,76.2987012987013,"Day5_.g",30.9
"2954","9dpi","Eflab","LM0073",9,76.2987012987013,"Day6_.g",30.4
"2955","9dpi","Eflab","LM0073",9,76.2987012987013,"Day7_.g",29.1
"2956","9dpi","Eflab","LM0073",9,76.2987012987013,"Day8_.g",26.8
"2957","9dpi","Eflab","LM0073",9,76.2987012987013,"Day9_.g",23.5
"2958","9dpi","Eflab","LM0073",9,76.2987012987013,"Day10_.g",NA
"2959","9dpi","Eflab","LM0073",9,76.2987012987013,"Day11_.g",NA
"2960","9dpi","Efwild","LM0028",9,90.7303370786517,"Day.1_.g",35.6
"2961","9dpi","Efwild","LM0028",9,90.7303370786517,"Day2_.g",35
"2962","9dpi","Efwild","LM0028",9,90.7303370786517,"Day3_.g",35.8
"2963","9dpi","Efwild","LM0028",9,90.7303370786517,"Day4_.g",35.8
"2964","9dpi","Efwild","LM0028",9,90.7303370786517,"Day5_.g",35
"2965","9dpi","Efwild","LM0028",9,90.7303370786517,"Day6_.g",35
"2966","9dpi","Efwild","LM0028",9,90.7303370786517,"Day7_.g",35
"2967","9dpi","Efwild","LM0028",9,90.7303370786517,"Day8_.g",32.2
"2968","9dpi","Efwild","LM0028",9,90.7303370786517,"Day9_.g",32.3
"2969","9dpi","Efwild","LM0028",9,90.7303370786517,"Day10_.g",NA
"2970","9dpi","Efwild","LM0028",9,90.7303370786517,"Day11_.g",NA
"2971","9dpi","EI64","LM0035",9,94.6778711484594,"Day.1_.g",35.7
"2972","9dpi","EI64","LM0035",9,94.6778711484594,"Day2_.g",35.6
"2973","9dpi","EI64","LM0035",9,94.6778711484594,"Day3_.g",35.7
"2974","9dpi","EI64","LM0035",9,94.6778711484594,"Day4_.g",32.1
"2975","9dpi","EI64","LM0035",9,94.6778711484594,"Day5_.g",34.2
"2976","9dpi","EI64","LM0035",9,94.6778711484594,"Day6_.g",33
"2977","9dpi","EI64","LM0035",9,94.6778711484594,"Day7_.g",33.6
"2978","9dpi","EI64","LM0035",9,94.6778711484594,"Day8_.g",33.3
"2979","9dpi","EI64","LM0035",9,94.6778711484594,"Day9_.g",33.8
"2980","9dpi","EI64","LM0035",9,94.6778711484594,"Day10_.g",NA
"2981","9dpi","EI64","LM0035",9,94.6778711484594,"Day11_.g",NA
"2982","9dpi","Uninf","LM0023",9,108.805031446541,"Day.1_.g",31.8
"2983","9dpi","Uninf","LM0023",9,108.805031446541,"Day2_.g",32
"2984","9dpi","Uninf","LM0023",9,108.805031446541,"Day3_.g",33.3
"2985","9dpi","Uninf","LM0023",9,108.805031446541,"Day4_.g",33
"2986","9dpi","Uninf","LM0023",9,108.805031446541,"Day5_.g",34
"2987","9dpi","Uninf","LM0023",9,108.805031446541,"Day6_.g",34
"2988","9dpi","Uninf","LM0023",9,108.805031446541,"Day7_.g",33.9
"2989","9dpi","Uninf","LM0023",9,108.805031446541,"Day8_.g",33.5
"2990","9dpi","Uninf","LM0023",9,108.805031446541,"Day9_.g",34.6
"2991","9dpi","Uninf","LM0023",9,108.805031446541,"Day10_.g",NA
"2992","9dpi","Uninf","LM0023",9,108.805031446541,"Day11_.g",NA
"2993","9dpi","Eflab","LM0080",9,76.7263427109974,"Day.1_.g",39.1
"2994","9dpi","Eflab","LM0080",9,76.7263427109974,"Day2_.g",38.8
"2995","9dpi","Eflab","LM0080",9,76.7263427109974,"Day3_.g",38.3
"2996","9dpi","Eflab","LM0080",9,76.7263427109974,"Day4_.g",38.8
"2997","9dpi","Eflab","LM0080",9,76.7263427109974,"Day5_.g",39.1
"2998","9dpi","Eflab","LM0080",9,76.7263427109974,"Day6_.g",37.6
"2999","9dpi","Eflab","LM0080",9,76.7263427109974,"Day7_.g",36.4
"3000","9dpi","Eflab","LM0080",9,76.7263427109974,"Day8_.g",32.4
"3001","9dpi","Eflab","LM0080",9,76.7263427109974,"Day9_.g",30
"3002","9dpi","Eflab","LM0080",9,76.7263427109974,"Day10_.g",NA
"3003","9dpi","Eflab","LM0080",9,76.7263427109974,"Day11_.g",NA
"3004","9dpi","Efwild","LM0030",9,86.6847826086957,"Day.1_.g",36.8
"3005","9dpi","Efwild","LM0030",9,86.6847826086957,"Day2_.g",36.8
"3006","9dpi","Efwild","LM0030",9,86.6847826086957,"Day3_.g",36.1
"3007","9dpi","Efwild","LM0030",9,86.6847826086957,"Day4_.g",36.4
"3008","9dpi","Efwild","LM0030",9,86.6847826086957,"Day5_.g",35.9
"3009","9dpi","Efwild","LM0030",9,86.6847826086957,"Day6_.g",35.9
"3010","9dpi","Efwild","LM0030",9,86.6847826086957,"Day7_.g",36.2
"3011","9dpi","Efwild","LM0030",9,86.6847826086957,"Day8_.g",34
"3012","9dpi","Efwild","LM0030",9,86.6847826086957,"Day9_.g",31.9
"3013","9dpi","Efwild","LM0030",9,86.6847826086957,"Day10_.g",NA
"3014","9dpi","Efwild","LM0030",9,86.6847826086957,"Day11_.g",NA
"3015","9dpi","EI64","LM0066",9,97.6190476190476,"Day.1_.g",33.6
"3016","9dpi","EI64","LM0066",9,97.6190476190476,"Day2_.g",32.5
"3017","9dpi","EI64","LM0066",9,97.6190476190476,"Day3_.g",32.3
"3018","9dpi","EI64","LM0066",9,97.6190476190476,"Day4_.g",31.6
"3019","9dpi","EI64","LM0066",9,97.6190476190476,"Day5_.g",30.9
"3020","9dpi","EI64","LM0066",9,97.6190476190476,"Day6_.g",32.4
"3021","9dpi","EI64","LM0066",9,97.6190476190476,"Day7_.g",33
"3022","9dpi","EI64","LM0066",9,97.6190476190476,"Day8_.g",33.7
"3023","9dpi","EI64","LM0066",9,97.6190476190476,"Day9_.g",32.8
"3024","9dpi","EI64","LM0066",9,97.6190476190476,"Day10_.g",NA
"3025","9dpi","EI64","LM0066",9,97.6190476190476,"Day11_.g",NA
"3026","9dpi","Uninf","LM0089",9,90.75,"Day.1_.g",40
"3027","9dpi","Uninf","LM0089",9,90.75,"Day2_.g",40
"3028","9dpi","Uninf","LM0089",9,90.75,"Day3_.g",35.1
"3029","9dpi","Uninf","LM0089",9,90.75,"Day4_.g",36
"3030","9dpi","Uninf","LM0089",9,90.75,"Day5_.g",35
"3031","9dpi","Uninf","LM0089",9,90.75,"Day6_.g",34
"3032","9dpi","Uninf","LM0089",9,90.75,"Day7_.g",35
"3033","9dpi","Uninf","LM0089",9,90.75,"Day8_.g",36
"3034","9dpi","Uninf","LM0089",9,90.75,"Day9_.g",36.3
"3035","9dpi","Uninf","LM0089",9,90.75,"Day10_.g",NA
"3036","9dpi","Uninf","LM0089",9,90.75,"Day11_.g",NA
"3037","11dpi","Eflab","LM0021",9,69.4444444444444,"Day.1_.g",36
"3038","11dpi","Eflab","LM0021",9,69.4444444444444,"Day2_.g",35
"3039","11dpi","Eflab","LM0021",9,69.4444444444444,"Day3_.g",34.5
"3040","11dpi","Eflab","LM0021",9,69.4444444444444,"Day4_.g",35.2
"3041","11dpi","Eflab","LM0021",9,69.4444444444444,"Day5_.g",34.8
"3042","11dpi","Eflab","LM0021",9,69.4444444444444,"Day6_.g",35.4
"3043","11dpi","Eflab","LM0021",9,69.4444444444444,"Day7_.g",32
"3044","11dpi","Eflab","LM0021",9,69.4444444444444,"Day8_.g",27.7
"3045","11dpi","Eflab","LM0021",9,69.4444444444444,"Day9_.g",25
"3046","11dpi","Eflab","LM0021",9,69.4444444444444,"Day10_.g",33.5
"3047","11dpi","Eflab","LM0021",9,69.4444444444444,"Day11_.g",33.5
"3048","11dpi","Efwild","LM0048",9,70.6214689265537,"Day.1_.g",35.4
"3049","11dpi","Efwild","LM0048",9,70.6214689265537,"Day2_.g",35.6
"3050","11dpi","Efwild","LM0048",9,70.6214689265537,"Day3_.g",35.4
"3051","11dpi","Efwild","LM0048",9,70.6214689265537,"Day4_.g",35.8
"3052","11dpi","Efwild","LM0048",9,70.6214689265537,"Day5_.g",35.3
"3053","11dpi","Efwild","LM0048",9,70.6214689265537,"Day6_.g",35.4
"3054","11dpi","Efwild","LM0048",9,70.6214689265537,"Day7_.g",34.7
"3055","11dpi","Efwild","LM0048",9,70.6214689265537,"Day8_.g",30.2
"3056","11dpi","Efwild","LM0048",9,70.6214689265537,"Day9_.g",25
"3057","11dpi","Efwild","LM0048",9,70.6214689265537,"Day10_.g",24.5
"3058","11dpi","Efwild","LM0048",9,70.6214689265537,"Day11_.g",23.5
"3059","11dpi","EI64","LM0072",9,101.197604790419,"Day.1_.g",33.4
"3060","11dpi","EI64","LM0072",9,101.197604790419,"Day2_.g",31.6
"3061","11dpi","EI64","LM0072",9,101.197604790419,"Day3_.g",35.4
"3062","11dpi","EI64","LM0072",9,101.197604790419,"Day4_.g",30
"3063","11dpi","EI64","LM0072",9,101.197604790419,"Day5_.g",28
"3064","11dpi","EI64","LM0072",9,101.197604790419,"Day6_.g",30.5
"3065","11dpi","EI64","LM0072",9,101.197604790419,"Day7_.g",31.6
"3066","11dpi","EI64","LM0072",9,101.197604790419,"Day8_.g",32.6
"3067","11dpi","EI64","LM0072",9,101.197604790419,"Day9_.g",33.8
"3068","11dpi","EI64","LM0072",9,101.197604790419,"Day10_.g",34.3
"3069","11dpi","EI64","LM0072",9,101.197604790419,"Day11_.g",34.4
"3070","11dpi","Uninf","LM0032",9,100,"Day.1_.g",34
"3071","11dpi","Uninf","LM0032",9,100,"Day2_.g",34.6
"3072","11dpi","Uninf","LM0032",9,100,"Day3_.g",35
"3073","11dpi","Uninf","LM0032",9,100,"Day4_.g",34
"3074","11dpi","Uninf","LM0032",9,100,"Day5_.g",34
"3075","11dpi","Uninf","LM0032",9,100,"Day6_.g",34
"3076","11dpi","Uninf","LM0032",9,100,"Day7_.g",34
"3077","11dpi","Uninf","LM0032",9,100,"Day8_.g",34
"3078","11dpi","Uninf","LM0032",9,100,"Day9_.g",34
"3079","11dpi","Uninf","LM0032",9,100,"Day10_.g",34
"3080","11dpi","Uninf","LM0032",9,100,"Day11_.g",34.5
"3081","11dpi","Eflab","LM0025",9,76.9047619047619,"Day.1_.g",42
"3082","11dpi","Eflab","LM0025",9,76.9047619047619,"Day2_.g",41.9
"3083","11dpi","Eflab","LM0025",9,76.9047619047619,"Day3_.g",40.5
"3084","11dpi","Eflab","LM0025",9,76.9047619047619,"Day4_.g",41
"3085","11dpi","Eflab","LM0025",9,76.9047619047619,"Day5_.g",41
"3086","11dpi","Eflab","LM0025",9,76.9047619047619,"Day6_.g",40
"3087","11dpi","Eflab","LM0025",9,76.9047619047619,"Day7_.g",39.4
"3088","11dpi","Eflab","LM0025",9,76.9047619047619,"Day8_.g",35.5
"3089","11dpi","Eflab","LM0025",9,76.9047619047619,"Day9_.g",32.3
"3090","11dpi","Eflab","LM0025",9,76.9047619047619,"Day10_.g",31.8
"3091","11dpi","Eflab","LM0025",9,76.9047619047619,"Day11_.g",33
"3092","11dpi","Efwild","LM0027",9,82.6086956521739,"Day.1_.g",27.6
"3093","11dpi","Efwild","LM0027",9,82.6086956521739,"Day2_.g",27.4
"3094","11dpi","Efwild","LM0027",9,82.6086956521739,"Day3_.g",28.3
"3095","11dpi","Efwild","LM0027",9,82.6086956521739,"Day4_.g",27
"3096","11dpi","Efwild","LM0027",9,82.6086956521739,"Day5_.g",28.4
"3097","11dpi","Efwild","LM0027",9,82.6086956521739,"Day6_.g",28.4
"3098","11dpi","Efwild","LM0027",9,82.6086956521739,"Day7_.g",27.4
"3099","11dpi","Efwild","LM0027",9,82.6086956521739,"Day8_.g",24.7
"3100","11dpi","Efwild","LM0027",9,82.6086956521739,"Day9_.g",22.8
"3101","11dpi","Efwild","LM0027",9,82.6086956521739,"Day10_.g",21.1
"3102","11dpi","Efwild","LM0027",9,82.6086956521739,"Day11_.g",24.7
"3103","11dpi","EI64","LM0078",9,101.156069364162,"Day.1_.g",34.6
"3104","11dpi","EI64","LM0078",9,101.156069364162,"Day2_.g",35.2
"3105","11dpi","EI64","LM0078",9,101.156069364162,"Day3_.g",34.3
"3106","11dpi","EI64","LM0078",9,101.156069364162,"Day4_.g",34
"3107","11dpi","EI64","LM0078",9,101.156069364162,"Day5_.g",32.6
"3108","11dpi","EI64","LM0078",9,101.156069364162,"Day6_.g",34.4
"3109","11dpi","EI64","LM0078",9,101.156069364162,"Day7_.g",34.1
"3110","11dpi","EI64","LM0078",9,101.156069364162,"Day8_.g",34.9
"3111","11dpi","EI64","LM0078",9,101.156069364162,"Day9_.g",35
"3112","11dpi","EI64","LM0078",9,101.156069364162,"Day10_.g",35
"3113","11dpi","EI64","LM0078",9,101.156069364162,"Day11_.g",34.9
"3114","11dpi","Uninf","LM0049",9,98.2352941176471,"Day.1_.g",34
"3115","11dpi","Uninf","LM0049",9,98.2352941176471,"Day2_.g",33
"3116","11dpi","Uninf","LM0049",9,98.2352941176471,"Day3_.g",33.8
"3117","11dpi","Uninf","LM0049",9,98.2352941176471,"Day4_.g",34
"3118","11dpi","Uninf","LM0049",9,98.2352941176471,"Day5_.g",34
"3119","11dpi","Uninf","LM0049",9,98.2352941176471,"Day6_.g",34.6
"3120","11dpi","Uninf","LM0049",9,98.2352941176471,"Day7_.g",34
"3121","11dpi","Uninf","LM0049",9,98.2352941176471,"Day8_.g",34
"3122","11dpi","Uninf","LM0049",9,98.2352941176471,"Day9_.g",33.4
"3123","11dpi","Uninf","LM0049",9,98.2352941176471,"Day10_.g",34
"3124","11dpi","Uninf","LM0049",9,98.2352941176471,"Day11_.g",34
"3125","11dpi","Eflab","LM0031",9,76.4525993883792,"Day.1_.g",32.7
"3126","11dpi","Eflab","LM0031",9,76.4525993883792,"Day2_.g",32.8
"3127","11dpi","Eflab","LM0031",9,76.4525993883792,"Day3_.g",36.5
"3128","11dpi","Eflab","LM0031",9,76.4525993883792,"Day4_.g",32.1
"3129","11dpi","Eflab","LM0031",9,76.4525993883792,"Day5_.g",32.9
"3130","11dpi","Eflab","LM0031",9,76.4525993883792,"Day6_.g",32.6
"3131","11dpi","Eflab","LM0031",9,76.4525993883792,"Day7_.g",31.4
"3132","11dpi","Eflab","LM0031",9,76.4525993883792,"Day8_.g",28
"3133","11dpi","Eflab","LM0031",9,76.4525993883792,"Day9_.g",25
"3134","11dpi","Eflab","LM0031",9,76.4525993883792,"Day10_.g",23.2
"3135","11dpi","Eflab","LM0031",9,76.4525993883792,"Day11_.g",23.1
"3136","11dpi","Efwild","LM0054",9,81.9354838709677,"Day.1_.g",31
"3137","11dpi","Efwild","LM0054",9,81.9354838709677,"Day2_.g",31.2
"3138","11dpi","Efwild","LM0054",9,81.9354838709677,"Day3_.g",30.9
"3139","11dpi","Efwild","LM0054",9,81.9354838709677,"Day4_.g",30.4
"3140","11dpi","Efwild","LM0054",9,81.9354838709677,"Day5_.g",30.8
"3141","11dpi","Efwild","LM0054",9,81.9354838709677,"Day6_.g",30.7
"3142","11dpi","Efwild","LM0054",9,81.9354838709677,"Day7_.g",30
"3143","11dpi","Efwild","LM0054",9,81.9354838709677,"Day8_.g",28
"3144","11dpi","Efwild","LM0054",9,81.9354838709677,"Day9_.g",25.4
"3145","11dpi","Efwild","LM0054",9,81.9354838709677,"Day10_.g",NA
"3146","11dpi","Efwild","LM0054",9,81.9354838709677,"Day11_.g",NA
"3147","11dpi","EI64","LM0071",9,101.5625,"Day.1_.g",32
"3148","11dpi","EI64","LM0071",9,101.5625,"Day2_.g",32
"3149","11dpi","EI64","LM0071",9,101.5625,"Day3_.g",30
"3150","11dpi","EI64","LM0071",9,101.5625,"Day4_.g",27
"3151","11dpi","EI64","LM0071",9,101.5625,"Day5_.g",24
"3152","11dpi","EI64","LM0071",9,101.5625,"Day6_.g",28
"3153","11dpi","EI64","LM0071",9,101.5625,"Day7_.g",30.8
"3154","11dpi","EI64","LM0071",9,101.5625,"Day8_.g",31.7
"3155","11dpi","EI64","LM0071",9,101.5625,"Day9_.g",32.5
"3156","11dpi","EI64","LM0071",9,101.5625,"Day10_.g",32.5
"3157","11dpi","EI64","LM0071",9,101.5625,"Day11_.g",33.1
"3158","11dpi","Uninf","LM0053",9,110.38961038961,"Day.1_.g",30.8
"3159","11dpi","Uninf","LM0053",9,110.38961038961,"Day2_.g",31
"3160","11dpi","Uninf","LM0053",9,110.38961038961,"Day3_.g",32
"3161","11dpi","Uninf","LM0053",9,110.38961038961,"Day4_.g",32
"3162","11dpi","Uninf","LM0053",9,110.38961038961,"Day5_.g",32
"3163","11dpi","Uninf","LM0053",9,110.38961038961,"Day6_.g",33
"3164","11dpi","Uninf","LM0053",9,110.38961038961,"Day7_.g",33
"3165","11dpi","Uninf","LM0053",9,110.38961038961,"Day8_.g",34
"3166","11dpi","Uninf","LM0053",9,110.38961038961,"Day9_.g",34
"3167","11dpi","Uninf","LM0053",9,110.38961038961,"Day10_.g",34.2
"3168","11dpi","Uninf","LM0053",9,110.38961038961,"Day11_.g",34.5
"3169","7dip","Eflab","LM0075",10,NA,"Day.1_.g",40
"3170","7dip","Eflab","LM0075",10,NA,"Day2_.g",39
"3171","7dip","Eflab","LM0075",10,NA,"Day3_.g",39
"3172","7dip","Eflab","LM0075",10,NA,"Day4_.g",40
"3173","7dip","Eflab","LM0075",10,NA,"Day5_.g",40
"3174","7dip","Eflab","LM0075",10,NA,"Day6_.g",39
"3175","7dip","Eflab","LM0075",10,NA,"Day7_.g",NA
"3176","7dip","Eflab","LM0075",10,NA,"Day8_.g",NA
"3177","7dip","Eflab","LM0075",10,NA,"Day9_.g",NA
"3178","7dip","Eflab","LM0075",10,NA,"Day10_.g",NA
"3179","7dip","Eflab","LM0075",10,NA,"Day11_.g",NA
"3180","7dip","Efwild","LM0094",10,NA,"Day.1_.g",33.7
"3181","7dip","Efwild","LM0094",10,NA,"Day2_.g",32
"3182","7dip","Efwild","LM0094",10,NA,"Day3_.g",32
"3183","7dip","Efwild","LM0094",10,NA,"Day4_.g",32.3
"3184","7dip","Efwild","LM0094",10,NA,"Day5_.g",33
"3185","7dip","Efwild","LM0094",10,NA,"Day6_.g",32.9
"3186","7dip","Efwild","LM0094",10,NA,"Day7_.g",NA
"3187","7dip","Efwild","LM0094",10,NA,"Day8_.g",NA
"3188","7dip","Efwild","LM0094",10,NA,"Day9_.g",NA
"3189","7dip","Efwild","LM0094",10,NA,"Day10_.g",NA
"3190","7dip","Efwild","LM0094",10,NA,"Day11_.g",NA
"3191","7dip","EI64","LM0029",10,NA,"Day.1_.g",39.9
"3192","7dip","EI64","LM0029",10,NA,"Day2_.g",39.2
"3193","7dip","EI64","LM0029",10,NA,"Day3_.g",38
"3194","7dip","EI64","LM0029",10,NA,"Day4_.g",35
"3195","7dip","EI64","LM0029",10,NA,"Day5_.g",34.5
"3196","7dip","EI64","LM0029",10,NA,"Day6_.g",36.8
"3197","7dip","EI64","LM0029",10,NA,"Day7_.g",NA
"3198","7dip","EI64","LM0029",10,NA,"Day8_.g",NA
"3199","7dip","EI64","LM0029",10,NA,"Day9_.g",NA
"3200","7dip","EI64","LM0029",10,NA,"Day10_.g",NA
"3201","7dip","EI64","LM0029",10,NA,"Day11_.g",NA
"3202","7dip","Uninf","LM0085",10,NA,"Day.1_.g",37.4
"3203","7dip","Uninf","LM0085",10,NA,"Day2_.g",36.2
"3204","7dip","Uninf","LM0085",10,NA,"Day3_.g",35.2
"3205","7dip","Uninf","LM0085",10,NA,"Day4_.g",33.4
"3206","7dip","Uninf","LM0085",10,NA,"Day5_.g",36.8
"3207","7dip","Uninf","LM0085",10,NA,"Day6_.g",36.2
"3208","7dip","Uninf","LM0085",10,NA,"Day7_.g",NA
"3209","7dip","Uninf","LM0085",10,NA,"Day8_.g",NA
"3210","7dip","Uninf","LM0085",10,NA,"Day9_.g",NA
"3211","7dip","Uninf","LM0085",10,NA,"Day10_.g",NA
"3212","7dip","Uninf","LM0085",10,NA,"Day11_.g",NA
"3213","7dip","Eflab","LM0079",10,NA,"Day.1_.g",34.7
"3214","7dip","Eflab","LM0079",10,NA,"Day2_.g",34.6
"3215","7dip","Eflab","LM0079",10,NA,"Day3_.g",34.5
"3216","7dip","Eflab","LM0079",10,NA,"Day4_.g",36.6
"3217","7dip","Eflab","LM0079",10,NA,"Day5_.g",36.1
"3218","7dip","Eflab","LM0079",10,NA,"Day6_.g",34
"3219","7dip","Eflab","LM0079",10,NA,"Day7_.g",NA
"3220","7dip","Eflab","LM0079",10,NA,"Day8_.g",NA
"3221","7dip","Eflab","LM0079",10,NA,"Day9_.g",NA
"3222","7dip","Eflab","LM0079",10,NA,"Day10_.g",NA
"3223","7dip","Eflab","LM0079",10,NA,"Day11_.g",NA
"3224","7dip","Efwild","LM0024",10,NA,"Day.1_.g",40.9
"3225","7dip","Efwild","LM0024",10,NA,"Day2_.g",41.2
"3226","7dip","Efwild","LM0024",10,NA,"Day3_.g",40.9
"3227","7dip","Efwild","LM0024",10,NA,"Day4_.g",40.6
"3228","7dip","Efwild","LM0024",10,NA,"Day5_.g",40.7
"3229","7dip","Efwild","LM0024",10,NA,"Day6_.g",35
"3230","7dip","Efwild","LM0024",10,NA,"Day7_.g",NA
"3231","7dip","Efwild","LM0024",10,NA,"Day8_.g",NA
"3232","7dip","Efwild","LM0024",10,NA,"Day9_.g",NA
"3233","7dip","Efwild","LM0024",10,NA,"Day10_.g",NA
"3234","7dip","Efwild","LM0024",10,NA,"Day11_.g",NA
"3235","7dip","EI64","LM0084",10,NA,"Day.1_.g",35.8
"3236","7dip","EI64","LM0084",10,NA,"Day2_.g",33.2
"3237","7dip","EI64","LM0084",10,NA,"Day3_.g",32.7
"3238","7dip","EI64","LM0084",10,NA,"Day4_.g",32.9
"3239","7dip","EI64","LM0084",10,NA,"Day5_.g",32.1
