"","EH_ID","labels","dpi","experiment","OPG","relative_weight","mouse_strain","primary_infection","challenge_infection","infection_history","batch","delta","IFNy_CEWE","Eim_MC","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8"
"1355","LM0270","JTZ",1,"E7a",NA,103.866248693835,"SCHUNT_STRA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356","LM0270","KLX",11,"E7a",NA,NA,"SCHUNT_STRA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357","LM0270","KQS",6,"E7a",757075.471698113,108.516196447231,"SCHUNT_STRA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358","LM0270","RUZ",8,"E7a",0,111.859979101358,"SCHUNT_STRA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359","LM0271","ADM",9,"E7a",NA,NA,"STRA_BUSNA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360","LM0271","ADU",2,"E7a",NA,101.550751879699,"STRA_BUSNA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361","LM0271","AGP",7,"E7a",1704545.45454545,106.25,"STRA_BUSNA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362","LM0271","BDE",0,"E7a",0,100,"STRA_BUSNA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363","LM0271","CEU",1,"E7a",NA,98.3082706766917,"STRA_BUSNA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364","LM0271","DGW",11,"E7a",NA,NA,"STRA_BUSNA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365","LM0271","E7aACO",3,"E7b",0,96.21,"STRA_BUSNA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366","LM0271","E7aAGI",4,"E7b",0,94.02,"STRA_BUSNA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367","LM0271","E7aBEW",2,"E7b",1024.59016393443,97.98,"STRA_BUSNA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368","LM0271","E7aCKO",0,"E7b",0,100,"STRA_BUSNA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369","LM0271","E7aFHQ",5,"E7b",0,96.08,"STRA_BUSNA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370","LM0271","E7aHKT",1,"E7b",0,99.96,"STRA_BUSNA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371","LM0271","E7aKQW",7,"E7b",0,96,"STRA_BUSNA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372","LM0271","E7aPQZ",6,"E7b",0,93.44,"STRA_BUSNA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373","LM0271","E7aPSU",8,"E7b",0,96.25,"STRA_BUSNA","NA","E88","E64:E88","b",-9.2,11.5962495992721,"neg","mLN",42.86,8.465,8.225,10.045,1.78,31.145,1.11,63.235,20.855,3.855,10.13,1.36,8.335
"1374","LM0271","GIN",6,"E7a",1583333.33333333,99.4830827067669,"STRA_BUSNA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","LM0271","HNO",10,"E7a",NA,NA,"STRA_BUSNA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376","LM0271","KYZ",3,"E7a",0,100.093984962406,"STRA_BUSNA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377","LM0271","LRV",4,"E7a",8928.57142857143,98.7781954887218,"STRA_BUSNA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378","LM0271","NVX",5,"E7a",72368.4210526316,98.3082706766917,"STRA_BUSNA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1379","LM0271","ORS",8,"E7a",440972.222222222,104.135338345865,"STRA_BUSNA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380","LM0272","AMN",9,"E7a",NA,NA,"BUSNA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1381","LM0272","BHL",6,"E7a",2078358.20895522,104.587724736516,"BUSNA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382","LM0272","BJY",11,"E7a",NA,NA,"BUSNA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383","LM0272","CNY",1,"E7a",NA,100.18598884067,"BUSNA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384","LM0272","CPX",0,"E7a",0,100,"BUSNA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385","LM0272","DKY",3,"E7a",0,100.743955362678,"BUSNA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386","LM0272","DSV",7,"E7a",270491.803278689,107.253564786113,"BUSNA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387","LM0272","E7bAOT",0,"E7b",0,100,"BUSNA_STRA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388","LM0272","E7bAYZ",8,"E7b",0,100.0439174,"BUSNA_STRA","NA","E88","E64:E88","b",-10.55,NA,"neg","mLN",55.305,7.315,22.15,12.34,1.835,34.18,1.01,12.905,12.335,3.985,23.61,1.225,10.585
"1389","LM0272","E7bCKS",2,"E7b",0,101.6249451,"BUSNA_STRA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390","LM0272","E7bCTU",4,"E7b",0,101.6249451,"BUSNA_STRA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391","LM0272","E7bEWX",1,"E7b",0,99.2534036,"BUSNA_STRA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392","LM0272","E7bHWY",6,"E7b",0,102.1519543,"BUSNA_STRA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393","LM0272","E7bJQZ",5,"E7b",0,98.94598155,"BUSNA_STRA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394","LM0272","E7bLQW",3,"E7b",0,98.81422925,"BUSNA_STRA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395","LM0272","E7bLVZ",7,"E7b",0,100.4391744,"BUSNA_STRA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396","LM0272","GPU",5,"E7a",130208.333333333,97.3961562306262,"BUSNA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1397","LM0272","IKY",4,"E7a",0,97.9541227526349,"BUSNA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398","LM0272","KQV",10,"E7a",NA,NA,"BUSNA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399","LM0272","MST",2,"E7a",NA,98.6980781153131,"BUSNA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1400","LM0272","QRW",8,"E7a",82589.2857142857,107.873527588345,"BUSNA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1401","LM0273","AHN",7,"E7a",386363.636363636,106.377277599143,"STRA_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402","LM0273","ALO",6,"E7a",1617647.05882353,102.465166130761,"STRA_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1403","LM0273","CFP",5,"E7a",455357.142857143,98.6602357984995,"STRA_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1404","LM0273","E7bAHV",0,"E7b",0,100,"STRA_SCHUNT","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1405","LM0273","E7bBQV",4,"E7b",0,102.1658986,"STRA_SCHUNT","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1406","LM0273","E7bCLX",3,"E7b",0,98.94009217,"STRA_SCHUNT","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1407","LM0273","E7bDIS",7,"E7b",0,100.0921659,"STRA_SCHUNT","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1408","LM0273","E7bGTV",2,"E7b",0,95.25345622,"STRA_SCHUNT","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1409","LM0273","E7bKPZ",6,"E7b",0,102.6267281,"STRA_SCHUNT","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410","LM0273","E7bKQW",8,"E7b",0,100.5069124,"STRA_SCHUNT","NA","E88","E64:E88","b",-10.42,16.5237749733482,"neg","mLN",52.1,5.205,31.795,18.21,2.74,21.99,0.73,27.275,18.26,2.81,15.015,2.01,8.88
"1411","LM0273","E7bMPW",5,"E7b",0,96.58986175,"STRA_SCHUNT","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412","LM0273","E7bOSX",1,"E7b",0,96.17511521,"STRA_SCHUNT","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413","LM0273","EMU",1,"E7a",NA,99.6784565916399,"STRA_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414","LM0273","ESU",10,"E7a",NA,NA,"STRA_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415","LM0273","EYZ",4,"E7a",0,100.85744908896,"STRA_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416","LM0273","FYZ",3,"E7a",0,100.69667738478,"STRA_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417","LM0273","GVY",11,"E7a",NA,NA,"STRA_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418","LM0273","HVY",0,"E7a",99099.0990990991,100,"STRA_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419","LM0273","HWX",9,"E7a",NA,NA,"STRA_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420","LM0273","IKV",8,"E7a",23809.5238095238,106.002143622722,"STRA_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421","LM0273","LNQ",2,"E7a",NA,100,"STRA_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422","LM0274","BRY",0,"E7a",0,100,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423","LM0274","CEL",6,"E7a",965073.529411765,103.083164300203,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1424","LM0274","DIR",5,"E7a",207547.169811321,95.6592292089249,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1425","LM0274","DJY",9,"E7a",NA,NA,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426","LM0274","EFZ",8,"E7a",57823.1292517007,105.51724137931,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1427","LM0274","FKL",7,"E7a",302380.952380952,105.111561866126,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428","LM0274","OSX",11,"E7a",NA,NA,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429","LM0274","PSZ",2,"E7a",NA,85.3144016227181,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1430","LM0274","RWX",3,"E7a",0,105.882352941176,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431","LM0274","TUZ",1,"E7a",NA,91.6430020283976,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1432","LM0274","TWX",10,"E7a",NA,NA,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1433","LM0274","TYZ",4,"E7a",3205.12820512821,99.9188640973631,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1434","LM0275","DHT",9,"E7a",NA,NA,"SCHUNT_PWD","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1435","LM0275","E7bABL",4,"E7b",0,108.2093135,"SCHUNT_PWD","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436","LM0275","E7bACH",7,"E7b",0,110.0816131,"SCHUNT_PWD","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1437","LM0275","E7bAFK",2,"E7b",0,103.2645223,"SCHUNT_PWD","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1438","LM0275","E7bGPT",1,"E7b",0,103.8406145,"SCHUNT_PWD","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439","LM0275","E7bHLP",6,"E7b",0,106.8170907,"SCHUNT_PWD","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440","LM0275","E7bIJP",0,"E7b",0,100,"SCHUNT_PWD","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441","LM0275","E7bMNW",8,"E7b",0,107.8732597,"SCHUNT_PWD","NA","E88","E64:E88","b",4.14,6.05707055172943,"neg","mLN",48.705,11.315,19.245,7.59,3.11,35.555,1.435,39.995,26.645,17.735,27.745,3.215,34.27
"1442","LM0275","E7bNOU",5,"E7b",0,102.4483917,"SCHUNT_PWD","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1443","LM0275","E7bUWZ",3,"E7b",0,104.7047528,"SCHUNT_PWD","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1444","LM0275","FKX",1,"E7a",NA,92.3711340206186,"SCHUNT_PWD","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1445","LM0275","FOS",11,"E7a",NA,NA,"SCHUNT_PWD","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1446","LM0275","HMO",4,"E7a",4545.45454545455,94.1752577319588,"SCHUNT_PWD","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1447","LM0275","ILV",5,"E7a",282051.282051282,98.0927835051547,"SCHUNT_PWD","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1448","LM0275","IOR",0,"E7a",0,100,"SCHUNT_PWD","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1449","LM0275","IQV",7,"E7a",320000,99.5876288659794,"SCHUNT_PWD","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1450","LM0275","ISY",8,"E7a",59352.5179856115,98.659793814433,"SCHUNT_PWD","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1451","LM0275","KPQ",2,"E7a",NA,100.670103092784,"SCHUNT_PWD","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1452","LM0275","KSW",6,"E7a",675438.596491228,99.0721649484536,"SCHUNT_PWD","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1453","LM0275","KUW",3,"E7a",0,96.9587628865979,"SCHUNT_PWD","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1454","LM0275","PTY",10,"E7a",NA,NA,"SCHUNT_PWD","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1455","LM0276","ADJ",5,"E7a",161676.646706587,97.614150555327,"STRA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1456","LM0276","BGX",4,"E7a",0,103.455368161251,"STRA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1457","LM0276","CRZ",1,"E7a",NA,99.958864664747,"STRA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1458","LM0276","DJK",6,"E7a",418367.346938776,106.951871657754,"STRA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1459","LM0276","E7bABW",1,"E7b",0,103.8526529,"STRA_STRA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460","LM0276","E7bBDP",2,"E7b",0,102.6360257,"STRA_STRA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461","LM0276","E7bBGY",8,"E7b",0,104.9003042,"STRA_STRA","NA","E88","E64:E88","b",-10.61,37.2475522517456,"neg","mLN",42.07,5.53,31.595,9.75,3.055,29.22,0.84,30.17,7.725,6.5,18.93,3.605,22.265
"1462","LM0276","E7bDTV",7,"E7b",0,105.6775938,"STRA_STRA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1463","LM0276","E7bEHR",5,"E7b",0,102.9739777,"STRA_STRA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464","LM0276","E7bESY",3,"E7b",0,108.4825955,"STRA_STRA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465","LM0276","E7bPQT",0,"E7b",0,100,"STRA_STRA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1466","LM0276","E7bPVZ",4,"E7b",0,108.9895235,"STRA_STRA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1467","LM0276","E7bRXZ",6,"E7b",0,106.8604258,"STRA_STRA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468","LM0276","ELO",2,"E7a",NA,101.234060057589,"STRA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469","LM0276","FHS",3,"E7a",0,105.594405594406,"STRA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1470","LM0276","GWZ",8,"E7a",55350.5535055351,112.176059234883,"STRA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1471","LM0276","HJP",7,"E7a",89655.1724137931,109.502262443439,"STRA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472","LM0276","IQT",10,"E7a",NA,NA,"STRA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473","LM0276","KPU",11,"E7a",NA,NA,"STRA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474","LM0276","LVX",9,"E7a",NA,NA,"STRA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475","LM0276","NTZ",0,"E7a",0,100,"STRA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1476","LM0277","ASW",10,"E7a",NA,NA,"BUSNA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1477","LM0277","BIZ",2,"E7a",NA,95.8161157024793,"BUSNA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478","LM0277","CLP",8,"E7a",31779.6610169492,101.239669421488,"BUSNA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479","LM0277","DMX",0,"E7a",0,100,"BUSNA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480","LM0277","DVX",9,"E7a",NA,NA,"BUSNA_STRA","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481","LM0277","E7bABP",3,"E7b",0,102.5544389,"BUSNA_STRA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482","LM0277","E7bADS",1,"E7b",0,100.7956449,"BUSNA_STRA","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
