"EH_ID";"labels";"Expe";"Neubauer1";"Neubauer2";"Neubauer3";"Neubauer4";"oocyst_mean";"dilution_ml";"OPG";"dpi";"weight";"weight_dpi0";"weightloss";"fecweight";"Eimeria";"X";"X.1";"X.2";"X.3";"X.4";"Locality";"Genome";"Strain";"IDD";"Dam";"Gen";"Sir";"IDS";"Sir.1";"Gen.1";"Born";"Fpar";"LS";"MM";"FF";"ID";"PIN";"Sex";"Gen.2";"Wean";"BW10";"BW20";"Clip";"Departure";"NOTE";"Parent1";"Parent2";"HybridStatus";"ageAtdpi0expe1a";"Batch";"InfectionStrain";"Mouse_subspecies";"Mouse_strain";"infection_isolate";"Eimeria_species";"mean_Neubauer";"OPGstatus"
"LM0215";"CPS";"Expe005_1b";2;4;3;6;NA;1;53571,4285714286;5;22,3;23,9;1,6;0,7;"E64";"";"";NA;NA;NA;"BUSNA x STRA";"mus x dom";"BUSNA_STRA";"SY";6114;60;"STRA";"SY";6345;55;"2018-02-23";2;3;"0";"3";"EX";622;"F";"F1";"1F";"7.76";13,35;"L4";NA;NA;"BUSNA";"STRA";"hybrids";19,4285714285714;1;"E64";"Hybrid";"Hybrid 
(BUSNA_STRA)";"E64";"E.ferrisi";3,75;"positive"
"LM0215";"DGQ";"Expe005_1b";0;0;0;0;NA;1;0;3;24,29;23,9;-0,390000000000001;1,84;"E64";"";"";NA;NA;NA;"BUSNA x STRA";"mus x dom";"BUSNA_STRA";"SY";6114;60;"STRA";"SY";6345;55;"2018-02-23";2;3;"0";"3";"EX";622;"F";"F1";"1F";"7.76";13,35;"L4";NA;NA;"BUSNA";"STRA";"hybrids";19,4285714285714;1;"E64";"Hybrid";"Hybrid 
(BUSNA_STRA)";"E64";"E.ferrisi";0;"negative"
"LM0215";"GMX";"Expe005_1b";265;291;312;268;NA;1;2151515,15151515;6;23,61;23,9;0,289999999999999;1,32;"E64";"";"";NA;NA;NA;"BUSNA x STRA";"mus x dom";"BUSNA_STRA";"SY";6114;60;"STRA";"SY";6345;55;"2018-02-23";2;3;"0";"3";"EX";622;"F";"F1";"1F";"7.76";13,35;"L4";NA;NA;"BUSNA";"STRA";"hybrids";19,4285714285714;1;"E64";"Hybrid";"Hybrid 
(BUSNA_STRA)";"E64";"E.ferrisi";284;"positive"
"LM0215";"KQY";"Expe005_1b";0;0;0;0;NA;1;0;10;25,05;23,9;-1,15;0,96;"E64";"";"";NA;NA;NA;"BUSNA x STRA";"mus x dom";"BUSNA_STRA";"SY";6114;60;"STRA";"SY";6345;55;"2018-02-23";2;3;"0";"3";"EX";622;"F";"F1";"1F";"7.76";13,35;"L4";NA;NA;"BUSNA";"STRA";"hybrids";19,4285714285714;1;"E64";"Hybrid";"Hybrid 
(BUSNA_STRA)";"E64";"E.ferrisi";0;"negative"
"LM0215";"ENO";"Expe005_1b";33;26;42;20;NA;1;234496,124031008;7;25,42;23,9;-1,52;1,29;"E64";"";"";NA;NA;NA;"BUSNA x STRA";"mus x dom";"BUSNA_STRA";"SY";6114;60;"STRA";"SY";6345;55;"2018-02-23";2;3;"0";"3";"EX";622;"F";"F1";"1F";"7.76";13,35;"L4";NA;NA;"BUSNA";"STRA";"hybrids";19,4285714285714;1;"E64";"Hybrid";"Hybrid 
(BUSNA_STRA)";"E64";"E.ferrisi";30,25;"positive"
"LM0215";"EWX";"Expe005_1b";1;1;2;2;NA;2;4261,36363636364;4;22,96;23,9;0,939999999999998;1,76;"E64";"";"";NA;NA;NA;"BUSNA x STRA";"mus x dom";"BUSNA_STRA";"SY";6114;60;"STRA";"SY";6345;55;"2018-02-23";2;3;"0";"3";"EX";622;"F";"F1";"1F";"7.76";13,35;"L4";NA;NA;"BUSNA";"STRA";"hybrids";19,4285714285714;1;"E64";"Hybrid";"Hybrid 
(BUSNA_STRA)";"E64";"E.ferrisi";1,5;"positive"
"LM0215";"GMN";"Expe005_1b";NA;NA;NA;NA;NA;1;NA;1;23,94;23,9;-0,0400000000000027;0;"E64";"";"";NA;NA;NA;"BUSNA x STRA";"mus x dom";"BUSNA_STRA";"SY";6114;60;"STRA";"SY";6345;55;"2018-02-23";2;3;"0";"3";"EX";622;"F";"F1";"1F";"7.76";13,35;"L4";NA;NA;"BUSNA";"STRA";"hybrids";19,4285714285714;1;"E64";"Hybrid";"Hybrid 
(BUSNA_STRA)";"E64";"E.ferrisi";NA;"na"
"LM0215";"PRZ";"Expe005_1b";NA;NA;NA;NA;NA;1;NA;2;24,17;23,9;-0,270000000000003;0;"E64";"";"";NA;NA;NA;"BUSNA x STRA";"mus x dom";"BUSNA_STRA";"SY";6114;60;"STRA";"SY";6345;55;"2018-02-23";2;3;"0";"3";"EX";622;"F";"F1";"1F";"7.76";13,35;"L4";NA;NA;"BUSNA";"STRA";"hybrids";19,4285714285714;1;"E64";"Hybrid";"Hybrid 
(BUSNA_STRA)";"E64";"E.ferrisi";NA;"na"
"LM0215";"ELT";"Expe005_1b";0;0;0;0;NA;1;0;0;23,9;23,9;0;1,73;"E64";"";"";NA;NA;NA;"BUSNA x STRA";"mus x dom";"BUSNA_STRA";"SY";6114;60;"STRA";"SY";6345;55;"2018-02-23";2;3;"0";"3";"EX";622;"F";"F1";"1F";"7.76";13,35;"L4";NA;NA;"BUSNA";"STRA";"hybrids";19,4285714285714;1;"E64";"Hybrid";"Hybrid 
(BUSNA_STRA)";"E64";"E.ferrisi";0;"negative"
"LM0215";"EQZ";"Expe005_1b";0;0;0;0;NA;1;0;9;25,25;23,9;-1,35;1,47;"E64";"";"";NA;NA;NA;"BUSNA x STRA";"mus x dom";"BUSNA_STRA";"SY";6114;60;"STRA";"SY";6345;55;"2018-02-23";2;3;"0";"3";"EX";622;"F";"F1";"1F";"7.76";13,35;"L4";NA;NA;"BUSNA";"STRA";"hybrids";19,4285714285714;1;"E64";"Hybrid";"Hybrid 
(BUSNA_STRA)";"E64";"E.ferrisi";0;"negative"
"LM0216";"BDV";"Expe005_1b";9;12;16;8;NA;1;288461,538461538;5;15,06;18,37;3,31;0,39;"E64";"little diarrhea, little poop, maybe bloody ";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1038;"F";"60";"1F";"6,,08";8,91;"P4";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";11,25;"positive"
"LM0216";"AMT";"Expe005_1b";0;1;0;1;NA;1;5376,34408602151;10;17,79;18,37;0,580000000000002;0,93;"E64";"";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1038;"F";"60";"1F";"6,,08";8,91;"P4";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";0,5;"positive"
"LM0216";"NSU";"Expe005_1b";0;0;0;0;NA;1;0;0;18,37;18,37;0;1,26;"E64";"";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1038;"F";"60";"1F";"6,,08";8,91;"P4";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";0;"negative"
"LM0216";"NVW";"Expe005_1b";0;1;1;1;NA;1;10135,1351351351;9;17,65;18,37;0,720000000000002;0,74;"E64";"";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1038;"F";"60";"1F";"6,,08";8,91;"P4";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";0,75;"positive"
"LM0216";"BFX";"Expe005_1b";208;204;224;211;NA;1;1680555,55555556;6;16,92;18,37;1,45;1,26;"E64";"check if she lost more!! keep close eye";"recovered,looks good,fine";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1038;"F";"60";"1F";"6,,08";8,91;"P4";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";211,75;"positive"
"LM0216";"GIQ";"Expe005_1b";0;0;0;2;NA;1;4761,90476190476;4;16,29;18,37;2,08;1,05;"E64";"";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1038;"F";"60";"1F";"6,,08";8,91;"P4";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";0,5;"positive"
"LM0216";"ALW";"Expe005_1b";0;0;0;0;NA;1;0;8;17,04;18,37;1,33;1,62;"E64";"";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1038;"F";"60";"1F";"6,,08";8,91;"P4";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";0;"negative"
"LM0216";"JMW";"Expe005_1b";0;0;0;0;NA;1;0;3;16,84;18,37;1,53;1,16;"E64";"";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1038;"F";"60";"1F";"6,,08";8,91;"P4";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";0;"negative"
"LM0216";"SVY";"Expe005_1b";NA;NA;NA;NA;NA;1;NA;1;17,12;18,37;1,25;0;"E64";"";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1038;"F";"60";"1F";"6,,08";8,91;"P4";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";NA;"na"
"LM0216";"ABJ";"Expe005_1b";NA;NA;NA;NA;NA;1;NA;2;16,49;18,37;1,88;0;"E64";"";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1038;"F";"60";"1F";"6,,08";8,91;"P4";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";NA;"na"
"LM0216";"JOW";"Expe005_1b";11;12;16;13;NA;2;35135,1351351351;7;17,88;18,37;0,490000000000002;1,85;"E64";"";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1038;"F";"60";"1F";"6,,08";8,91;"P4";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";13;"positive"
"LM0217";"MXY";"Expe005_1b";0;0;1;1;NA;1;5376,34408602151;4;16,77;17,74;0,969999999999999;0,93;"E64";"";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1036;"M";"60";"1M";"6.86";9,81;"P2";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";0,5;"positive"
"LM0217";"CEV";"Expe005_1b";NA;NA;NA;NA;NA;1;NA;2;17,49;17,74;0,25;0;"E64";"";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1036;"M";"60";"1M";"6.86";9,81;"P2";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";NA;"na"
"LM0217";"LPV";"Expe005_1b";1;1;1;0;NA;1;7281,55339805825;8;18,32;17,74;-0,580000000000002;1,03;"E64";"";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1036;"M";"60";"1M";"6.86";9,81;"P2";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";0,75;"positive"
"LM0217";"OPW";"Expe005_1b";32;27;32;29;NA;1;252100,840336134;7;18,44;17,74;-0,700000000000003;1,19;"E64";"";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1036;"M";"60";"1M";"6.86";9,81;"P2";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";30;"positive"
"LM0217";"CDS";"Expe005_1b";0;0;0;0;NA;1;0;3;17,41;17,74;0,329999999999998;1,2;"E64";"";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1036;"M";"60";"1M";"6.86";9,81;"P2";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";0;"negative"
"LM0217";"DFN";"Expe005_1b";187;184;182;278;NA;1;1585877,86259542;6;17,4;17,74;0,34;1,31;"E64";"bit soft shit";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1036;"M";"60";"1M";"6.86";9,81;"P2";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";207,75;"positive"
"LM0217";"OTY";"Expe005_1b";NA;NA;NA;NA;NA;1;NA;1;17,54;17,74;0,199999999999999;0;"E64";"";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1036;"M";"60";"1M";"6.86";9,81;"P2";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";NA;"na"
"LM0217";"MQY";"Expe005_1b";19;27;16;25;NA;1;557692,307692308;5;16,9;17,74;0,84;0,39;"E64";"";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1036;"M";"60";"1M";"6.86";9,81;"P2";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";21,75;"positive"
"LM0217";"FKY";"Expe005_1b";0;0;0;0;NA;1;0;0;17,74;17,74;0;1,3;"E64";"";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1036;"M";"60";"1M";"6.86";9,81;"P2";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";0;"negative"
"LM0217";"HMZ";"Expe005_1b";0;0;0;0;NA;1;0;10;19,45;17,74;-1,71;1,18;"E64";"";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1036;"M";"60";"1M";"6.86";9,81;"P2";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";0;"negative"
"LM0217";"OVW";"Expe005_1b";0;3;0;0;NA;1;4934,21052631579;9;18,82;17,74;-1,08;1,52;"E64";"";"";NA;NA;NA;"Buskovice";"mus";"BUSNA_BUSNA";"SY";5146;59;"BUSNA";"SY";5144;59;"2018-04-26";7;4;"1+?";"2+?";"EX";1036;"M";"60";"1M";"6.86";9,81;"P2";NA;NA;"BUSNA";"BUSNA";"parents";10,5714285714286;1;"E64";"M.m.musculus P";"M.m.musculus P 
(BUSNA_BUSNA)";"E64";"E.ferrisi";0,75;"positive"
"LM0218";"EFV";"Expe005_1b";NA;NA;NA;NA;NA;1;NA;1;20,44;20,36;-0,0800000000000018;0;"E64";"";"";NA;NA;NA;"PWD x SCHUNT";"mus x dom";"PWD_SCHUNT";"SY";5681;42;"SCHUNT";"SY";8172;37;"2018-05-07";5;8;"4";"4";"EX";976;"M";"F1";"1M";"5.83";9,66;"L2";NA;NA;"PWD";"SCHUNT";"hybrids";9;1;"E64";"Hybrid";"Hybrid 
(PWD_SCHUNT)";"E64";"E.ferrisi";NA;"na"
"LM0218";"BOS";"Expe005_1b";14;22;9;12;NA;1;197916,666666667;5;19,9;20,36;0,460000000000001;0,72;"E64";"soft feces";"";NA;NA;NA;"PWD x SCHUNT";"mus x dom";"PWD_SCHUNT";"SY";5681;42;"SCHUNT";"SY";8172;37;"2018-05-07";5;8;"4";"4";"EX";976;"M";"F1";"1M";"5.83";9,66;"L2";NA;NA;"PWD";"SCHUNT";"hybrids";9;1;"E64";"Hybrid";"Hybrid 
(PWD_SCHUNT)";"E64";"E.ferrisi";14,25;"positive"
"LM0218";"AJX";"Expe005_1b";0;0;0;0;NA;1;0;9;20,4;20,36;-0,0399999999999991;1,17;"E64";"";"";NA;NA;NA;"PWD x SCHUNT";"mus x dom";"PWD_SCHUNT";"SY";5681;42;"SCHUNT";"SY";8172;37;"2018-05-07";5;8;"4";"4";"EX";976;"M";"F1";"1M";"5.83";9,66;"L2";NA;NA;"PWD";"SCHUNT";"hybrids";9;1;"E64";"Hybrid";"Hybrid 
(PWD_SCHUNT)";"E64";"E.ferrisi";0;"negative"
"LM0218";"GKS";"Expe005_1b";1;1;1;0;NA;1;5859,375;10;20,92;20,36;-0,560000000000002;1,28;"E64";"";"";NA;NA;NA;"PWD x SCHUNT";"mus x dom";"PWD_SCHUNT";"SY";5681;42;"SCHUNT";"SY";8172;37;"2018-05-07";5;8;"4";"4";"EX";976;"M";"F1";"1M";"5.83";9,66;"L2";NA;NA;"PWD";"SCHUNT";"hybrids";9;1;"E64";"Hybrid";"Hybrid 
(PWD_SCHUNT)";"E64";"E.ferrisi";0,75;"positive"
"LM0218";"AOQ";"Expe005_1b";NA;NA;NA;NA;NA;1;NA;2;20,75;20,36;-0,390000000000001;0;"E64";"";"";NA;NA;NA;"PWD x SCHUNT";"mus x dom";"PWD_SCHUNT";"SY";5681;42;"SCHUNT";"SY";8172;37;"2018-05-07";5;8;"4";"4";"EX";976;"M";"F1";"1M";"5.83";9,66;"L2";NA;NA;"PWD";"SCHUNT";"hybrids";9;1;"E64";"Hybrid";"Hybrid 
(PWD_SCHUNT)";"E64";"E.ferrisi";NA;"na"
"LM0218";"CGX";"Expe005_1b";0;0;0;0;NA;2;0;3;20,2;20,36;0,16;1,74;"E64";"";"";NA;NA;NA;"PWD x SCHUNT";"mus x dom";"PWD_SCHUNT";"SY";5681;42;"SCHUNT";"SY";8172;37;"2018-05-07";5;8;"4";"4";"EX";976;"M";"F1";"1M";"5.83";9,66;"L2";NA;NA;"PWD";"SCHUNT";"hybrids";9;1;"E64";"Hybrid";"Hybrid 
(PWD_SCHUNT)";"E64";"E.ferrisi";0;"negative"
"LM0218";"AKV";"Expe005_1b";39;40;34;40;NA;1;214887,640449438;7;20,83;20,36;-0,469999999999999;1,78;"E64";"";"";NA;NA;NA;"PWD x SCHUNT";"mus x dom";"PWD_SCHUNT";"SY";5681;42;"SCHUNT";"SY";8172;37;"2018-05-07";5;8;"4";"4";"EX";976;"M";"F1";"1M";"5.83";9,66;"L2";NA;NA;"PWD";"SCHUNT";"hybrids";9;1;"E64";"Hybrid";"Hybrid 
(PWD_SCHUNT)";"E64";"E.ferrisi";38,25;"positive"
"LM0218";"INU";"Expe005_1b";21;22;33;22;NA;1;207627,118644068;6;20,12;20,36;0,239999999999998;1,18;"E64";"";"";NA;NA;NA;"PWD x SCHUNT";"mus x dom";"PWD_SCHUNT";"SY";5681;42;"SCHUNT";"SY";8172;37;"2018-05-07";5;8;"4";"4";"EX";976;"M";"F1";"1M";"5.83";9,66;"L2";NA;NA;"PWD";"SCHUNT";"hybrids";9;1;"E64";"Hybrid";"Hybrid 
(PWD_SCHUNT)";"E64";"E.ferrisi";24,5;"positive"
"LM0218";"AEL";"Expe005_1b";4;4;3;3;NA;2;11146,4968152866;8;20,95;20,36;-0,59;1,57;"E64";"";"";NA;NA;NA;"PWD x SCHUNT";"mus x dom";"PWD_SCHUNT";"SY";5681;42;"SCHUNT";"SY";8172;37;"2018-05-07";5;8;"4";"4";"EX";976;"M";"F1";"1M";"5.83";9,66;"L2";NA;NA;"PWD";"SCHUNT";"hybrids";9;1;"E64";"Hybrid";"Hybrid 
(PWD_SCHUNT)";"E64";"E.ferrisi";3,5;"positive"
"LM0218";"MUW";"Expe005_1b";0;0;0;1;NA;2;796,178343949045;4;20,6;20,36;-0,240000000000002;1,57;"E64";"";"";NA;NA;NA;"PWD x SCHUNT";"mus x dom";"PWD_SCHUNT";"SY";5681;42;"SCHUNT";"SY";8172;37;"2018-05-07";5;8;"4";"4";"EX";976;"M";"F1";"1M";"5.83";9,66;"L2";NA;NA;"PWD";"SCHUNT";"hybrids";9;1;"E64";"Hybrid";"Hybrid 
(PWD_SCHUNT)";"E64";"E.ferrisi";0,25;"positive"
"LM0218";"JLZ";"Expe005_1b";0;0;0;0;NA;1;0;0;20,36;20,36;0;1,32;"E64";"";"";NA;NA;NA;"PWD x SCHUNT";"mus x dom";"PWD_SCHUNT";"SY";5681;42;"SCHUNT";"SY";8172;37;"2018-05-07";5;8;"4";"4";"EX";976;"M";"F1";"1M";"5.83";9,66;"L2";NA;NA;"PWD";"SCHUNT";"hybrids";9;1;"E64";"Hybrid";"Hybrid 
(PWD_SCHUNT)";"E64";"E.ferrisi";0;"negative"
"LM0219";"CGL";"Expe005_1b";213;189;306;284;NA;1;1675675,67567568;6;20,11;19;-1,11;1,48;"E64";"";"";NA;NA;NA;"SCHUNT x PWD";"dom x mus";"SCHUNT_PWD";"SY";6904;37;"PWD";"SY";5342;42;"2018-03-23";1;7;"5";"2";"EX";721;"M";"F1";"1M";"5.37";9,71;"P3";NA;NA;"SCHUNT";"PWD";"hybrids";15,4285714285714;1;"E64";"Hybrid";"Hybrid 
(SCHUNT_PWD)";"E64";"E.ferrisi";248;"positive"
"LM0219";"ACQ";"Expe005_1b";NA;NA;NA;NA;NA;1;NA;2;20,39;19;-1,39;0;"E64";"";"";NA;NA;NA;"SCHUNT x PWD";"dom x mus";"SCHUNT_PWD";"SY";6904;37;"PWD";"SY";5342;42;"2018-03-23";1;7;"5";"2";"EX";721;"M";"F1";"1M";"5.37";9,71;"P3";NA;NA;"SCHUNT";"PWD";"hybrids";15,4285714285714;1;"E64";"Hybrid";"Hybrid 
(SCHUNT_PWD)";"E64";"E.ferrisi";NA;"na"
"LM0219";"EJL";"Expe005_1b";65;56;40;48;NA;1;318597,56097561;7;20,45;19;-1,45;1,64;"E64";"";"";NA;NA;NA;"SCHUNT x PWD";"dom x mus";"SCHUNT_PWD";"SY";6904;37;"PWD";"SY";5342;42;"2018-03-23";1;7;"5";"2";"EX";721;"M";"F1";"1M";"5.37";9,71;"P3";NA;NA;"SCHUNT";"PWD";"hybrids";15,4285714285714;1;"E64";"Hybrid";"Hybrid 
(SCHUNT_PWD)";"E64";"E.ferrisi";52,25;"positive"
"LM0219";"CDZ";"Expe005_1b";0;0;1;0;NA;1;2252,25225225225;9;20,66;19;-1,66;1,11;"E64";"";"";NA;NA;NA;"SCHUNT x PWD";"dom x mus";"SCHUNT_PWD";"SY";6904;37;"PWD";"SY";5342;42;"2018-03-23";1;7;"5";"2";"EX";721;"M";"F1";"1M";"5.37";9,71;"P3";NA;NA;"SCHUNT";"PWD";"hybrids";15,4285714285714;1;"E64";"Hybrid";"Hybrid 
(SCHUNT_PWD)";"E64";"E.ferrisi";0,25;"positive"
"LM0219";"ALS";"Expe005_1b";NA;NA;NA;NA;NA;1;NA;1;20,11;19;-1,11;0;"E64";"";"";NA;NA;NA;"SCHUNT x PWD";"dom x mus";"SCHUNT_PWD";"SY";6904;37;"PWD";"SY";5342;42;"2018-03-23";1;7;"5";"2";"EX";721;"M";"F1";"1M";"5.37";9,71;"P3";NA;NA;"SCHUNT";"PWD";"hybrids";15,4285714285714;1;"E64";"Hybrid";"Hybrid 
(SCHUNT_PWD)";"E64";"E.ferrisi";NA;"na"
"LM0219";"ABG";"Expe005_1b";0;0;0;0;NA;1;0;3;19,05;19;-0,0500000000000007;1,65;"E64";"";"";NA;NA;NA;"SCHUNT x PWD";"dom x mus";"SCHUNT_PWD";"SY";6904;37;"PWD";"SY";5342;42;"2018-03-23";1;7;"5";"2";"EX";721;"M";"F1";"1M";"5.37";9,71;"P3";NA;NA;"SCHUNT";"PWD";"hybrids";15,4285714285714;1;"E64";"Hybrid";"Hybrid 
(SCHUNT_PWD)";"E64";"E.ferrisi";0;"negative"
"LM0219";"TUX";"Expe005_1b";3;1;2;2;NA;1;14814,8148148148;8;20,71;19;-1,71;1,35;"E64";"";"";NA;NA;NA;"SCHUNT x PWD";"dom x mus";"SCHUNT_PWD";"SY";6904;37;"PWD";"SY";5342;42;"2018-03-23";1;7;"5";"2";"EX";721;"M";"F1";"1M";"5.37";9,71;"P3";NA;NA;"SCHUNT";"PWD";"hybrids";15,4285714285714;1;"E64";"Hybrid";"Hybrid 
(SCHUNT_PWD)";"E64";"E.ferrisi";2;"positive"
"LM0219";"DFV";"Expe005_1b";0;0;0;0;NA;1;0;10;19,4;19;-0,399999999999999;1,78;"E64";"";"";NA;NA;NA;"SCHUNT x PWD";"dom x mus";"SCHUNT_PWD";"SY";6904;37;"PWD";"SY";5342;42;"2018-03-23";1;7;"5";"2";"EX";721;"M";"F1";"1M";"5.37";9,71;"P3";NA;NA;"SCHUNT";"PWD";"hybrids";15,4285714285714;1;"E64";"Hybrid";"Hybrid 
(SCHUNT_PWD)";"E64";"E.ferrisi";0;"negative"
