"","EH_ID","labels","experiment","OPG","dpi","relative_weight","Mouse_strain","primary_infection"
"637","LM0234","CNW","E6",1142857.14285714,10,94.4658493870403,"STRA_STRA","E88"
"638","LM0234","DNO","E6",2083333.33333333,11,91.523642732049,"STRA_STRA","E88"
"639","LM0235","MOY","E6",397569.444444444,0,100,"STRA_SCHUNT","E88"
"640","LM0235","JVX","E6",NA,1,105.049911920141,"STRA_SCHUNT","E88"
"641","LM0235","MOW","E6",NA,2,109.982384028186,"STRA_SCHUNT","E88"
"642","LM0235","EIM","E6",NA,3,110.452143276571,"STRA_SCHUNT","E88"
"643","LM0235","FHL","E6",0,4,110.452143276571,"STRA_SCHUNT","E88"
"644","LM0235","AGI","E6",0,5,109.101585437463,"STRA_SCHUNT","E88"
"645","LM0235","EMZ","E6",0,6,111.274221961245,"STRA_SCHUNT","E88"
"646","LM0235","AJU","E6",11450.3816793893,7,109.336465061656,"STRA_SCHUNT","E88"
"647","LM0235","DQZ","E6",1654069.76744186,8,105.930710510863,"STRA_SCHUNT","E88"
"648","LM0235","BFG","E6",828846.153846154,9,100.234879624193,"STRA_SCHUNT","E88"
"649","LM0235","FJX","E6",54545.4545454545,10,103.405754550793,"STRA_SCHUNT","E88"
"650","LM0235","GMV","E6",128472.222222222,11,110.80446271286,"STRA_SCHUNT","E88"
"651","LM0236","ANT","E6",0,0,100,"STRA_STRA","E88"
"652","LM0236","RVW","E6",NA,1,101.395939086294,"STRA_STRA","E88"
"653","LM0236","LOY","E6",NA,2,99.1539763113367,"STRA_STRA","E88"
"654","LM0236","DHR","E6",NA,3,101.269035532995,"STRA_STRA","E88"
"655","LM0236","AOX","E6",0,4,102.157360406091,"STRA_STRA","E88"
"656","LM0236","GOT","E6",0,5,102.53807106599,"STRA_STRA","E88"
"657","LM0236","KNZ","E6",0,6,102.918781725888,"STRA_STRA","E88"
"658","LM0236","DOP","E6",18867.9245283019,7,99.3231810490694,"STRA_STRA","E88"
"659","LM0236","JTW","E6",3e+06,8,92.7664974619289,"STRA_STRA","E88"
"660","LM0236","GPS","E6",1822916.66666667,9,87.7749576988156,"STRA_STRA","E88"
"661","LM0236","DKN","E6",321428.571428571,10,85.6598984771574,"STRA_STRA","E88"
"662","LM0236","BKL","E6",384615.384615385,11,89.17089678511,"STRA_STRA","E88"
"663","LM0237","BJN","E6",0,0,100,"PWD_PWD","E88"
"664","LM0237","DSX","E6",NA,1,109.981851179673,"PWD_PWD","E88"
"665","LM0237","GSZ","E6",NA,2,115.51724137931,"PWD_PWD","E88"
"666","LM0237","HMY","E6",NA,3,115.970961887477,"PWD_PWD","E88"
"667","LM0237","FLZ","E6",0,4,106.079854809437,"PWD_PWD","E88"
"668","LM0237","EHK","E6",0,5,109.165154264973,"PWD_PWD","E88"
"669","LM0237","BFL","E6",0,6,105.898366606171,"PWD_PWD","E88"
"670","LM0237","CKV","E6",16666.6666666667,7,101.270417422868,"PWD_PWD","E88"
"671","LM0237","GMS","E6",0,8,86.7513611615245,"PWD_PWD","E88"
"672","LM0237","LOT","E6",NA,9,88.2032667876588,"PWD_PWD","E88"
"673","LM0237","CJT","E6",NA,10,NA,"PWD_PWD","E88"
"674","LM0237","DKQ","E6",NA,11,NA,"PWD_PWD","E88"
"675","LM0238","EUW","E6",101351.351351351,0,100,"PWD_BUSNA","E88"
"676","LM0238","FQV","E6",NA,1,113.847158719791,"PWD_BUSNA","E88"
"677","LM0238","DXY","E6",NA,2,112.148922273024,"PWD_BUSNA","E88"
"678","LM0238","DIS","E6",NA,3,111.822338340954,"PWD_BUSNA","E88"
"679","LM0238","ETZ","E6",0,4,110.385369039843,"PWD_BUSNA","E88"
"680","LM0238","ENR","E6",0,5,110.97322011757,"PWD_BUSNA","E88"
"681","LM0238","IOY","E6",0,6,115.022860875245,"PWD_BUSNA","E88"
"682","LM0238","CJQ","E6",31914.8936170213,7,106.139777922926,"PWD_BUSNA","E88"
"683","LM0238","NQW","E6",2346153.84615385,8,96.2769431743958,"PWD_BUSNA","E88"
"684","LM0238","HOU","E6",608695.652173913,9,94.7746570868713,"PWD_BUSNA","E88"
"685","LM0238","IOX","E6",328125,10,100.261267145656,"PWD_BUSNA","E88"
"686","LM0238","DMT","E6",72916.6666666667,11,107.380796864794,"PWD_BUSNA","E88"
"687","LM0239","TXZ","E6",227777.777777778,0,100,"SCHUNT_SCHUNT","E88"
"688","LM0239","DEK","E6",NA,1,103.206650831354,"SCHUNT_SCHUNT","E88"
"689","LM0239","GRV","E6",NA,2,108.669833729216,"SCHUNT_SCHUNT","E88"
"690","LM0239","HTZ","E6",NA,3,111.163895486936,"SCHUNT_SCHUNT","E88"
"691","LM0239","AEQ","E6",0,4,109.857482185273,"SCHUNT_SCHUNT","E88"
"692","LM0239","LRX","E6",0,5,109.501187648456,"SCHUNT_SCHUNT","E88"
"693","LM0239","QVY","E6",0,6,104.869358669834,"SCHUNT_SCHUNT","E88"
"694","LM0239","GNZ","E6",0,7,103.919239904988,"SCHUNT_SCHUNT","E88"
"695","LM0239","MPT","E6",801282.051282051,8,97.8622327790974,"SCHUNT_SCHUNT","E88"
"696","LM0239","CFW","E6",1234848.48484848,9,88.3016627078385,"SCHUNT_SCHUNT","E88"
"697","LM0239","AJT","E6",602272.727272727,10,101.484560570071,"SCHUNT_SCHUNT","E88"
"698","LM0239","IJS","E6",226190.476190476,11,102.90973871734,"SCHUNT_SCHUNT","E88"
"699","LM0240","CSX","E6",41353.3834586466,0,100,"SCHUNT_PWD","E88"
"700","LM0240","FLQ","E6",NA,1,113.588634959852,"SCHUNT_PWD","E88"
"701","LM0240","RWY","E6",NA,2,107.164916615195,"SCHUNT_PWD","E88"
"702","LM0240","ALU","E6",NA,3,112.168004941322,"SCHUNT_PWD","E88"
"703","LM0240","UWY","E6",0,4,112.229771463867,"SCHUNT_PWD","E88"
"704","LM0240","HJR","E6",0,5,113.650401482397,"SCHUNT_PWD","E88"
"705","LM0240","CKZ","E6",0,6,111.797405806053,"SCHUNT_PWD","E88"
"706","LM0240","KMX","E6",0,7,107.659048795553,"SCHUNT_PWD","E88"
"707","LM0240","AGU","E6",1473684.21052632,8,104.817788758493,"SCHUNT_PWD","E88"
"708","LM0240","HJT","E6",335106.382978723,9,94.8733786287832,"SCHUNT_PWD","E88"
"709","LM0240","ENX","E6",NA,10,109.388511426807,"SCHUNT_PWD","E88"
"710","LM0240","ABL","E6",160714.285714286,11,108.462013588635,"SCHUNT_PWD","E88"
"711","LM0241","IVW","E6",105769.230769231,0,100,"PWD_PWD","E88"
"712","LM0241","HOS","E6",NA,1,108.68366643694,"PWD_PWD","E88"
"713","LM0241","CHP","E6",NA,2,112.129565816678,"PWD_PWD","E88"
"714","LM0241","HJZ","E6",NA,3,105.92694693315,"PWD_PWD","E88"
"715","LM0241","PRS","E6",0,4,105.168849069607,"PWD_PWD","E88"
"716","LM0241","DFX","E6",0,5,99.4486560992419,"PWD_PWD","E88"
"717","LM0241","EOZ","E6",0,6,103.652653342522,"PWD_PWD","E88"
"718","LM0241","ADE","E6",0,7,95.0379048931771,"PWD_PWD","E88"
"719","LM0241","IUZ","E6",113636.363636364,8,83.4596829772571,"PWD_PWD","E88"
"720","LM0241","ADF","E6",NA,9,73.7422467263956,"PWD_PWD","E88"
"721","LM0241","JNU","E6",NA,10,NA,"PWD_PWD","E88"
"722","LM0241","DHW","E6",NA,11,NA,"PWD_PWD","E88"
"723","LM0242","SUZ","E6",0,0,100,"PWD_BUSNA","E88"
"724","LM0242","IMY","E6",NA,1,115.335463258786,"PWD_BUSNA","E88"
"725","LM0242","CGR","E6",NA,2,115.207667731629,"PWD_BUSNA","E88"
"726","LM0242","GJY","E6",NA,3,114.760383386581,"PWD_BUSNA","E88"
"727","LM0242","MOX","E6",0,4,115.015974440895,"PWD_BUSNA","E88"
"728","LM0242","OQV","E6",0,5,114.568690095847,"PWD_BUSNA","E88"
"729","LM0242","KTX","E6",0,6,111.757188498403,"PWD_BUSNA","E88"
"730","LM0242","AKX","E6",17045.4545454545,7,106.581469648562,"PWD_BUSNA","E88"
"731","LM0242","IMS","E6",142857.142857143,8,94.5686900958466,"PWD_BUSNA","E88"
"732","LM0242","ALN","E6",2e+05,9,83.1309904153355,"PWD_BUSNA","E88"
"733","LM0242","JLO","E6",0,10,78.849840255591,"PWD_BUSNA","E88"
"734","LM0242","AHM","E6",NA,11,NA,"PWD_BUSNA","E88"
"735","LM0243","ILY","E6",0,0,100,"BUSNA_PWD","E88"
"736","LM0243","RSZ","E6",NA,1,106.081808396125,"BUSNA_PWD","E88"
"737","LM0243","KTZ","E6",NA,2,103.498385360603,"BUSNA_PWD","E88"
"738","LM0243","EMP","E6",NA,3,101.130247578041,"BUSNA_PWD","E88"
"739","LM0243","JLT","E6",0,4,98.3853606027987,"BUSNA_PWD","E88"
"740","LM0243","IPR","E6",0,5,102.314316469322,"BUSNA_PWD","E88"
"741","LM0243","MPY","E6",0,6,98.5468245425188,"BUSNA_PWD","E88"
"742","LM0243","QUW","E6",32051.2820512821,7,90.2045209903122,"BUSNA_PWD","E88"
"743","LM0243","ABH","E6",4222222.22222222,8,78.0409041980624,"BUSNA_PWD","E88"
"744","LM0243","HUZ","E6",NA,9,NA,"BUSNA_PWD","E88"
"745","LM0243","DQW","E6",NA,10,NA,"BUSNA_PWD","E88"
"746","LM0243","PUY","E6",NA,11,NA,"BUSNA_PWD","E88"
"747","LM0244","JMQ","E6",0,0,100,"BUSNA_BUSNA","E88"
"748","LM0244","ALY","E6",NA,1,109.002433090024,"BUSNA_BUSNA","E88"
"749","LM0244","CRY","E6",NA,2,124.330900243309,"BUSNA_BUSNA","E88"
"750","LM0244","BFI","E6",NA,3,116.058394160584,"BUSNA_BUSNA","E88"
"751","LM0244","HJW","E6",0,4,115.409570154096,"BUSNA_BUSNA","E88"
"752","LM0244","MXZ","E6",0,5,115.571776155718,"BUSNA_BUSNA","E88"
"753","LM0244","VWY","E6",0,6,110.867802108678,"BUSNA_BUSNA","E88"
"754","LM0244","LNX","E6",0,7,104.379562043796,"BUSNA_BUSNA","E88"
"755","LM0244","JSU","E6",0,8,94.8094079480941,"BUSNA_BUSNA","E88"
"756","LM0244","BGL","E6",NA,9,90.0243309002433,"BUSNA_BUSNA","E88"
"757","LM0244","BFV","E6",NA,10,NA,"BUSNA_BUSNA","E88"
"758","LM0244","BNO","E6",NA,11,NA,"BUSNA_BUSNA","E88"
"759","LM0245","CFJ","E6",0,0,100,"BUSNA_BUSNA","E88"
"760","LM0245","BRZ","E6",NA,1,101.31657690006,"BUSNA_BUSNA","E88"
"761","LM0245","NRV","E6",NA,2,104.129263913824,"BUSNA_BUSNA","E88"
"762","LM0245","FTV","E6",NA,3,100.65828845003,"BUSNA_BUSNA","E88"
"763","LM0245","ARV","E6",0,4,100.837821663674,"BUSNA_BUSNA","E88"
"764","LM0245","HIK","E6",0,5,99.8803111909037,"BUSNA_BUSNA","E88"
"765","LM0245","JOP","E6",0,6,93.7163375224416,"BUSNA_BUSNA","E88"
"766","LM0245","OST","E6",104166.666666667,7,85.6373429084381,"BUSNA_BUSNA","E88"
"767","LM0245","DLX","E6",397058.823529412,8,79.5332136445242,"BUSNA_BUSNA","E88"
"768","LM0245","BOV","E6",NA,9,NA,"BUSNA_BUSNA","E88"
"769","LM0245","AOT","E6",NA,10,NA,"BUSNA_BUSNA","E88"
"770","LM0245","BLT","E6",NA,11,NA,"BUSNA_BUSNA","E88"
"771","LM0246","AHJ","E6",18750,0,100,"SCHUNT_STRA","E88"
"772","LM0246","AKO","E6",NA,1,103.844011142061,"SCHUNT_STRA","E88"
"773","LM0246","GHL","E6",NA,2,105.626740947075,"SCHUNT_STRA","E88"
"774","LM0246","BLN","E6",NA,3,110.25069637883,"SCHUNT_STRA","E88"
"775","LM0246","RTV","E6",0,4,111.142061281337,"SCHUNT_STRA","E88"
"776","LM0246","IKZ","E6",0,5,111.030640668524,"SCHUNT_STRA","E88"
"777","LM0246","TUY","E6",0,6,113.036211699164,"SCHUNT_STRA","E88"
"778","LM0246","BOY","E6",6578.94736842105,7,107.688022284123,"SCHUNT_STRA","E88"
"779","LM0246","AMS","E6",1245192.30769231,8,99.8885793871866,"SCHUNT_STRA","E88"
"780","LM0246","ACY","E6",644736.842105263,9,97.9387186629526,"SCHUNT_STRA","E88"
"781","LM0246","KUY","E6",382352.941176471,10,96.2116991643454,"SCHUNT_STRA","E88"
"782","LM0246","BGU","E6",83333.3333333333,11,105.626740947075,"SCHUNT_STRA","E88"
"783","LM0247","ACP","E6",42056.0747663551,0,100,"STRA_SCHUNT","E88"
"784","LM0247","GLM","E6",NA,1,97.9769932566442,"STRA_SCHUNT","E88"
"785","LM0247","SUX","E6",NA,2,96.9059896866323,"STRA_SCHUNT","E88"
"786","LM0247","HLY","E6",NA,3,97.5009916699722,"STRA_SCHUNT","E88"
"787","LM0247","KUX","E6",0,4,97.5009916699722,"STRA_SCHUNT","E88"
"788","LM0247","HOY","E6",0,5,96.6679888932963,"STRA_SCHUNT","E88"
"789","LM0247","MNR","E6",0,6,97.4216580721936,"STRA_SCHUNT","E88"
"790","LM0247","AIK","E6",NA,7,94.9623165410551,"STRA_SCHUNT","E88"
"791","LM0247","GQS","E6",2084615.38461538,8,92.3443078143594,"STRA_SCHUNT","E88"
"792","LM0247","COW","E6",1221153.84615385,9,89.646965489885,"STRA_SCHUNT","E88"
"793","LM0247","OQY","E6",222222.222222222,10,91.3129710432368,"STRA_SCHUNT","E88"
"794","LM0247","LRS","E6",154891.304347826,11,91.0353034510115,"STRA_SCHUNT","E88"
"795","LM0248","JOT","E6",53571.4285714286,0,100,"STRA_SCHUNT","E88"
"796","LM0248","CMW","E6",NA,1,105.836575875486,"STRA_SCHUNT","E88"
"797","LM0248","DQV","E6",NA,2,101.222901612007,"STRA_SCHUNT","E88"
"798","LM0248","AUZ","E6",NA,3,106.44802668149,"STRA_SCHUNT","E88"
"799","LM0248","HJM","E6",0,4,105.836575875486,"STRA_SCHUNT","E88"
"800","LM0248","DOU","E6",0,5,106.837131739855,"STRA_SCHUNT","E88"
"801","LM0248","EFG","E6",0,6,108.615897720956,"STRA_SCHUNT","E88"
"802","LM0248","JLX","E6",28846.1538461538,7,106.003335186215,"STRA_SCHUNT","E88"
"803","LM0248","AIV","E6",2801310.04366812,8,108.782657031684,"STRA_SCHUNT","E88"
"804","LM0248","DEW","E6",551779.935275081,9,112.284602556976,"STRA_SCHUNT","E88"
"805","LM0248","CJO","E6",121827.411167513,10,106.170094496943,"STRA_SCHUNT","E88"
"806","LM0248","AHV","E6",4807.69230769231,11,112.006670372429,"STRA_SCHUNT","E88"
"807","LM0249","FGZ","E6",5882.35294117647,0,100,"SCHUNT_STRA","E88"
"808","LM0249","FVY","E6",NA,1,99.9101930848675,"SCHUNT_STRA","E88"
"809","LM0249","ART","E6",NA,2,99.5060619667714,"SCHUNT_STRA","E88"
"810","LM0249","KRZ","E6",NA,3,99.0121239335429,"SCHUNT_STRA","E88"
"811","LM0249","AES","E6",0,4,95.7341715312079,"SCHUNT_STRA","E88"
"812","LM0249","DOS","E6",0,5,95.6892680736417,"SCHUNT_STRA","E88"
"813","LM0249","HLW","E6",0,6,97.9344409519533,"SCHUNT_STRA","E88"
"814","LM0249","MRS","E6",6060.60606060606,7,95.1055231252806,"SCHUNT_STRA","E88"
"815","LM0249","SVX","E6",313829.787234043,8,89.9865289627301,"SCHUNT_STRA","E88"
"816","LM0249","RSX","E6",423611.111111111,9,89.1782667265379,"SCHUNT_STRA","E88"
"817","LM0249","MPW","E6",264705.882352941,10,84.1939829366861,"SCHUNT_STRA","E88"
"818","LM0249","AIP","E6",5e+05,11,89.2680736416704,"SCHUNT_STRA","E88"
"819","LM0250","CQW","E6",0,0,100,"BUSNA_PWD","E88"
"820","LM0250","DUZ","E6",NA,1,99.7085964060223,"BUSNA_PWD","E88"
"821","LM0250","DOQ","E6",NA,2,99.3200582807188,"BUSNA_PWD","E88"
"822","LM0250","PVY","E6",NA,3,101.214181641574,"BUSNA_PWD","E88"
"823","LM0250","JOV","E6",0,4,100.291403593978,"BUSNA_PWD","E88"
"824","LM0250","DLM","E6",0,5,97.2316658572122,"BUSNA_PWD","E88"
"825","LM0250","KOS","E6",0,6,96.3088878096163,"BUSNA_PWD","E88"
"826","LM0250","AKN","E6",0,7,86.9354055366683,"BUSNA_PWD","E88"
"827","LM0250","EKP","E6",0,8,82.3215152986887,"BUSNA_PWD","E88"
"828","LM0250","CMV","E6",NA,9,NA,"BUSNA_PWD","E88"
"829","LM0250","GNV","E6",NA,10,NA,"BUSNA_PWD","E88"
"830","LM0250","GOY","E6",NA,11,NA,"BUSNA_PWD","E88"
"831","LM0251","BCK","E6",0,0,100,"STRA_BUSNA","E88"
"832","LM0251","ADK","E6",NA,1,98.9832231825114,"STRA_BUSNA","E88"
"833","LM0251","CTX","E6",NA,2,104.270462633452,"STRA_BUSNA","E88"
"834","LM0251","DIM","E6",NA,3,106.253177427555,"STRA_BUSNA","E88"
"835","LM0251","BPR","E6",0,4,108.795119471276,"STRA_BUSNA","E88"
"836","LM0251","CJN","E6",0,5,106.65988815455,"STRA_BUSNA","E88"
"837","LM0251","ADS","E6",0,6,105.338078291815,"STRA_BUSNA","E88"
"838","LM0251","BDH","E6",0,7,96.797153024911,"STRA_BUSNA","E88"
"839","LM0251","ISU","E6",1690000,8,88.5612608032537,"STRA_BUSNA","E88"
"840","LM0251","BQU","E6",875000,9,86.3243518047788,"STRA_BUSNA","E88"
"841","LM0251","BEX","E6",525862.068965517,10,87.6970005083884,"STRA_BUSNA","E88"
"842","LM0251","BMS","E6",83333.3333333333,11,94.7127605490595,"STRA_BUSNA","E88"
"843","LM0252","LQW","E6",0,0,100,"PWD_PWD","E88"
"844","LM0252","OWX","E6",NA,1,100.999333777482,"PWD_PWD","E88"
"845","LM0252","GKN","E6",NA,2,104.130579613591,"PWD_PWD","E88"
"846","LM0252","BHR","E6",NA,3,102.065289806795,"PWD_PWD","E88"
"847","LM0252","HPY","E6",0,4,103.331112591606,"PWD_PWD","E88"
"848","LM0252","HIR","E6",0,5,103.79746835443,"PWD_PWD","E88"
"849","LM0252","DQY","E6",0,6,100.866089273817,"PWD_PWD","E88"
"850","LM0252","MNY","E6",0,7,97.3351099267155,"PWD_PWD","E88"
"851","LM0252","FHO","E6",125000,8,84.4770153231179,"PWD_PWD","E88"
"852","LM0252","GQW","E6",NA,9,NA,"PWD_PWD","E88"
"853","LM0252","CDX","E6",NA,10,NA,"PWD_PWD","E88"
"854","LM0252","CDQ","E6",NA,11,NA,"PWD_PWD","E88"
"855","LM0253","LMX","E6",0,0,100,"PWD_PWD","E88"
"856","LM0253","DEJ","E6",NA,1,98.826714801444,"PWD_PWD","E88"
"857","LM0253","ISX","E6",NA,2,101.534296028881,"PWD_PWD","E88"
"858","LM0253","EUZ","E6",NA,3,104.061371841155,"PWD_PWD","E88"
"859","LM0253","CIY","E6",0,4,103.519855595668,"PWD_PWD","E88"
"860","LM0253","INS","E6",0,5,102.075812274368,"PWD_PWD","E88"
"861","LM0253","KWZ","E6",0,6,99.0072202166065,"PWD_PWD","E88"
"862","LM0253","BEW","E6",0,7,93.7725631768953,"PWD_PWD","E88"
"863","LM0253","DKS","E6",0,8,86.5523465703971,"PWD_PWD","E88"
"864","LM0253","DFZ","E6",NA,9,NA,"PWD_PWD","E88"
"865","LM0253","NUW","E6",NA,10,NA,"PWD_PWD","E88"
"866","LM0253","BFS","E6",NA,11,NA,"PWD_PWD","E88"
"867","LM0254","ACN","E6",0,0,100,"SCHUNT_PWD","E88"
"868","LM0254","ATW","E6",NA,1,105.902777777778,"SCHUNT_PWD","E88"
"869","LM0254","BTZ","E6",NA,2,102.480158730159,"SCHUNT_PWD","E88"
"870","LM0254","FLV","E6",NA,3,101.785714285714,"SCHUNT_PWD","E88"
"871","LM0254","JKL","E6",0,4,103.323412698413,"SCHUNT_PWD","E88"
"872","LM0254","BNX","E6",0,5,99.7023809523809,"SCHUNT_PWD","E88"
"873","LM0254","GMQ","E6",0,6,100.14880952381,"SCHUNT_PWD","E88"
"874","LM0254","BKZ","E6",0,7,98.015873015873,"SCHUNT_PWD","E88"
"875","LM0254","EFT","E6",1725000,8,98.3630952380952,"SCHUNT_PWD","E88"
"876","LM0254","MNW","E6",107466.063348416,9,96.0813492063492,"SCHUNT_PWD","E88"
"877","LM0254","BCM","E6",72413.7931034483,10,97.1230158730159,"SCHUNT_PWD","E88"
"878","LM0254","ADG","E6",10638.2978723404,11,102.728174603175,"SCHUNT_PWD","E88"
"879","LM0255","AKT","E6",0,0,100,"BUSNA_BUSNA","E88"
"880","LM0255","GMY","E6",NA,1,100.273037542662,"BUSNA_BUSNA","E88"
"881","LM0255","DFM","E6",NA,2,106.621160409556,"BUSNA_BUSNA","E88"
"882","LM0255","JWY","E6",NA,3,107.713310580205,"BUSNA_BUSNA","E88"
"883","LM0255","CMS","E6",0,4,104.846416382253,"BUSNA_BUSNA","E88"
"884","LM0255","IMX","E6",0,5,105.529010238908,"BUSNA_BUSNA","E88"
"885","LM0255","BNV","E6",0,6,100.682593856655,"BUSNA_BUSNA","E88"
"886","LM0255","EIR","E6",60344.8275862069,7,95.0170648464164,"BUSNA_BUSNA","E88"
"887","LM0255","GXY","E6",NA,8,88.122866894198,"BUSNA_BUSNA","E88"
"888","LM0255","OQS","E6",NA,9,84.9829351535836,"BUSNA_BUSNA","E88"
"889","LM0255","DGJ","E6",602272.727272727,10,83.5494880546075,"BUSNA_BUSNA","E88"
"890","LM0255","HXY","E6",17857.1428571429,11,86.3481228668942,"BUSNA_BUSNA","E88"
"891","LM0256","FIM","E6",0,0,100,"STRA_STRA","E88"
"892","LM0256","GLZ","E6",NA,1,98.3222785797893,"STRA_STRA","E88"
"893","LM0256","DSZ","E6",NA,2,98.6734295747171,"STRA_STRA","E88"
"894","LM0256","FTY","E6",NA,3,102.262973078424,"STRA_STRA","E88"
"895","LM0256","KLZ","E6",0,4,101.053452984783,"STRA_STRA","E88"
"896","LM0256","BKQ","E6",0,5,100.078033554428,"STRA_STRA","E88"
"897","LM0256","LPS","E6",0,6,103.90167772142,"STRA_STRA","E88"
"898","LM0256","LRU","E6",5725.19083969466,7,100.46820132657,"STRA_STRA","E88"
"899","LM0256","ABE","E6",1074074.07407407,8,95.5130706203668,"STRA_STRA","E88"
"900","LM0256","EFY","E6",974489.795918367,9,95.2789699570816,"STRA_STRA","E88"
"901","LM0256","HIU","E6",219696.96969697,10,93.8353492001561,"STRA_STRA","E88"
"902","LM0256","ILS","E6",142857.142857143,11,93.7963324229419,"STRA_STRA","E88"
"903","LM0257","CEN","E6",255656.108597285,0,100,"SCHUNT_SCHUNT","E88"
"904","LM0257","CLV","E6",NA,1,103.16811446091,"SCHUNT_SCHUNT","E88"
"905","LM0257","FOY","E6",NA,2,103.219213081247,"SCHUNT_SCHUNT","E88"
"906","LM0257","DIN","E6",NA,3,103.321410321921,"SCHUNT_SCHUNT","E88"
"907","LM0257","ELP","E6",0,4,103.576903423608,"SCHUNT_SCHUNT","E88"
"908","LM0257","JOQ","E6",0,5,101.328564128769,"SCHUNT_SCHUNT","E88"
"909","LM0257","BKN","E6",0,6,105.109862033725,"SCHUNT_SCHUNT","E88"
"910","LM0257","DIW","E6",0,7,101.379662749106,"SCHUNT_SCHUNT","E88"
"911","LM0257","JKN","E6",2218750,8,102.299437915176,"SCHUNT_SCHUNT","E88"
"912","LM0257","LNW","E6",812500,9,100.56208482371,"SCHUNT_SCHUNT","E88"
"913","LM0257","FHI","E6",93750,10,102.452733776188,"SCHUNT_SCHUNT","E88"
"914","LM0257","IOU","E6",5434.78260869565,11,103.372508942259,"SCHUNT_SCHUNT","E88"
"915","LM0258","BMV","E6",217032.967032967,0,100,"BUSNA_PWD","E64"
"916","LM0258","GLU","E6",NA,1,98.3456930975471,"BUSNA_PWD","E64"
"917","LM0258","QTU","E6",NA,2,98.9731888191671,"BUSNA_PWD","E64"
"918","LM0258","CEF","E6",5434.78260869565,3,90.530519110097,"BUSNA_PWD","E64"
"919","LM0258","OSV","E6",0,4,92.6411865373645,"BUSNA_PWD","E64"
"920","LM0258","ILP","E6",578804.347826087,5,93.6679977181974,"BUSNA_PWD","E64"
"921","LM0258","EJP","E6",297169.811320755,6,98.1175128351397,"BUSNA_PWD","E64"
"922","LM0258","ACF","E6",37921.3483146067,7,100.570450656018,"BUSNA_PWD","E64"
"923","LM0258","INY","E6",4054.05405405405,8,93.4968625213919,"BUSNA_PWD","E64"
"924","LM0258","HJO","E6",NA,9,NA,"BUSNA_PWD","E64"
"925","LM0258","JPZ","E6",NA,10,NA,"BUSNA_PWD","E64"
"926","LM0258","JQT","E6",NA,11,NA,"BUSNA_PWD","E64"
"927","LM0259","EGM","E6",100825.471698113,0,100,"STRA_BUSNA","E64"
"928","LM0259","CRU","E6",NA,1,100.365556458164,"STRA_BUSNA","E64"
"929","LM0259","KQT","E6",NA,2,102.071486596263,"STRA_BUSNA","E64"
"930","LM0259","KMU","E6",0,3,105.645816409423,"STRA_BUSNA","E64"
"931","LM0259","MQU","E6",8000,4,101.502843216897,"STRA_BUSNA","E64"
"932","LM0259","BUW","E6",482142.857142857,5,99.9187652315191,"STRA_BUSNA","E64"
"933","LM0259","QSX","E6",432500,6,100.649878147847,"STRA_BUSNA","E64"
"934","LM0259","BFW","E6",250000,7,104.46791226645,"STRA_BUSNA","E64"
"935","LM0259","IWZ","E6",10330.5785123967,8,102.396425670187,"STRA_BUSNA","E64"
"936","LM0259","ESW","E6",NA,9,NA,"STRA_BUSNA","E64"
"937","LM0259","JXZ","E6",NA,10,NA,"STRA_BUSNA","E64"
"938","LM0259","EHI","E6",NA,11,NA,"STRA_BUSNA","E64"
"939","LM0260","AEY","E6",262121.212121212,0,100,"SCHUNT_SCHUNT","E64"
"940","LM0260","LUX","E6",NA,1,99.1049229239185,"SCHUNT_SCHUNT","E64"
"941","LM0260","HKM","E6",NA,2,96.7677772252611,"SCHUNT_SCHUNT","E64"
"942","LM0260","ENS","E6",2403.84615384615,3,96.4196916956738,"SCHUNT_SCHUNT","E64"
"943","LM0260","NWY","E6",9523.80952380952,4,96.2207856787668,"SCHUNT_SCHUNT","E64"
"944","LM0260","GUZ","E6",259090.909090909,5,92.3421183490801,"SCHUNT_SCHUNT","E64"
"945","LM0260","FQW","E6",146226.41509434,6,92.2923918448533,"SCHUNT_SCHUNT","E64"
"946","LM0260","ACX","E6",88888.8888888889,7,86.8722028841372,"SCHUNT_SCHUNT","E64"
"947","LM0260","LOV","E6",43233.0827067669,8,90.551964196917,"SCHUNT_SCHUNT","E64"
"948","LM0260","MNZ","E6",NA,9,NA,"SCHUNT_SCHUNT","E64"
"949","LM0260","KNP","E6",NA,10,NA,"SCHUNT_SCHUNT","E64"
"950","LM0260","AKW","E6",NA,11,NA,"SCHUNT_SCHUNT","E64"
"951","LM0261","CNO","E6",0,0,100,"PWD_SCHUNT","E64"
"952","LM0261","CHT","E6",NA,1,102.665799739922,"PWD_SCHUNT","E64"
"953","LM0261","DMP","E6",NA,2,100.195058517555,"PWD_SCHUNT","E64"
"954","LM0261","IUV","E6",0,3,103.381014304291,"PWD_SCHUNT","E64"
"955","LM0261","DQS","E6",5050.50505050505,4,97.9193758127438,"PWD_SCHUNT","E64"
"956","LM0261","IKN","E6",262048.192771084,5,95.7737321196359,"PWD_SCHUNT","E64"
"957","LM0261","GOS","E6",784246.575342466,6,98.6345903771131,"PWD_SCHUNT","E64"
"958","LM0261","CJM","E6",142857.142857143,7,102.470741222367,"PWD_SCHUNT","E64"
"959","LM0261","HQS","E6",142857.142857143,8,107.152145643693,"PWD_SCHUNT","E64"
