;Well;Fluor;Target;Content;Sample;End RFU;Call;Sample Type;CallType;Is Control
;G05;SYBR;IFN-g;Unkn;MouseCaecum4;748,876133837846;(+) Positive;Unknown;Positive;False
;G06;SYBR;STAT6;Unkn;MouseCaecum4;1645,41961866999;(+) Positive;Unknown;Positive;False
;G07;SYBR;TGF-b;Unkn;MouseCaecum4;891,596295619265;(+) Positive;Unknown;Positive;False
;G08;SYBR;Ppia;Unkn;MouseCaecum4;1262,53979657742;(+) Positive;Unknown;Positive;False
;G09;SYBR;Ppib;Pos Ctrl;MouseCaecum4;679,803074821853;(+) Positive;ControlPositive;Positive;False
;G10;SYBR;CDC42;Pos Ctrl;MouseCaecum4;778,935951227865;(+) Positive;ControlPositive;Positive;False
;G11;SYBR;;Neg Ctrl;;-0,663946231244154;;ControlNegative;Negative;True
;H01;SYBR;CXCL9;Unkn;MouseCaecum4;1867,34280366112;(+) Positive;Unknown;Positive;False
;H02;SYBR;IL-10;Unkn;MouseCaecum4;-1,8351557791254;;Unknown;NoCall;False
;H03;SYBR;IL-12;Unkn;MouseCaecum4;291,414765607344;(+) Positive;Unknown;Positive;False
;H04;SYBR;IL-6;Unkn;MouseCaecum4;1581,34976338812;(+) Positive;Unknown;Positive;False
;H05;SYBR;IFN-g;Unkn;MouseCaecum4;1432,37936051355;(+) Positive;Unknown;Positive;False
;H06;SYBR;STAT6;Unkn;MouseCaecum4;1363,78049620697;(+) Positive;Unknown;Positive;False
;H07;SYBR;TGF-b;Unkn;MouseCaecum4;838,506169321838;(+) Positive;Unknown;Positive;False
;H08;SYBR;Ppia;Unkn;MouseCaecum4;1351,26923992989;(+) Positive;Unknown;Positive;False
;H09;SYBR;Ppib;Pos Ctrl;MouseCaecum4;1024,06110092228;(+) Positive;ControlPositive;Positive;False
;H10;SYBR;CDC42;Pos Ctrl;MouseCaecum4;1043,2034488903;(+) Positive;ControlPositive;Positive;False
;H11;SYBR;;Neg Ctrl;;-1,83739232847138;;ControlNegative;Negative;True
