original.label,Exp_ID,prelim_labels,date,comment,weight,weightloss,weightRelativeToInfection,fecweight,dayFollowWeight,PIN,weightAtStart,weightlossBeforeInf,weightRelativeToStart,EH_id
8477,Exp004,29,1-06-18,1g seeds mix in petri dish + on grid,19.5,NA,NA,NA,25,SY M 8477 G37 P3,20.1,0.600000000000001,97.0149253731343,LM0165
8612,Exp004,30,1-06-18,1g seeds mix in petri dish + on grid,19.8,NA,NA,NA,25,SY M 8612 G61 P2,19.2,-0.600000000000001,103125,LM0150
8482,Exp004,31,1-06-18,1g seeds mix in petri dish + on grid,24.3,NA,NA,NA,25,SY M 8482 G38 L2,25.3,1,96.0474308300395,LM0176
8513,Exp004,32,1-06-18,1g seeds mix in petri dish + on grid,13.9,NA,NA,NA,25,SY F 8513 G43 L5,14.5,0.6,95.8620689655172,LM0154
526,Exp004,1,03-06-18,1g seeds mix in petri dish,28.6,NA,NA,NA,27,EX F 526 G55 P2,,,,LM0151
9619,Exp004,2,03-06-18,1g seeds mix in petri dish,19,NA,NA,NA,27,SY F 9619 G60 P2,,,,LM0172
8514,Exp004,3,03-06-18,1g seeds mix in petri dish,12,NA,NA,NA,27,SY F 8514 G43 P2,,,,LM0153
9620,Exp004,4,03-06-18,1g seeds mix in petri dish,17.3,NA,NA,NA,27,SY F 9620 G60 P3,,,,LM0156
9617,Exp004,5,03-06-18,1g seeds mix in petri dish,18.9,NA,NA,NA,27,SY M 9617 G60 L3,,,,LM0178
8481,Exp004,6,03-06-18,1g seeds mix in petri dish,18.5,NA,NA,NA,27,SY F 8481 G37 L3,,,,LM0152
525,Exp004,7,03-06-18,1g seeds mix in petri dish,35.6,NA,NA,NA,27,EX M 525 G55 L3,,,,LM0161
9618,Exp004,8,03-06-18,1g seeds mix in petri dish,15.4,NA,NA,NA,27,SY F 9618 G60 L4,,,,LM0147
8486,Exp004,9,03-06-18,1g seeds mix in petri dish,17.5,NA,NA,NA,27,SY F 8486 G38 P5,,,,LM0162
8505,Exp004,10,03-06-18,1g seeds mix in petri dish,13.8,NA,NA,NA,27,SY M 8505 G43 P2,,,,LM0167
8478,Exp004,11,03-06-18,1g seeds mix in petri dish,24,NA,NA,NA,27,SY M 8478 G37 P4,,,,LM0164
8487,Exp004,12,03-06-18,1g seeds mix in petri dish,14.2,NA,NA,NA,27,SY M 8487 G42 L2,,,,LM0171
9616,Exp004,13,03-06-18,1g seeds mix in petri dish,17.4,NA,NA,NA,27,SY M 9616 G60 L2,,,,LM0148
8479,Exp004,14,03-06-18,1g seeds mix in petri dish,17.6,NA,NA,NA,27,SY F 8479 G37 P5,,,,LM0163
9339,Exp004,15,03-06-18,1g seeds mix in petri dish,26,NA,NA,NA,27,SY M 9339 G56 L2,,,,LM0157
8483,Exp004,16,03-06-18,1g seeds mix in petri dish,21.8,NA,NA,NA,27,SY M 8483 G38 L3,,,,LM0170
524,Exp004,17,03-06-18,1g seeds mix in petri dish,30.3,NA,NA,NA,27,EX M 524 G55 L2,,,,LM0158
144,Exp004,18,03-06-18,1g seeds mix in petri dish,14.8,NA,NA,NA,27,SX F 144 G63 L3,,,,LM0173
8510,Exp004,19,03-06-18,1g seeds mix in petri dish,14.8,NA,NA,NA,27,SY M 8510 G43 L2,,,,LM0177
8480,Exp004,20,03-06-18,1g seeds mix in petri dish,20,NA,NA,NA,27,SY F 8480 G37 L2,,,,LM0146
527,Exp004,21,03-06-18,1g seeds mix in petri dish,27,NA,NA,NA,27,EX F 527 G55 P3,,,,LM0175
528,Exp004,22,03-06-18,1g seeds mix in petri dish,29.5,NA,NA,NA,27,EX F 528 G55 P4,,,,LM0166
529,Exp004,23,03-06-18,1g seeds mix in petri dish,26,NA,NA,NA,27,EX F 529 G55 P5,,,,LM0168
8476,Exp004,24,03-06-18,1g seeds mix in petri dish,20.3,NA,NA,NA,27,SY M 8476 G37 P2,,,,LM0149
145,Exp004,25,03-06-18,1g seeds mix in petri dish,15.1,NA,NA,NA,27,SX F 145 G63 L4,,,,LM0159
8515,Exp004,26,03-06-18,1g seeds mix in petri dish,11.9,NA,NA,NA,27,SY F 8515 G43 P3,,,,LM0160
8511,Exp004,27,03-06-18,1g seeds mix in petri dish,14.6,NA,NA,NA,27,SY M 8511 G43 L3,,,,LM0169
8613,Exp004,28,03-06-18,1g seeds mix in petri dish,17.3,NA,NA,NA,27,SY M 8613 G61 P3,,,,LM0174
8477,Exp004,29,03-06-18,1g seeds mix in petri dish,20,NA,NA,NA,27,SY M 8477 G37 P3,,,,LM0165
8612,Exp004,30,03-06-18,1g seeds mix in petri dish,19,NA,NA,NA,27,SY M 8612 G61 P2,,,,LM0150
8482,Exp004,31,03-06-18,1g seeds mix in petri dish,23.4,NA,NA,NA,27,SY M 8482 G38 L2,,,,LM0176
8513,Exp004,32,03-06-18,1g seeds mix in petri dish,14.5,NA,NA,NA,27,SY F 8513 G43 L5,,,,LM0154
