"","EH_ID","Strain","HybridStatus","Batch","InfectionStrain","labels","EXP","oocyst_mean","OPG","dpi","weight_dpi0","weightloss","primary","fecweight","challenge"
"1119","LM_0274","STRA_STRA","parental strains",2,"E64","5.2bEFZ","5.2b",85000,57823.1292517007,8,24.65,"-5.51724137931036","E64",1.47,NA
"1120","LM_0275","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bIOR","5.2b",0,0,0,19.4,"0","E64",1.67,NA
"1121","LM_0275","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bHMO","5.2b",5000,4545.45454545455,4,19.4,"5.82474226804123","E64",1.1,NA
"1122","LM_0275","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bKPQ","5.2b",NA,NA,2,19.4,"-0.670103092783518","E64",NA,NA
"1123","LM_0275","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bFKX","5.2b",NA,NA,1,19.4,"7.62886597938143","E64",NA,NA
"1124","LM_0275","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bIQV","5.2b",320000,320000,7,19.4,"0.41237113402061","E64",1,NA
"1125","LM_0275","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bKUW","5.2b",0,0,3,19.4,"3.04123711340206","E64",2.04,NA
"1126","LM_0275","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bPTY","5.2b",NA,NA,10,19.4,"100","E64",NA,NA
"1127","LM_0275","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bFOS","5.2b",NA,NA,11,19.4,"100","E64",NA,NA
"1128","LM_0275","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bISY","5.2b",82500,59352.5179856115,8,19.4,"1.340206185567","E64",1.39,NA
"1129","LM_0275","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bKSW","5.2b",385000,675438.596491228,6,19.4,"0.92783505154639","E64",0.57,NA
"1130","LM_0275","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bDHT","5.2b",NA,NA,9,19.4,"100","E64",NA,NA
"1131","LM_0275","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bILV","5.2b",220000,282051.282051282,5,19.4,"1.90721649484535","E64",0.78,NA
"1132","LM_0276","STRA_STRA","parental strains",2,"E64","5.2bIQT","5.2b",NA,NA,10,24.31,"100","E64",NA,NA
"1133","LM_0276","STRA_STRA","parental strains",2,"E64","5.2bNTZ","5.2b",0,0,0,24.31,"0","E64",1.67,NA
"1134","LM_0276","STRA_STRA","parental strains",2,"E64","5.2bLVX","5.2b",NA,NA,9,24.31,"100","E64",NA,NA
"1135","LM_0276","STRA_STRA","parental strains",2,"E64","5.2bDJK","5.2b",615000,418367.346938776,6,24.31,"-6.95187165775402","E64",1.47,NA
"1136","LM_0276","STRA_STRA","parental strains",2,"E64","5.2bBGX","5.2b",0,0,4,24.31,"-3.45536816125051","E64",2.41,NA
"1137","LM_0276","STRA_STRA","parental strains",2,"E64","5.2bGWZ","5.2b",150000,55350.5535055351,8,24.31,"-12.1760592348828","E64",2.71,NA
"1138","LM_0276","STRA_STRA","parental strains",2,"E64","5.2bKPU","5.2b",NA,NA,11,24.31,"100","E64",NA,NA
"1139","LM_0276","STRA_STRA","parental strains",2,"E64","5.2bELO","5.2b",NA,NA,2,24.31,"-1.23406005758947","E64",NA,NA
"1140","LM_0276","STRA_STRA","parental strains",2,"E64","5.2bHJP","5.2b",130000,89655.1724137931,7,24.31,"-9.50226244343892","E64",1.45,NA
"1141","LM_0276","STRA_STRA","parental strains",2,"E64","5.2bADJ","5.2b",270000,161676.646706587,5,24.31,"2.38584944467297","E64",1.67,NA
"1142","LM_0276","STRA_STRA","parental strains",2,"E64","5.2bCRZ","5.2b",NA,NA,1,24.31,"0.041135335252974","E64",NA,NA
"1143","LM_0276","STRA_STRA","parental strains",2,"E64","5.2bFHS","5.2b",0,0,3,24.31,"-5.59440559440561","E64",1.95,NA
"1144","LM_0277","BUSNA_STRA","inter subsp. hybrids",2,"E64","5.2bEHO","5.2b",NA,NA,11,19.36,"100","E64",NA,NA
"1145","LM_0277","BUSNA_STRA","inter subsp. hybrids",2,"E64","5.2bEXY","5.2b",NA,NA,1,19.36,"-0.464876033057851","E64",NA,NA
"1146","LM_0277","BUSNA_STRA","inter subsp. hybrids",2,"E64","5.2bDVX","5.2b",NA,NA,9,19.36,"100","E64",NA,NA
"1147","LM_0277","BUSNA_STRA","inter subsp. hybrids",2,"E64","5.2bHMV","5.2b",12500,13020.8333333333,4,19.36,"5.99173553719008","E64",0.96,NA
"1148","LM_0277","BUSNA_STRA","inter subsp. hybrids",2,"E64","5.2bDMX","5.2b",0,0,0,19.36,"0","E64",1.4,NA
"1149","LM_0277","BUSNA_STRA","inter subsp. hybrids",2,"E64","5.2bJVW","5.2b",440000,494382.02247191,6,19.36,"0.723140495867771","E64",0.89,NA
"1150","LM_0277","BUSNA_STRA","inter subsp. hybrids",2,"E64","5.2bIMZ","5.2b",80000,131147.540983607,5,19.36,"10.8471074380165","E64",0.61,NA
"1151","LM_0277","BUSNA_STRA","inter subsp. hybrids",2,"E64","5.2bASW","5.2b",NA,NA,10,19.36,"100","E64",NA,NA
"1152","LM_0277","BUSNA_STRA","inter subsp. hybrids",2,"E64","5.2bIRW","5.2b",155000,172222.222222222,7,19.36,"-1.34297520661158","E64",0.9,NA
"1153","LM_0277","BUSNA_STRA","inter subsp. hybrids",2,"E64","5.2bLPY","5.2b",0,0,3,19.36,"4.64876033057851","E64",1.63,NA
"1154","LM_0277","BUSNA_STRA","inter subsp. hybrids",2,"E64","5.2bCLP","5.2b",37500,31779.6610169492,8,19.36,"-1.23966942148761","E64",1.18,NA
"1155","LM_0277","BUSNA_STRA","inter subsp. hybrids",2,"E64","5.2bBIZ","5.2b",NA,NA,2,19.36,"4.18388429752066","E64",NA,NA
"1156","LM_0278","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bIKU","5.2b",NA,NA,1,17.54,"1.08323831242872","E64",NA,NA
"1157","LM_0278","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bMUZ","5.2b",155000,128099.173553719,8,17.54,"-4.96009122006842","E64",1.21,NA
"1158","LM_0278","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bCPQ","5.2b",0,0,0,17.54,"0","E64",1.75,NA
"1159","LM_0278","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bBLV","5.2b",232500,234848.484848485,5,17.54,"0.68415051311287","E64",0.99,NA
"1160","LM_0278","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bMUY","5.2b",NA,NA,9,17.54,"100","E64",NA,NA
"1161","LM_0278","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bKQU","5.2b",457500,462121.212121212,6,17.54,"0.855188141391098","E64",0.99,NA
"1162","LM_0278","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bCOS","5.2b",457500,519886.363636364,7,17.54,"-1.02622576966933","E64",0.88,NA
"1163","LM_0278","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bEGJ","5.2b",0,0,3,17.54,"-1.53933865450399","E64",2.2,NA
"1164","LM_0278","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bAHW","5.2b",NA,NA,11,17.54,"100","E64",NA,NA
"1165","LM_0278","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bFGN","5.2b",7500,4385.9649122807,4,17.54,"2.67958950969213","E64",1.71,NA
"1166","LM_0278","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bGJK","5.2b",NA,NA,2,17.54,"-0.057012542759416","E64",NA,NA
"1167","LM_0278","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bQXY","5.2b",NA,NA,10,17.54,"100","E64",NA,NA
"1168","LM_0279","BUSNA_BUSNA","parental strains",2,"E64","5.2bOSU","5.2b",122500,245000,6,13.43,"1.4892032762472","E64",0.5,NA
"1169","LM_0279","BUSNA_BUSNA","parental strains",2,"E64","5.2bDNV","5.2b",15000,34090.9090909091,5,13.43,"7.44601638123604","E64",0.44,NA
"1170","LM_0279","BUSNA_BUSNA","parental strains",2,"E64","5.2bDVY","5.2b",NA,NA,11,13.43,"100","E64",NA,NA
"1171","LM_0279","BUSNA_BUSNA","parental strains",2,"E64","5.2bCPZ","5.2b",0,0,4,13.43,"9.38198064035741","E64",0.89,NA
"1172","LM_0279","BUSNA_BUSNA","parental strains",2,"E64","5.2bJOR","5.2b",NA,NA,1,13.43,"2.2338049143708","E64",NA,NA
"1173","LM_0279","BUSNA_BUSNA","parental strains",2,"E64","5.2bJXY","5.2b",NA,NA,9,13.43,"100","E64",NA,NA
"1174","LM_0279","BUSNA_BUSNA","parental strains",2,"E64","5.2bNPZ","5.2b",0,0,0,13.43,"0","E64",1.66,NA
"1175","LM_0279","BUSNA_BUSNA","parental strains",2,"E64","5.2bKPR","5.2b",NA,NA,2,13.43,"0.074460163812359","E64",NA,NA
"1176","LM_0279","BUSNA_BUSNA","parental strains",2,"E64","5.2bGRS","5.2b",25000,47169.8113207547,7,13.43,"-1.86150409530901","E64",0.53,NA
"1177","LM_0279","BUSNA_BUSNA","parental strains",2,"E64","5.2bBHW","5.2b",NA,NA,10,13.43,"100","E64",NA,NA
"1178","LM_0279","BUSNA_BUSNA","parental strains",2,"E64","5.2bHLN","5.2b",NA,NA,8,13.43,"-7.37155621742368","E64",0.76,NA
"1179","LM_0279","BUSNA_BUSNA","parental strains",2,"E64","5.2bBIU","5.2b",0,0,3,13.43,"4.6909903201787","E64",0.92,NA
"1180","LM_0280","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bFNT","5.2b",0,0,4,16.32,"1.04166666666668","E64",0.98,NA
"1181","LM_0280","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bEPX","5.2b",57500,79861.1111111111,6,16.32,"-3.18627450980392","E64",0.72,NA
"1182","LM_0280","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bBIT","5.2b",32500,48507.4626865672,7,16.32,"0.061274509803931","E64",0.67,NA
"1183","LM_0280","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bBCT","5.2b",50000,81967.2131147541,8,16.32,"1.28676470588236","E64",0.61,NA
"1184","LM_0280","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bLNS","5.2b",NA,NA,2,16.32,"-0.857843137254906","E64",NA,NA
"1185","LM_0280","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bAPZ","5.2b",NA,NA,10,16.32,"100","E64",NA,NA
"1186","LM_0280","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bCJR","5.2b",0,0,0,16.32,"0","E64",1.19,NA
"1187","LM_0280","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bFLO","5.2b",0,0,3,16.32,"5.33088235294118","E64",0.92,NA
"1188","LM_0280","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bBKO","5.2b",NA,NA,9,16.32,"100","E64",NA,NA
"1189","LM_0280","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bKLR","5.2b",20000,18018.018018018,5,16.32,"-1.77696078431372","E64",1.11,NA
"1190","LM_0280","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bHKQ","5.2b",NA,NA,1,16.32,"0.551470588235293","E64",NA,NA
"1191","LM_0280","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bAMX","5.2b",NA,NA,11,16.32,"100","E64",NA,NA
"1192","LM_0281","BUSNA_BUSNA","parental strains",2,"E64","5.2bJKX","5.2b",130000,194029.850746269,6,14.41,"3.33102012491326","E64",0.67,NA
"1193","LM_0281","BUSNA_BUSNA","parental strains",2,"E64","5.2bBCP","5.2b",27500,19503.5460992908,8,14.41,"3.81679389312978","E64",1.41,NA
"1194","LM_0281","BUSNA_BUSNA","parental strains",2,"E64","5.2bDMS","5.2b",47500,43981.4814814815,7,14.41,"-2.49826509368494","E64",1.08,NA
"1195","LM_0281","BUSNA_BUSNA","parental strains",2,"E64","5.2bABF","5.2b",NA,NA,9,14.41,"100","E64",NA,NA
"1196","LM_0281","BUSNA_BUSNA","parental strains",2,"E64","5.2bHLS","5.2b",72500,53703.7037037037,0,14.41,"0","E64",1.35,NA
"1197","LM_0281","BUSNA_BUSNA","parental strains",2,"E64","5.2bHSY","5.2b",NA,NA,2,14.41,"2.29007633587786","E64",NA,NA
"1198","LM_0281","BUSNA_BUSNA","parental strains",2,"E64","5.2bDYZ","5.2b",10000,11363.6363636364,4,14.41,"3.74739764052742","E64",0.88,NA
"1199","LM_0281","BUSNA_BUSNA","parental strains",2,"E64","5.2bJMN","5.2b",NA,NA,1,14.41,"2.9146426092991","E64",NA,NA
"1200","LM_0281","BUSNA_BUSNA","parental strains",2,"E64","5.2bKRT","5.2b",50000,86206.8965517241,5,14.41,"2.49826509368494","E64",0.58,NA
"1201","LM_0281","BUSNA_BUSNA","parental strains",2,"E64","5.2bFIJ","5.2b",NA,NA,10,14.41,"100","E64",NA,NA
"1202","LM_0281","BUSNA_BUSNA","parental strains",2,"E64","5.2bPST","5.2b",NA,NA,11,14.41,"100","E64",NA,NA
"1203","LM_0281","BUSNA_BUSNA","parental strains",2,"E64","5.2bJUY","5.2b",80000,60606.0606060606,3,14.41,"1.73490631505899","E64",1.32,NA
"1204","LM_0282","STRA_STRA","parental strains",2,"E64","5.2bIJN","5.2b",NA,NA,11,24.32,"100","E64",NA,NA
"1205","LM_0282","STRA_STRA","parental strains",2,"E64","5.2bBCF","5.2b",0,0,0,24.32,"0","E64",1.18,NA
"1206","LM_0282","STRA_STRA","parental strains",2,"E64","5.2bFXZ","5.2b",115000,85820.895522388,8,24.32,"-4.0296052631579","E64",1.34,NA
"1207","LM_0282","STRA_STRA","parental strains",2,"E64","5.2bAQT","5.2b",NA,NA,9,24.32,"100","E64",NA,NA
"1208","LM_0282","STRA_STRA","parental strains",2,"E64","5.2bLST","5.2b",NA,NA,2,24.32,"16.2828947368421","E64",NA,NA
"1209","LM_0282","STRA_STRA","parental strains",2,"E64","5.2bGLX","5.2b",NA,NA,10,24.32,"100","E64",NA,NA
"1210","LM_0282","STRA_STRA","parental strains",2,"E64","5.2bEQV","5.2b",0,0,3,24.32,"-0.616776315789468","E64",2.69,NA
"1211","LM_0282","STRA_STRA","parental strains",2,"E64","5.2bEOS","5.2b",NA,NA,1,24.32,"2.13815789473684","E64",NA,NA
"1212","LM_0282","STRA_STRA","parental strains",2,"E64","5.2bFKU","5.2b",65000,29545.4545454545,4,24.32,"2.67269736842105","E64",2.2,NA
"1213","LM_0282","STRA_STRA","parental strains",2,"E64","5.2bJPU","5.2b",997500,660596.026490066,6,24.32,"-0.246710526315784","E64",1.51,NA
"1214","LM_0282","STRA_STRA","parental strains",2,"E64","5.2bDST","5.2b",475000,327586.206896552,5,24.32,"2.59046052631579","E64",1.45,NA
"1215","LM_0282","STRA_STRA","parental strains",2,"E64","5.2bGVW","5.2b",162500,141304.347826087,7,24.32,"-4.81085526315789","E64",1.15,NA
"1216","LM_0283","PWD_PWD","parental strains",2,"E64","5.2bDFS","5.2b",NA,NA,10,15.15,"100","E64",NA,NA
"1217","LM_0283","PWD_PWD","parental strains",2,"E64","5.2bBSV","5.2b",97500,325000,5,15.15,"6.27062706270628","E64",0.3,NA
"1218","LM_0283","PWD_PWD","parental strains",2,"E64","5.2bEFX","5.2b",127500,411290.322580645,7,15.15,"5.34653465346535","E64",0.31,NA
"1219","LM_0283","PWD_PWD","parental strains",2,"E64","5.2bJTY","5.2b",0,0,3,15.15,"2.44224422442245","E64",1,NA
"1220","LM_0283","PWD_PWD","parental strains",2,"E64","5.2bDLY","5.2b",NA,NA,1,15.15,"3.89438943894389","E64",NA,NA
"1221","LM_0283","PWD_PWD","parental strains",2,"E64","5.2bCOU","5.2b",NA,NA,11,15.15,"100","E64",NA,NA
"1222","LM_0283","PWD_PWD","parental strains",2,"E64","5.2bDHX","5.2b",NA,NA,2,15.15,"4.29042904290429","E64",NA,NA
"1223","LM_0283","PWD_PWD","parental strains",2,"E64","5.2bHOT","5.2b",NA,NA,9,15.15,"100","E64",NA,NA
"1224","LM_0283","PWD_PWD","parental strains",2,"E64","5.2bBDR","5.2b",85000,64393.9393939394,0,15.15,"0","E64",1.32,NA
"1225","LM_0283","PWD_PWD","parental strains",2,"E64","5.2bGUY","5.2b",0,0,4,15.15,"3.56435643564357","E64",0.47,NA
"1226","LM_0283","PWD_PWD","parental strains",2,"E64","5.2bAFQ","5.2b",137500,229166.666666667,8,15.15,"6.2046204620462","E64",0.6,NA
"1227","LM_0283","PWD_PWD","parental strains",2,"E64","5.2bABC","5.2b",537500,1791666.66666667,6,15.15,"4.15841584158416","E64",0.3,NA
"1228","LM_0284","STRA_BUSNA","inter subsp. hybrids",2,"E64","5.2bEIV","5.2b",NA,NA,10,21.53,"100","E64",NA,NA
"1229","LM_0284","STRA_BUSNA","inter subsp. hybrids",2,"E64","5.2bHKO","5.2b",7500,3521.12676056338,3,21.53,"3.39061774268463","E64",2.13,NA
"1230","LM_0284","STRA_BUSNA","inter subsp. hybrids",2,"E64","5.2bBGH","5.2b",345000,183510.638297872,0,21.53,"0","E64",1.88,NA
"1231","LM_0284","STRA_BUSNA","inter subsp. hybrids",2,"E64","5.2bDIO","5.2b",442500,776315.789473684,6,21.53,"11.2401300510915","E64",0.57,NA
"1232","LM_0284","STRA_BUSNA","inter subsp. hybrids",2,"E64","5.2bAMP","5.2b",165000,392857.142857143,5,21.53,"11.9368323269856","E64",0.42,NA
"1233","LM_0284","STRA_BUSNA","inter subsp. hybrids",2,"E64","5.2bCRV","5.2b",365000,456250,7,21.53,"5.52717138875988","E64",0.8,NA
"1234","LM_0284","STRA_BUSNA","inter subsp. hybrids",2,"E64","5.2bLMN","5.2b",67500,61363.6363636364,4,21.53,"6.54900139340455","E64",1.1,NA
"1235","LM_0284","STRA_BUSNA","inter subsp. hybrids",2,"E64","5.2bAEK","5.2b",NA,NA,1,21.53,"-1.62563864375289","E64",NA,NA
"1236","LM_0284","STRA_BUSNA","inter subsp. hybrids",2,"E64","5.2bPSX","5.2b",NA,NA,11,21.53,"100","E64",NA,NA
"1237","LM_0284","STRA_BUSNA","inter subsp. hybrids",2,"E64","5.2bNUZ","5.2b",72500,51785.7142857143,8,21.53,"7.94240594519276","E64",1.4,NA
"1238","LM_0284","STRA_BUSNA","inter subsp. hybrids",2,"E64","5.2bDHO","5.2b",NA,NA,9,21.53,"100","E64",NA,NA
"1239","LM_0284","STRA_BUSNA","inter subsp. hybrids",2,"E64","5.2bDEX","5.2b",NA,NA,2,21.53,"7.01346957733396","E64",NA,NA
"1240","LM_0285","PWD_PWD","parental strains",2,"E64","5.2bBMQ","5.2b",NA,NA,1,15.92,"4.02010050251257","E64",NA,NA
"1241","LM_0285","PWD_PWD","parental strains",2,"E64","5.2bBDS","5.2b",0,0,4,15.92,"8.35427135678392","E64",0.33,NA
"1242","LM_0285","PWD_PWD","parental strains",2,"E64","5.2bEIS","5.2b",NA,NA,9,15.92,"100","E64",NA,NA
"1243","LM_0285","PWD_PWD","parental strains",2,"E64","5.2bDEQ","5.2b",NA,NA,10,15.92,"100","E64",NA,NA
"1244","LM_0285","PWD_PWD","parental strains",2,"E64","5.2bLOZ","5.2b",55000,275000,5,15.92,"13.0025125628141","E64",0.2,NA
"1245","LM_0285","PWD_PWD","parental strains",2,"E64","5.2bHKP","5.2b",285000,370129.87012987,7,15.92,"1.69597989949748","E64",0.77,NA
"1246","LM_0285","PWD_PWD","parental strains",2,"E64","5.2bLNO","5.2b",NA,NA,11,15.92,"100","E64",NA,NA
"1247","LM_0285","PWD_PWD","parental strains",2,"E64","5.2bQSW","5.2b",90000,NA,8,15.92,"5.65326633165829","E64",NA,NA
"1248","LM_0285","PWD_PWD","parental strains",2,"E64","5.2bGQV","5.2b",0,0,3,15.92,"4.71105527638191","E64",0.81,NA
"1249","LM_0285","PWD_PWD","parental strains",2,"E64","5.2bBDK","5.2b",0,0,0,15.92,"0","E64",1.66,NA
"1250","LM_0285","PWD_PWD","parental strains",2,"E64","5.2bBPV","5.2b",1715000,2559701.49253731,6,15.92,"8.47989949748744","E64",0.67,NA
"1251","LM_0285","PWD_PWD","parental strains",2,"E64","5.2bBEI","5.2b",NA,NA,2,15.92,"4.02010050251257","E64",NA,NA
"1252","LM_0286","PWD_BUSNA","outbred hybrids",2,"E64","5.2bMOR","5.2b",0,0,0,15.42,"0","E64",2.13,NA
"1253","LM_0286","PWD_BUSNA","outbred hybrids",2,"E64","5.2bCDR","5.2b",0,0,3,15.42,"3.82619974059663","E64",1.74,NA
"1254","LM_0286","PWD_BUSNA","outbred hybrids",2,"E64","5.2bGOW","5.2b",15000,7109.00473933649,8,15.42,"-0.194552529182875","E64",2.11,NA
"1255","LM_0286","PWD_BUSNA","outbred hybrids",2,"E64","5.2bGMU","5.2b",NA,NA,9,15.42,"100","E64",NA,NA
"1256","LM_0286","PWD_BUSNA","outbred hybrids",2,"E64","5.2bCDM","5.2b",187500,284090.909090909,5,15.42,"6.35538261997406","E64",0.66,NA
"1257","LM_0286","PWD_BUSNA","outbred hybrids",2,"E64","5.2bCDK","5.2b",185000,142307.692307692,7,15.42,"-6.74448767833982","E64",1.3,NA
"1258","LM_0286","PWD_BUSNA","outbred hybrids",2,"E64","5.2bIPZ","5.2b",0,0,4,15.42,"10.0518806744488","E64",1.21,NA
"1259","LM_0286","PWD_BUSNA","outbred hybrids",2,"E64","5.2bEVX","5.2b",NA,NA,1,15.42,"0.259403372243834","E64",NA,NA
"1260","LM_0286","PWD_BUSNA","outbred hybrids",2,"E64","5.2bITY","5.2b",NA,NA,2,15.42,"0","E64",NA,NA
"1261","LM_0286","PWD_BUSNA","outbred hybrids",2,"E64","5.2bKSY","5.2b",NA,NA,11,15.42,"100","E64",NA,NA
"1262","LM_0286","PWD_BUSNA","outbred hybrids",2,"E64","5.2bAIY","5.2b",NA,NA,10,15.42,"100","E64",NA,NA
"1263","LM_0286","PWD_BUSNA","outbred hybrids",2,"E64","5.2bCHJ","5.2b",2645000,2050387.59689922,6,15.42,"4.0207522697795","E64",1.29,NA
"1264","LM_0287","BUSNA_PWD","outbred hybrids",2,"E64","5.2bADY","5.2b",227500,218750,7,19.81,"0.302877334679448","E64",1.04,NA
"1265","LM_0287","BUSNA_PWD","outbred hybrids",2,"E64","5.2bMPS","5.2b",55000,31073.4463276836,8,19.81,"0.454316002019182","E64",1.77,NA
"1266","LM_0287","BUSNA_PWD","outbred hybrids",2,"E64","5.2bFGU","5.2b",NA,NA,10,19.81,"100","E64",NA,NA
"1267","LM_0287","BUSNA_PWD","outbred hybrids",2,"E64","5.2bGLQ","5.2b",622500,988095.238095238,6,19.81,"8.22816759212519","E64",0.63,NA
"1268","LM_0287","BUSNA_PWD","outbred hybrids",2,"E64","5.2bBET","5.2b",0,0,0,19.81,"0","E64",0.73,NA
"1269","LM_0287","BUSNA_PWD","outbred hybrids",2,"E64","5.2bDJR","5.2b",NA,NA,2,19.81,"3.28117112569409","E64",NA,NA
"1270","LM_0287","BUSNA_PWD","outbred hybrids",2,"E64","5.2bDJL","5.2b",0,0,3,19.81,"4.59363957597173","E64",2,NA
"1271","LM_0287","BUSNA_PWD","outbred hybrids",2,"E64","5.2bHSX","5.2b",NA,NA,1,19.81,"3.28117112569409","E64",NA,NA
"1272","LM_0287","BUSNA_PWD","outbred hybrids",2,"E64","5.2bGKO","5.2b",NA,NA,9,19.81,"100","E64",NA,NA
"1273","LM_0287","BUSNA_PWD","outbred hybrids",2,"E64","5.2bJPT","5.2b",0,0,4,19.81,"8.78344270570418","E64",1.04,NA
"1274","LM_0287","BUSNA_PWD","outbred hybrids",2,"E64","5.2bADV","5.2b",12500,56818.1818181818,5,19.81,"13.2761231701161","E64",0.22,NA
"1275","LM_0287","BUSNA_PWD","outbred hybrids",2,"E64","5.2bGHK","5.2b",NA,NA,11,19.81,"100","E64",NA,NA
"1276","LM_0288","PWD_BUSNA","outbred hybrids",2,"E64","5.2bCGK","5.2b",22500,29220.7792207792,8,17.29,"2.25563909774436","E64",0.77,NA
"1277","LM_0288","PWD_BUSNA","outbred hybrids",2,"E64","5.2bHRX","5.2b",NA,NA,1,17.29,"2.77617119722383","E64",NA,NA
"1278","LM_0288","PWD_BUSNA","outbred hybrids",2,"E64","5.2bBPW","5.2b",10000,6578.94736842105,4,17.29,"9.5430884904569","E64",1.52,NA
"1279","LM_0288","PWD_BUSNA","outbred hybrids",2,"E64","5.2bHOQ","5.2b",935000,1416666.66666667,6,17.29,"3.47021399652977","E64",0.66,NA
"1280","LM_0288","PWD_BUSNA","outbred hybrids",2,"E64","5.2bBHU","5.2b",135000,90604.0268456376,0,17.29,"0","E64",1.49,NA
"1281","LM_0288","PWD_BUSNA","outbred hybrids",2,"E64","5.2bBJW","5.2b",NA,NA,2,17.29,"2.37131289762869","E64",NA,NA
"1282","LM_0288","PWD_BUSNA","outbred hybrids",2,"E64","5.2bBTX","5.2b",150000,157894.736842105,7,17.29,"0.867553499132438","E64",0.95,NA
"1283","LM_0288","PWD_BUSNA","outbred hybrids",2,"E64","5.2bDGI","5.2b",NA,NA,11,17.29,"100","E64",NA,NA
"1284","LM_0288","PWD_BUSNA","outbred hybrids",2,"E64","5.2bEKX","5.2b",NA,NA,10,17.29,"100","E64",NA,NA
"1285","LM_0288","PWD_BUSNA","outbred hybrids",2,"E64","5.2bDNW","5.2b",82500,550000,5,17.29,"9.0803932909196","E64",0.15,NA
"1286","LM_0288","PWD_BUSNA","outbred hybrids",2,"E64","5.2bIPX","5.2b",NA,NA,9,17.29,"100","E64",NA,NA
"1287","LM_0288","PWD_BUSNA","outbred hybrids",2,"E64","5.2bFRU","5.2b",5000,4032.25806451613,3,17.29,"6.8825910931174","E64",1.24,NA
"1288","LM_0289","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bISV","5.2b",0,0,3,19.44,"5.65843621399178","E64",1.52,NA
"1289","LM_0289","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bJTU","5.2b",0,0,4,19.44,"1.59465020576133","E64",1.92,NA
"1290","LM_0289","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bFPX","5.2b",0,0,0,19.44,"0","E64",1.69,NA
"1291","LM_0289","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bQUZ","5.2b",455000,344696.96969697,6,19.44,"7.97325102880659","E64",1.32,NA
"1292","LM_0289","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bJST","5.2b",895000,634751.773049645,8,19.44,"8.69341563786009","E64",1.41,NA
"1293","LM_0289","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bCDH","5.2b",552500,547029.702970297,7,19.44,"8.43621399176955","E64",1.01,NA
"1294","LM_0289","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bGKW","5.2b",NA,NA,1,19.44,"2.62345679012346","E64",NA,NA
"1295","LM_0289","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bATV","5.2b",NA,NA,11,19.44,"100","E64",NA,NA
"1296","LM_0289","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bJQX","5.2b",NA,NA,2,19.44,"1.59465020576133","E64",NA,NA
"1297","LM_0289","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bCRX","5.2b",0,0,5,19.44,"3.96090534979424","E64",1.32,NA
"1298","LM_0289","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bHST","5.2b",NA,NA,10,19.44,"100","E64",NA,NA
"1299","LM_0289","SCHUNT_SCHUNT","parental strains",2,"E64","5.2bMNX","5.2b",NA,NA,9,19.44,"100","E64",NA,NA
