"","EH_ID","pop","infHistory","counts"
"590","LM_0257","CD4","E88:E64",NA
"591","LM_0257","Treg","E88:E64",NA
"592","LM_0257","Div_Treg","E88:E64",NA
"593","LM_0257","Treg17","E88:E64",NA
"594","LM_0257","Treg_prop","E88:E64",NA
"595","LM_0257","Th1","E88:E64",NA
"596","LM_0257","Div_Th1","E88:E64",NA
"597","LM_0257","Th17","E88:E64",NA
"598","LM_0257","Div_Th17","E88:E64",NA
"599","LM_0257","CD8","E88:E64",NA
"600","LM_0257","Act_CD8","E88:E64",NA
"601","LM_0257","Div_Act_CD8","E88:E64",NA
"602","LM_0257","IFNy_CD4","E88:E64",NA
"603","LM_0257","IL17A_CD4","E88:E64",NA
"604","LM_0257","IFNy_CD8","E88:E64",NA
"605","LM_0258","labels","E64:E64",NA
"606","LM_0258","dpi","E64:E64",NA
"607","LM_0258","Strain","E64:E64",NA
"608","LM_0258","HybridStatus","E64:E64",NA
"609","LM_0258","primary","E64:E64",NA
"610","LM_0258","challenge","E64:E64",NA
"611","LM_0258","weight","E64:E64",NA
"612","LM_0258","Wchange","E64:E64",NA
"613","LM_0258","OPG","E64:E64",NA
"614","LM_0258","IFNy_FEC","E64:E64",NA
"615","LM_0258","IFNy_CEWE","E64:E64",NA
"616","LM_0258","Caecum","E64:E64",NA
"617","LM_0258","delta","E64:E64",NA
"618","LM_0258","CXCR3","E64:E64",NA
"619","LM_0258","IRG6","E64:E64",NA
"620","LM_0258","IL.12","E64:E64",NA
"621","LM_0258","CD4","E64:E64",NA
"622","LM_0258","Treg","E64:E64",NA
"623","LM_0258","Div_Treg","E64:E64",NA
"624","LM_0258","Treg17","E64:E64",NA
"625","LM_0258","Treg_prop","E64:E64",NA
"626","LM_0258","Th1","E64:E64",NA
"627","LM_0258","Div_Th1","E64:E64",NA
"628","LM_0258","Th17","E64:E64",NA
"629","LM_0258","Div_Th17","E64:E64",NA
"630","LM_0258","CD8","E64:E64",NA
"631","LM_0258","Act_CD8","E64:E64",NA
"632","LM_0258","Div_Act_CD8","E64:E64",NA
"633","LM_0258","IFNy_CD4","E64:E64",NA
"634","LM_0258","IL17A_CD4","E64:E64",NA
"635","LM_0258","IFNy_CD8","E64:E64",NA
"636","LM_0259","labels","E64:E64",NA
"637","LM_0259","dpi","E64:E64",NA
"638","LM_0259","Strain","E64:E64",NA
"639","LM_0259","HybridStatus","E64:E64",NA
"640","LM_0259","primary","E64:E64",NA
"641","LM_0259","challenge","E64:E64",NA
"642","LM_0259","weight","E64:E64",NA
"643","LM_0259","Wchange","E64:E64",NA
"644","LM_0259","OPG","E64:E64",NA
"645","LM_0259","IFNy_FEC","E64:E64",NA
"646","LM_0259","IFNy_CEWE","E64:E64",NA
"647","LM_0259","Caecum","E64:E64",NA
"648","LM_0259","delta","E64:E64",NA
"649","LM_0259","CXCR3","E64:E64",NA
"650","LM_0259","IRG6","E64:E64",NA
"651","LM_0259","IL.12","E64:E64",NA
"652","LM_0259","CD4","E64:E64",NA
"653","LM_0259","Treg","E64:E64",NA
"654","LM_0259","Div_Treg","E64:E64",NA
"655","LM_0259","Treg17","E64:E64",NA
"656","LM_0259","Treg_prop","E64:E64",NA
"657","LM_0259","Th1","E64:E64",NA
"658","LM_0259","Div_Th1","E64:E64",NA
"659","LM_0259","Th17","E64:E64",NA
"660","LM_0259","Div_Th17","E64:E64",NA
"661","LM_0259","CD8","E64:E64",NA
"662","LM_0259","Act_CD8","E64:E64",NA
"663","LM_0259","Div_Act_CD8","E64:E64",NA
"664","LM_0259","IFNy_CD4","E64:E64",NA
"665","LM_0259","IL17A_CD4","E64:E64",NA
"666","LM_0259","IFNy_CD8","E64:E64",NA
"667","LM_0260","labels","E64:E64",NA
"668","LM_0260","dpi","E64:E64",NA
"669","LM_0260","Strain","E64:E64",NA
"670","LM_0260","HybridStatus","E64:E64",NA
"671","LM_0260","primary","E64:E64",NA
"672","LM_0260","challenge","E64:E64",NA
"673","LM_0260","weight","E64:E64",NA
"674","LM_0260","Wchange","E64:E64",NA
"675","LM_0260","OPG","E64:E64",NA
"676","LM_0260","Caecum","E64:E64",NA
"677","LM_0260","delta","E64:E64",NA
"678","LM_0260","CXCR3","E64:E64",NA
"679","LM_0260","IRG6","E64:E64",NA
"680","LM_0260","IL.12","E64:E64",NA
"681","LM_0260","CD4","E64:E64",NA
"682","LM_0260","Treg","E64:E64",NA
"683","LM_0260","Div_Treg","E64:E64",NA
"684","LM_0260","Treg17","E64:E64",NA
"685","LM_0260","Treg_prop","E64:E64",NA
"686","LM_0260","Th1","E64:E64",NA
"687","LM_0260","Div_Th1","E64:E64",NA
"688","LM_0260","Th17","E64:E64",NA
"689","LM_0260","Div_Th17","E64:E64",NA
"690","LM_0260","CD8","E64:E64",NA
"691","LM_0260","Act_CD8","E64:E64",NA
"692","LM_0260","Div_Act_CD8","E64:E64",NA
"693","LM_0260","IFNy_CD4","E64:E64",NA
"694","LM_0260","IL17A_CD4","E64:E64",NA
"695","LM_0260","IFNy_CD8","E64:E64",NA
"696","LM_0261","labels","E64:E88",NA
"697","LM_0261","dpi","E64:E88",NA
"698","LM_0261","Strain","E64:E88",NA
"699","LM_0261","HybridStatus","E64:E88",NA
"700","LM_0261","primary","E64:E88",NA
"701","LM_0261","challenge","E64:E88",NA
"702","LM_0261","weight","E64:E88",NA
"703","LM_0261","Wchange","E64:E88",NA
"704","LM_0261","OPG","E64:E88",NA
"705","LM_0261","IFNy_FEC","E64:E88",NA
"706","LM_0261","IFNy_CEWE","E64:E88",NA
"707","LM_0261","Caecum","E64:E88",NA
"708","LM_0261","delta","E64:E88",NA
"709","LM_0261","CXCR3","E64:E88",NA
"710","LM_0261","IRG6","E64:E88",NA
"711","LM_0261","IL.12","E64:E88",NA
"712","LM_0261","CD4","E64:E88",NA
"713","LM_0261","Treg","E64:E88",NA
"714","LM_0261","Div_Treg","E64:E88",NA
"715","LM_0261","Treg17","E64:E88",NA
"716","LM_0261","Treg_prop","E64:E88",NA
"717","LM_0261","Th1","E64:E88",NA
"718","LM_0261","Div_Th1","E64:E88",NA
"719","LM_0261","Th17","E64:E88",NA
"720","LM_0261","Div_Th17","E64:E88",NA
"721","LM_0261","CD8","E64:E88",NA
"722","LM_0261","Act_CD8","E64:E88",NA
"723","LM_0261","Div_Act_CD8","E64:E88",NA
"724","LM_0261","IFNy_CD4","E64:E88",NA
"725","LM_0261","IL17A_CD4","E64:E88",NA
"726","LM_0261","IFNy_CD8","E64:E88",NA
"727","LM_0262","labels","E64:E64",NA
"728","LM_0262","dpi","E64:E64",NA
"729","LM_0262","Strain","E64:E64",NA
"730","LM_0262","HybridStatus","E64:E64",NA
"731","LM_0262","primary","E64:E64",NA
"732","LM_0262","challenge","E64:E64",NA
"733","LM_0262","weight","E64:E64",NA
"734","LM_0262","Wchange","E64:E64",NA
"735","LM_0262","OPG","E64:E64",NA
"736","LM_0262","Caecum","E64:E64",NA
"737","LM_0262","delta","E64:E64",NA
"738","LM_0262","CXCR3","E64:E64",NA
"739","LM_0262","IRG6","E64:E64",NA
"740","LM_0262","IL.12","E64:E64",NA
"741","LM_0262","CD4","E64:E64",NA
"742","LM_0262","Treg","E64:E64",NA
"743","LM_0262","Div_Treg","E64:E64",NA
"744","LM_0262","Treg17","E64:E64",NA
"745","LM_0262","Treg_prop","E64:E64",NA
"746","LM_0262","Th1","E64:E64",NA
"747","LM_0262","Div_Th1","E64:E64",NA
"748","LM_0262","Th17","E64:E64",NA
"749","LM_0262","Div_Th17","E64:E64",NA
"750","LM_0262","CD8","E64:E64",NA
"751","LM_0262","Act_CD8","E64:E64",NA
"752","LM_0262","Div_Act_CD8","E64:E64",NA
"753","LM_0262","IFNy_CD4","E64:E64",NA
"754","LM_0262","IL17A_CD4","E64:E64",NA
"755","LM_0262","IFNy_CD8","E64:E64",NA
"756","LM_0263","labels","E64:E64",NA
"757","LM_0263","dpi","E64:E64",NA
"758","LM_0263","Strain","E64:E64",NA
"759","LM_0263","HybridStatus","E64:E64",NA
"760","LM_0263","primary","E64:E64",NA
"761","LM_0263","challenge","E64:E64",NA
"762","LM_0263","weight","E64:E64",NA
"763","LM_0263","Wchange","E64:E64",NA
"764","LM_0263","OPG","E64:E64",NA
"765","LM_0263","Caecum","E64:E64",NA
"766","LM_0263","delta","E64:E64",NA
"767","LM_0263","CXCR3","E64:E64",NA
"768","LM_0263","IRG6","E64:E64",NA
"769","LM_0263","IL.12","E64:E64",NA
"770","LM_0263","CD4","E64:E64",NA
"771","LM_0263","Treg","E64:E64",NA
"772","LM_0263","Div_Treg","E64:E64",NA
"773","LM_0263","Treg17","E64:E64",NA
"774","LM_0263","Treg_prop","E64:E64",NA
"775","LM_0263","Th1","E64:E64",NA
"776","LM_0263","Div_Th1","E64:E64",NA
"777","LM_0263","Th17","E64:E64",NA
"778","LM_0263","Div_Th17","E64:E64",NA
"779","LM_0263","CD8","E64:E64",NA
"780","LM_0263","Act_CD8","E64:E64",NA
"781","LM_0263","Div_Act_CD8","E64:E64",NA
"782","LM_0263","IFNy_CD4","E64:E64",NA
"783","LM_0263","IL17A_CD4","E64:E64",NA
"784","LM_0263","IFNy_CD8","E64:E64",NA
"785","LM_0264","labels","E64:E88",NA
"786","LM_0264","dpi","E64:E88",NA
"787","LM_0264","Strain","E64:E88",NA
"788","LM_0264","HybridStatus","E64:E88",NA
"789","LM_0264","primary","E64:E88",NA
"790","LM_0264","challenge","E64:E88",NA
"791","LM_0264","weight","E64:E88",NA
"792","LM_0264","Wchange","E64:E88",NA
"793","LM_0264","OPG","E64:E88",NA
"794","LM_0264","IFNy_FEC","E64:E88",NA
"795","LM_0264","IFNy_CEWE","E64:E88",NA
"796","LM_0264","Caecum","E64:E88",NA
"797","LM_0264","delta","E64:E88",NA
"798","LM_0264","CXCR3","E64:E88",NA
"799","LM_0264","IRG6","E64:E88",NA
"800","LM_0264","IL.12","E64:E88",NA
"801","LM_0264","CD4","E64:E88",NA
"802","LM_0264","Treg","E64:E88",NA
"803","LM_0264","Div_Treg","E64:E88",NA
"804","LM_0264","Treg17","E64:E88",NA
"805","LM_0264","Treg_prop","E64:E88",NA
"806","LM_0264","Th1","E64:E88",NA
"807","LM_0264","Div_Th1","E64:E88",NA
"808","LM_0264","Th17","E64:E88",NA
"809","LM_0264","Div_Th17","E64:E88",NA
"810","LM_0264","CD8","E64:E88",NA
"811","LM_0264","Act_CD8","E64:E88",NA
"812","LM_0264","Div_Act_CD8","E64:E88",NA
"813","LM_0264","IFNy_CD4","E64:E88",NA
"814","LM_0264","IL17A_CD4","E64:E88",NA
"815","LM_0264","IFNy_CD8","E64:E88",NA
"816","LM_0265","labels","E64:E64",NA
"817","LM_0265","dpi","E64:E64",NA
"818","LM_0265","Strain","E64:E64",NA
"819","LM_0265","HybridStatus","E64:E64",NA
"820","LM_0265","primary","E64:E64",NA
"821","LM_0265","challenge","E64:E64",NA
"822","LM_0265","weight","E64:E64",NA
"823","LM_0265","Wchange","E64:E64",NA
"824","LM_0265","OPG","E64:E64",NA
"825","LM_0265","Caecum","E64:E64",NA
"826","LM_0265","delta","E64:E64",NA
"827","LM_0265","CXCR3","E64:E64",NA
"828","LM_0265","IRG6","E64:E64",NA
"829","LM_0265","IL.12","E64:E64",NA
"830","LM_0265","CD4","E64:E64",NA
"831","LM_0265","Treg","E64:E64",NA
"832","LM_0265","Div_Treg","E64:E64",NA
"833","LM_0265","Treg17","E64:E64",NA
"834","LM_0265","Treg_prop","E64:E64",NA
"835","LM_0265","Th1","E64:E64",NA
"836","LM_0265","Div_Th1","E64:E64",NA
"837","LM_0265","Th17","E64:E64",NA
"838","LM_0265","Div_Th17","E64:E64",NA
"839","LM_0265","CD8","E64:E64",NA
"840","LM_0265","Act_CD8","E64:E64",NA
"841","LM_0265","Div_Act_CD8","E64:E64",NA
"842","LM_0265","IFNy_CD4","E64:E64",NA
"843","LM_0265","IL17A_CD4","E64:E64",NA
"844","LM_0265","IFNy_CD8","E64:E64",NA
"845","LM_0266","labels","E64:E88",NA
"846","LM_0266","dpi","E64:E88",NA
"847","LM_0266","Strain","E64:E88",NA
"848","LM_0266","HybridStatus","E64:E88",NA
"849","LM_0266","primary","E64:E88",NA
"850","LM_0266","challenge","E64:E88",NA
"851","LM_0266","weight","E64:E88",NA
"852","LM_0266","Wchange","E64:E88",NA
"853","LM_0266","OPG","E64:E88",NA
"854","LM_0266","IFNy_FEC","E64:E88",NA
"855","LM_0266","IFNy_CEWE","E64:E88",NA
"856","LM_0266","Caecum","E64:E88",NA
"857","LM_0266","delta","E64:E88",NA
"858","LM_0266","CXCR3","E64:E88",NA
"859","LM_0266","IRG6","E64:E88",NA
"860","LM_0266","IL.12","E64:E88",NA
"861","LM_0266","CD4","E64:E88",NA
"862","LM_0266","Treg","E64:E88",NA
"863","LM_0266","Div_Treg","E64:E88",NA
"864","LM_0266","Treg17","E64:E88",NA
"865","LM_0266","Treg_prop","E64:E88",NA
"866","LM_0266","Th1","E64:E88",NA
"867","LM_0266","Div_Th1","E64:E88",NA
"868","LM_0266","Th17","E64:E88",NA
"869","LM_0266","Div_Th17","E64:E88",NA
"870","LM_0266","CD8","E64:E88",NA
"871","LM_0266","Act_CD8","E64:E88",NA
"872","LM_0266","Div_Act_CD8","E64:E88",NA
"873","LM_0266","IFNy_CD4","E64:E88",NA
"874","LM_0266","IL17A_CD4","E64:E88",NA
"875","LM_0266","IFNy_CD8","E64:E88",NA
"876","LM_0268","labels","E64:E88",NA
"877","LM_0268","dpi","E64:E88",NA
"878","LM_0268","Strain","E64:E88",NA
"879","LM_0268","HybridStatus","E64:E88",NA
"880","LM_0268","primary","E64:E88",NA
"881","LM_0268","challenge","E64:E88",NA
"882","LM_0268","weight","E64:E88",NA
"883","LM_0268","Wchange","E64:E88",NA
"884","LM_0268","OPG","E64:E88",NA
"885","LM_0268","IFNy_FEC","E64:E88",NA
"886","LM_0268","IFNy_CEWE","E64:E88",NA
"887","LM_0268","Caecum","E64:E88",NA
"888","LM_0268","delta","E64:E88",NA
"889","LM_0268","CXCR3","E64:E88",NA
"890","LM_0268","IRG6","E64:E88",NA
"891","LM_0268","IL.12","E64:E88",NA
"892","LM_0268","CD4","E64:E88",NA
"893","LM_0268","Treg","E64:E88",NA
"894","LM_0268","Div_Treg","E64:E88",NA
"895","LM_0268","Treg17","E64:E88",NA
"896","LM_0268","Treg_prop","E64:E88",NA
"897","LM_0268","Th1","E64:E88",NA
"898","LM_0268","Div_Th1","E64:E88",NA
"899","LM_0268","Th17","E64:E88",NA
"900","LM_0268","Div_Th17","E64:E88",NA
"901","LM_0268","CD8","E64:E88",NA
"902","LM_0268","Act_CD8","E64:E88",NA
"903","LM_0268","Div_Act_CD8","E64:E88",NA
"904","LM_0268","IFNy_CD4","E64:E88",NA
"905","LM_0268","IL17A_CD4","E64:E88",NA
"906","LM_0268","IFNy_CD8","E64:E88",NA
"907","LM_0269","labels","E64:E64",NA
"908","LM_0269","dpi","E64:E64",NA
"909","LM_0269","Strain","E64:E64",NA
"910","LM_0269","HybridStatus","E64:E64",NA
"911","LM_0269","primary","E64:E64",NA
"912","LM_0269","challenge","E64:E64",NA
"913","LM_0269","weight","E64:E64",NA
"914","LM_0269","Wchange","E64:E64",NA
"915","LM_0269","OPG","E64:E64",NA
"916","LM_0269","Caecum","E64:E64",NA
"917","LM_0269","delta","E64:E64",NA
"918","LM_0269","CXCR3","E64:E64",NA
"919","LM_0269","IRG6","E64:E64",NA
"920","LM_0269","IL.12","E64:E64",NA
"921","LM_0269","CD4","E64:E64",NA
"922","LM_0269","Treg","E64:E64",NA
"923","LM_0269","Div_Treg","E64:E64",NA
"924","LM_0269","Treg17","E64:E64",NA
"925","LM_0269","Treg_prop","E64:E64",NA
"926","LM_0269","Th1","E64:E64",NA
"927","LM_0269","Div_Th1","E64:E64",NA
"928","LM_0269","Th17","E64:E64",NA
"929","LM_0269","Div_Th17","E64:E64",NA
"930","LM_0269","CD8","E64:E64",NA
"931","LM_0269","Act_CD8","E64:E64",NA
"932","LM_0269","Div_Act_CD8","E64:E64",NA
"933","LM_0269","IFNy_CD4","E64:E64",NA
"934","LM_0269","IL17A_CD4","E64:E64",NA
"935","LM_0269","IFNy_CD8","E64:E64",NA
"936","LM_0270","labels","E64:E64",NA
"937","LM_0270","dpi","E64:E64",NA
"938","LM_0270","Strain","E64:E64",NA
"939","LM_0270","HybridStatus","E64:E64",NA
"940","LM_0270","primary","E64:E64",NA
"941","LM_0270","challenge","E64:E64",NA
"942","LM_0270","weight","E64:E64",NA
"943","LM_0270","Wchange","E64:E64",NA
"944","LM_0270","OPG","E64:E64",NA
"945","LM_0270","Caecum","E64:E64",NA
"946","LM_0270","delta","E64:E64",NA
"947","LM_0270","CXCR3","E64:E64",NA
"948","LM_0270","IRG6","E64:E64",NA
"949","LM_0270","IL.12","E64:E64",NA
"950","LM_0270","CD4","E64:E64",NA
"951","LM_0270","Treg","E64:E64",NA
"952","LM_0270","Div_Treg","E64:E64",NA
"953","LM_0270","Treg17","E64:E64",NA
"954","LM_0270","Treg_prop","E64:E64",NA
"955","LM_0270","Th1","E64:E64",NA
"956","LM_0270","Div_Th1","E64:E64",NA
"957","LM_0270","Th17","E64:E64",NA
"958","LM_0270","Div_Th17","E64:E64",NA
"959","LM_0270","CD8","E64:E64",NA
"960","LM_0270","Act_CD8","E64:E64",NA
"961","LM_0270","Div_Act_CD8","E64:E64",NA
"962","LM_0270","IFNy_CD4","E64:E64",NA
"963","LM_0270","IL17A_CD4","E64:E64",NA
"964","LM_0270","IFNy_CD8","E64:E64",NA
"965","LM_0271","labels","E64:E88",NA
"966","LM_0271","dpi","E64:E88",NA
"967","LM_0271","Strain","E64:E88",NA
"968","LM_0271","HybridStatus","E64:E88",NA
"969","LM_0271","primary","E64:E88",NA
"970","LM_0271","challenge","E64:E88",NA
"971","LM_0271","weight","E64:E88",NA
"972","LM_0271","Wchange","E64:E88",NA
"973","LM_0271","OPG","E64:E88",NA
"974","LM_0271","IFNy_FEC","E64:E88",NA
"975","LM_0271","IFNy_CEWE","E64:E88",NA
"976","LM_0271","Caecum","E64:E88",NA
"977","LM_0271","delta","E64:E88",NA
"978","LM_0271","CXCR3","E64:E88",NA
"979","LM_0271","IRG6","E64:E88",NA
"980","LM_0271","IL.12","E64:E88",NA
"981","LM_0271","CD4","E64:E88",NA
"982","LM_0271","Treg","E64:E88",NA
"983","LM_0271","Div_Treg","E64:E88",NA
"984","LM_0271","Treg17","E64:E88",NA
"985","LM_0271","Treg_prop","E64:E88",NA
"986","LM_0271","Th1","E64:E88",NA
"987","LM_0271","Div_Th1","E64:E88",NA
"988","LM_0271","Th17","E64:E88",NA
"989","LM_0271","Div_Th17","E64:E88",NA
"990","LM_0271","CD8","E64:E88",NA
"991","LM_0271","Act_CD8","E64:E88",NA
"992","LM_0271","Div_Act_CD8","E64:E88",NA
"993","LM_0271","IFNy_CD4","E64:E88",NA
"994","LM_0271","IL17A_CD4","E64:E88",NA
"995","LM_0271","IFNy_CD8","E64:E88",NA
"996","LM_0272","labels","E64:E88",NA
"997","LM_0272","dpi","E64:E88",NA
"998","LM_0272","Strain","E64:E88",NA
"999","LM_0272","HybridStatus","E64:E88",NA
"1000","LM_0272","primary","E64:E88",NA
"1001","LM_0272","challenge","E64:E88",NA
"1002","LM_0272","weight","E64:E88",NA
"1003","LM_0272","Wchange","E64:E88",NA
"1004","LM_0272","OPG","E64:E88",NA
"1005","LM_0272","Caecum","E64:E88",NA
"1006","LM_0272","delta","E64:E88",NA
"1007","LM_0272","CXCR3","E64:E88",NA
"1008","LM_0272","IRG6","E64:E88",NA
"1009","LM_0272","IL.12","E64:E88",NA
"1010","LM_0272","CD4","E64:E88",NA
"1011","LM_0272","Treg","E64:E88",NA
"1012","LM_0272","Div_Treg","E64:E88",NA
"1013","LM_0272","Treg17","E64:E88",NA
"1014","LM_0272","Treg_prop","E64:E88",NA
"1015","LM_0272","Th1","E64:E88",NA
"1016","LM_0272","Div_Th1","E64:E88",NA
"1017","LM_0272","Th17","E64:E88",NA
"1018","LM_0272","Div_Th17","E64:E88",NA
"1019","LM_0272","CD8","E64:E88",NA
"1020","LM_0272","Act_CD8","E64:E88",NA
"1021","LM_0272","Div_Act_CD8","E64:E88",NA
"1022","LM_0272","IFNy_CD4","E64:E88",NA
"1023","LM_0272","IL17A_CD4","E64:E88",NA
"1024","LM_0272","IFNy_CD8","E64:E88",NA
"1025","LM_0273","labels","E64:E88",NA
"1026","LM_0273","dpi","E64:E88",NA
"1027","LM_0273","Strain","E64:E88",NA
"1028","LM_0273","HybridStatus","E64:E88",NA
"1029","LM_0273","primary","E64:E88",NA
"1030","LM_0273","challenge","E64:E88",NA
"1031","LM_0273","weight","E64:E88",NA
"1032","LM_0273","Wchange","E64:E88",NA
"1033","LM_0273","OPG","E64:E88",NA
"1034","LM_0273","Caecum","E64:E88",NA
"1035","LM_0273","delta","E64:E88",NA
"1036","LM_0273","CXCR3","E64:E88",NA
"1037","LM_0273","IRG6","E64:E88",NA
"1038","LM_0273","IL.12","E64:E88",NA
"1039","LM_0273","CD4","E64:E88",NA
"1040","LM_0273","Treg","E64:E88",NA
"1041","LM_0273","Div_Treg","E64:E88",NA
"1042","LM_0273","Treg17","E64:E88",NA
"1043","LM_0273","Treg_prop","E64:E88",NA
"1044","LM_0273","Th1","E64:E88",NA
"1045","LM_0273","Div_Th1","E64:E88",NA
"1046","LM_0273","Th17","E64:E88",NA
"1047","LM_0273","Div_Th17","E64:E88",NA
"1048","LM_0273","CD8","E64:E88",NA
"1049","LM_0273","Act_CD8","E64:E88",NA
"1050","LM_0273","Div_Act_CD8","E64:E88",NA
"1051","LM_0273","IFNy_CD4","E64:E88",NA
"1052","LM_0273","IL17A_CD4","E64:E88",NA
"1053","LM_0273","IFNy_CD8","E64:E88",NA
"1054","LM_0275","labels","E64:E88",NA
"1055","LM_0275","dpi","E64:E88",NA
"1056","LM_0275","Strain","E64:E88",NA
"1057","LM_0275","HybridStatus","E64:E88",NA
"1058","LM_0275","primary","E64:E88",NA
"1059","LM_0275","challenge","E64:E88",NA
"1060","LM_0275","weight","E64:E88",NA
"1061","LM_0275","Wchange","E64:E88",NA
"1062","LM_0275","OPG","E64:E88",NA
"1063","LM_0275","Caecum","E64:E88",NA
"1064","LM_0275","delta","E64:E88",NA
"1065","LM_0275","CXCR3","E64:E88",NA
"1066","LM_0275","IRG6","E64:E88",NA
"1067","LM_0275","IL.12","E64:E88",NA
"1068","LM_0275","CD4","E64:E88",NA
"1069","LM_0275","Treg","E64:E88",NA
"1070","LM_0275","Div_Treg","E64:E88",NA
"1071","LM_0275","Treg17","E64:E88",NA
"1072","LM_0275","Treg_prop","E64:E88",NA
"1073","LM_0275","Th1","E64:E88",NA
"1074","LM_0275","Div_Th1","E64:E88",NA
"1075","LM_0275","Th17","E64:E88",NA
"1076","LM_0275","Div_Th17","E64:E88",NA
"1077","LM_0275","CD8","E64:E88",NA
"1078","LM_0275","Act_CD8","E64:E88",NA
"1079","LM_0275","Div_Act_CD8","E64:E88",NA
"1080","LM_0275","IFNy_CD4","E64:E88",NA
"1081","LM_0275","IL17A_CD4","E64:E88",NA
"1082","LM_0275","IFNy_CD8","E64:E88",NA
"1083","LM_0276","labels","E64:E88",NA
"1084","LM_0276","dpi","E64:E88",NA
"1085","LM_0276","Strain","E64:E88",NA
"1086","LM_0276","HybridStatus","E64:E88",NA
"1087","LM_0276","primary","E64:E88",NA
"1088","LM_0276","challenge","E64:E88",NA
"1089","LM_0276","weight","E64:E88",NA
"1090","LM_0276","Wchange","E64:E88",NA
"1091","LM_0276","OPG","E64:E88",NA
"1092","LM_0276","Caecum","E64:E88",NA
"1093","LM_0276","delta","E64:E88",NA
"1094","LM_0276","CXCR3","E64:E88",NA
"1095","LM_0276","IRG6","E64:E88",NA
"1096","LM_0276","IL.12","E64:E88",NA
"1097","LM_0276","CD4","E64:E88",NA
"1098","LM_0276","Treg","E64:E88",NA
"1099","LM_0276","Div_Treg","E64:E88",NA
"1100","LM_0276","Treg17","E64:E88",NA
"1101","LM_0276","Treg_prop","E64:E88",NA
"1102","LM_0276","Th1","E64:E88",NA
"1103","LM_0276","Div_Th1","E64:E88",NA
"1104","LM_0276","Th17","E64:E88",NA
"1105","LM_0276","Div_Th17","E64:E88",NA
"1106","LM_0276","CD8","E64:E88",NA
"1107","LM_0276","Act_CD8","E64:E88",NA
"1108","LM_0276","Div_Act_CD8","E64:E88",NA
"1109","LM_0276","IFNy_CD4","E64:E88",NA
"1110","LM_0276","IL17A_CD4","E64:E88",NA
"1111","LM_0276","IFNy_CD8","E64:E88",NA
"1112","LM_0277","labels","E64:E88",NA
"1113","LM_0277","dpi","E64:E88",NA
"1114","LM_0277","Strain","E64:E88",NA
"1115","LM_0277","HybridStatus","E64:E88",NA
"1116","LM_0277","primary","E64:E88",NA
"1117","LM_0277","challenge","E64:E88",NA
"1118","LM_0277","weight","E64:E88",NA
"1119","LM_0277","Wchange","E64:E88",NA
"1120","LM_0277","OPG","E64:E88",NA
"1121","LM_0277","Caecum","E64:E88",NA
"1122","LM_0277","delta","E64:E88",NA
"1123","LM_0277","CXCR3","E64:E88",NA
"1124","LM_0277","IRG6","E64:E88",NA
"1125","LM_0277","IL.12","E64:E88",NA
"1126","LM_0277","CD4","E64:E88",NA
"1127","LM_0277","Treg","E64:E88",NA
"1128","LM_0277","Div_Treg","E64:E88",NA
"1129","LM_0277","Treg17","E64:E88",NA
"1130","LM_0277","Treg_prop","E64:E88",NA
"1131","LM_0277","Th1","E64:E88",NA
"1132","LM_0277","Div_Th1","E64:E88",NA
"1133","LM_0277","Th17","E64:E88",NA
"1134","LM_0277","Div_Th17","E64:E88",NA
"1135","LM_0277","CD8","E64:E88",NA
"1136","LM_0277","Act_CD8","E64:E88",NA
"1137","LM_0277","Div_Act_CD8","E64:E88",NA
"1138","LM_0277","IFNy_CD4","E64:E88",NA
"1139","LM_0277","IL17A_CD4","E64:E88",NA
"1140","LM_0277","IFNy_CD8","E64:E88",NA
"1141","LM_0278","labels","E64:E88",NA
"1142","LM_0278","dpi","E64:E88",NA
"1143","LM_0278","Strain","E64:E88",NA
"1144","LM_0278","HybridStatus","E64:E88",NA
"1145","LM_0278","primary","E64:E88",NA
"1146","LM_0278","challenge","E64:E88",NA
"1147","LM_0278","weight","E64:E88",NA
"1148","LM_0278","Wchange","E64:E88",NA
"1149","LM_0278","OPG","E64:E88",NA
"1150","LM_0278","Caecum","E64:E88",NA
"1151","LM_0278","delta","E64:E88",NA
"1152","LM_0278","CXCR3","E64:E88",NA
"1153","LM_0278","IRG6","E64:E88",NA
"1154","LM_0278","IL.12","E64:E88",NA
"1155","LM_0278","CD4","E64:E88",NA
"1156","LM_0278","Treg","E64:E88",NA
"1157","LM_0278","Div_Treg","E64:E88",NA
"1158","LM_0278","Treg17","E64:E88",NA
"1159","LM_0278","Treg_prop","E64:E88",NA
"1160","LM_0278","Th1","E64:E88",NA
"1161","LM_0278","Div_Th1","E64:E88",NA
"1162","LM_0278","Th17","E64:E88",NA
"1163","LM_0278","Div_Th17","E64:E88",NA
"1164","LM_0278","CD8","E64:E88",NA
"1165","LM_0278","Act_CD8","E64:E88",NA
"1166","LM_0278","Div_Act_CD8","E64:E88",NA
"1167","LM_0278","IFNy_CD4","E64:E88",NA
"1168","LM_0278","IL17A_CD4","E64:E88",NA
"1169","LM_0278","IFNy_CD8","E64:E88",NA
"1170","LM_0279","labels","E64:E64",NA
"1171","LM_0279","dpi","E64:E64",NA
"1172","LM_0279","Strain","E64:E64",NA
"1173","LM_0279","HybridStatus","E64:E64",NA
"1174","LM_0279","primary","E64:E64",NA
