EH_ID,labels,Expe,Neubauer1,Neubauer2,Neubauer3,Neubauer4,oocyst_mean,dilution_ml,OPG,dpi,weight,weight_dpi0,weightloss,Wchange,fecweight,Eimeria,X,X.1,X.2,X.3,X.4,Locality,Genome,Strain,IDD,Dam,Gen,Sir,IDS,Sir.1,Gen.1,Born,Fpar,LS,MM,FF,ID,PIN,Sex,Gen.2,Wean,BW10,BW20,Clip,Departure,NOTE,Parent1,Parent2,HybridStatus,ageAtdpi0expe1a,Batch,InfectionStrain,Mouse_subspecies,Mouse_strain,infection_isolate,Eimeria_species,mean_Neubauer,OPGstatus
LM0197,LTU,Expe005_1a,30,30,37,33,NA,1,"427631,578947368",9,21.78,21.35,"-0,43",102.014051522248,"0,55",E64,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-03-21,3,11,7,4,EX,713,F,F1,1F,6.31,"11,58",L2,NA,,STRA,SCHUNT,outbred,"15,7142857142857",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E64,E.ferrisi,"18,25",positive
LM0198,IKS,Expe005_1a,3,2,3,2,NA,1,"92592,5925925926",9,15.86,17.65,"1,79",89.8583569405099,0,E64,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-03-21,3,11,7,4,EX,713,F,F1,1F,6.31,"11,58",L2,NA,,STRA,SCHUNT,outbred,"15,7142857142857",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E64,E.ferrisi,NA,na
LM0199,GIR,Expe005_1a,7,8,9,12,NA,1,"108433,734939759",9,26.63,26.85,"0,220000000000002",99.1806331471136,0,E64,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-03-21,3,11,7,4,EX,713,F,F1,1F,6.31,"11,58",L2,NA,,STRA,SCHUNT,outbred,"15,7142857142857",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E64,E.ferrisi,NA,na
LM0200,DHM,Expe005_1a,7,10,9,16,NA,1,"108247,422680412",9,24.50,22.32,"-2,18",109.767025089606,"0,87",E64,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-03-21,3,11,7,4,EX,713,F,F1,1F,6.31,"11,58",L2,NA,,STRA,SCHUNT,outbred,"15,7142857142857",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E64,E.ferrisi,"4,25",positive
LM0201,EPT,Expe005_1a,2,5,3,3,NA,1,"28017,2413793103",9,21.80,21.75,"-0,0500000000000007",100.229885057471,0,E64,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-03-21,3,11,7,4,EX,713,F,F1,1F,6.31,"11,58",L2,NA,,STRA,SCHUNT,outbred,"15,7142857142857",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E64,E.ferrisi,NA,na
LM0202,CMU,Expe005_1a,15,8,16,20,NA,1,"546296,296296296",9,15.56,17.68,"2,12",88.0090497737557,"1,75",E64,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-04-10,4,7,5,2,EX,816,F,F1,1F,6.1,"10,96",P2,NA,,SCHUNT,STRA,outbred,"12,8571428571429",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E64,E.ferrisi,"0,5",positive
LM0203,LQR,Expe005_1a,20,8,14,26,NA,1,"202380,952380952",9,21.41,20.26,"-1,15",105.676209279368,0,E64,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-04-10,4,7,5,2,EX,816,F,F1,1F,6.1,"10,96",P2,NA,,SCHUNT,STRA,outbred,"12,8571428571429",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E64,E.ferrisi,NA,na
LM0204,FWY,Expe005_1b,0,0,0,0,NA,1,0,9,20.55,19.26,"-1,29",106.697819314642,0,E64,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-04-10,4,7,5,2,EX,816,F,F1,1F,6.1,"10,96",P2,NA,,SCHUNT,STRA,outbred,"12,8571428571429",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E64,E.ferrisi,NA,na
LM0206,DHK,Expe005_1b,0,0,0,0,NA,1,0,9,16.75,16.97,"0,219999999999999",98.7035945786682,0,E64,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-04-10,4,7,5,2,EX,816,F,F1,1F,6.1,"10,96",P2,NA,,SCHUNT,STRA,outbred,"12,8571428571429",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E64,E.ferrisi,NA,na
LM0207,ADP,Expe005_1b,20,9,8,8,NA,1,"148026,315789474",9,17.39,17.27,"-0,120000000000001",100.694846554719,"0,67",E64,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-04-10,4,7,5,2,EX,816,F,F1,1F,6.1,"10,96",P2,NA,,SCHUNT,STRA,outbred,"12,8571428571429",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E64,E.ferrisi,"3,25",positive
LM0208,LOU,Expe005_1b,25,15,16,16,NA,1,150000,9,23.24,22.82,"-0,419999999999998",101.840490797546,0,E64,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-04-10,4,7,5,2,EX,816,F,F1,1F,6.1,"10,96",P2,NA,,SCHUNT,STRA,outbred,"12,8571428571429",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E64,E.ferrisi,NA,na
LM0209,GKL,Expe005_1b,0,0,1,0,NA,1,"1984,12698412698",9,23.11,22.09,"-1,02",104.617473970122,"1,47",E64,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-04-10,4,7,5,2,EX,816,F,F1,1F,6.1,"10,96",P2,NA,,SCHUNT,STRA,outbred,"12,8571428571429",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E64,E.ferrisi,0,negative
LM0210,ALT,Expe005_1b,1,0,0,0,NA,1,2500,9,17.48,15.65,"-1,83",111.693290734824,"1,06",E64,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-04-10,4,7,5,2,EX,816,F,F1,1F,6.1,"10,96",P2,NA,,SCHUNT,STRA,outbred,"12,8571428571429",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E64,E.ferrisi,"80,25",positive
LM0211,APU,Expe005_1b,3,0,4,3,NA,1,"26595,7446808511",9,17.73,17.42,"-0,309999999999999",101.779563719862,0,E64,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-04-10,4,7,5,2,EX,816,F,F1,1F,6.1,"10,96",P2,NA,,SCHUNT,STRA,outbred,"12,8571428571429",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E64,E.ferrisi,NA,na
LM0212,BOX,Expe005_1b,6,4,3,4,NA,1,"20531,4009661836",9,20.71,21.58,"0,869999999999997",95.9684893419833,"0,92",E64,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-04-10,4,7,5,2,EX,816,F,F1,1F,6.1,"10,96",P2,NA,,SCHUNT,STRA,outbred,"12,8571428571429",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E64,E.ferrisi,"28,5",positive
LM0213,DRT,Expe005_1b,2,4,11,6,NA,1,62500,9,16.67,15.39,"-1,28",108.317089018843,"1,47",E64,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-04-10,4,7,5,2,EX,816,F,F1,1F,6.1,"10,96",P2,NA,,SCHUNT,STRA,outbred,"12,8571428571429",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E64,E.ferrisi,"34,75",positive
LM0214,CEY,Expe005_1b,6,6,3,9,NA,2,"23622,0472440945",9,28.05,27.43,"-0,620000000000001",102.260298942763,"1,08",E64,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-04-10,4,7,5,2,EX,816,F,F1,1F,6.1,"10,96",P2,NA,,SCHUNT,STRA,outbred,"12,8571428571429",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E64,E.ferrisi,"0,25",positive
LM0215,EQZ,Expe005_1b,0,0,0,0,NA,1,0,9,25.25,23.90,"-1,35",105.648535564854,"0,38",E64,,,NA,NA,NA,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6458,55,BUSNA,SY,5143,59,2018-03-13,1,9,8,1,EX,681,M,F1,1M,6.85,"11,14",L2,NA,,STRA,BUSNA,hybrids,"16,8571428571429",2,E64,Hybrid,"Hybrid 
(STRA_BUSNA)",E64,E.ferrisi,"2,75",positive
LM0216,NVW,Expe005_1b,0,1,1,1,NA,1,"10135,1351351351",9,17.65,18.37,"0,720000000000002",96.0805661404464,"1,4",E64,,,NA,NA,NA,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6458,55,BUSNA,SY,5143,59,2018-03-13,1,9,8,1,EX,681,M,F1,1M,6.85,"11,14",L2,NA,,STRA,BUSNA,hybrids,"16,8571428571429",2,E64,Hybrid,"Hybrid 
(STRA_BUSNA)",E64,E.ferrisi,"1,25",positive
LM0217,OVW,Expe005_1b,0,3,0,0,NA,1,"4934,21052631579",9,18.82,17.74,"-1,08",106.08793686584,"0,77",E64,,,NA,NA,NA,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6458,55,BUSNA,SY,5143,59,2018-03-13,1,9,8,1,EX,681,M,F1,1M,6.85,"11,14",L2,NA,,STRA,BUSNA,hybrids,"16,8571428571429",2,E64,Hybrid,"Hybrid 
(STRA_BUSNA)",E64,E.ferrisi,"131,25",positive
LM0218,AJX,Expe005_1b,0,0,0,0,NA,1,0,9,20.40,20.36,"-0,0399999999999991",100.196463654224,"1,85",E64,,,NA,NA,NA,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6458,55,BUSNA,SY,5143,59,2018-03-13,1,9,8,1,EX,681,M,F1,1M,6.85,"11,14",L2,NA,,STRA,BUSNA,hybrids,"16,8571428571429",2,E64,Hybrid,"Hybrid 
(STRA_BUSNA)",E64,E.ferrisi,0,negative
LM0219,CDZ,Expe005_1b,0,0,1,0,NA,1,"2252,25225225225",9,20.66,19.00,"-1,66",108.736842105263,0,E64,,,NA,NA,NA,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6458,55,BUSNA,SY,5143,59,2018-03-13,1,9,8,1,EX,681,M,F1,1M,6.85,"11,14",L2,NA,,STRA,BUSNA,hybrids,"16,8571428571429",2,E64,Hybrid,"Hybrid 
(STRA_BUSNA)",E64,E.ferrisi,NA,na
LM0220,CEJ,Expe005_1b,0,2,0,1,NA,1,"6465,51724137931",9,19.66,19.72,"0,0599999999999987",99.6957403651116,"1,61",E64,,,NA,NA,NA,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6458,55,BUSNA,SY,5143,59,2018-03-13,1,9,8,1,EX,681,M,F1,1M,6.85,"11,14",L2,NA,,STRA,BUSNA,hybrids,"16,8571428571429",2,E64,Hybrid,"Hybrid 
(STRA_BUSNA)",E64,E.ferrisi,0,negative
LM0221,LTV,Expe005_1b,3,1,2,1,NA,1,"16826,9230769231",9,18.40,19.73,"1,33",93.2589964521034,0,E64,,,NA,NA,NA,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6458,55,BUSNA,SY,5143,59,2018-03-13,1,9,8,1,EX,681,M,F1,1M,6.85,"11,14",L2,NA,,STRA,BUSNA,hybrids,"16,8571428571429",2,E64,Hybrid,"Hybrid 
(STRA_BUSNA)",E64,E.ferrisi,NA,na
LM0222,JMZ,Expe005_1b,5,4,11,7,NA,1,"49632,3529411765",9,23.71,23.99,"0,279999999999998",98.8328470195915,0,E64,,,NA,NA,NA,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6458,55,BUSNA,SY,5143,59,2018-03-13,1,9,8,1,EX,681,M,F1,1M,6.85,"11,14",L2,NA,,STRA,BUSNA,hybrids,"16,8571428571429",2,E64,Hybrid,"Hybrid 
(STRA_BUSNA)",E64,E.ferrisi,NA,na
LM0223,QVW,Expe005_1b,0,0,0,0,NA,1,0,9,22.06,20.73,"-1,33",106.415822479498,"0,63",E64,,,NA,NA,NA,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6458,55,BUSNA,SY,5143,59,2018-03-13,1,9,8,1,EX,681,M,F1,1M,6.85,"11,14",L2,NA,,STRA,BUSNA,hybrids,"16,8571428571429",2,E64,Hybrid,"Hybrid 
(STRA_BUSNA)",E64,E.ferrisi,"99,75",positive
LM0224,AMW,Expe005_1b,0,2,1,2,NA,1,"6377,55102040816",9,19.56,19.21,"-0,349999999999998",101.821967725143,0,E64,,,NA,NA,NA,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6458,55,BUSNA,SY,5143,59,2018-03-13,1,9,8,1,EX,681,M,F1,1M,6.85,"11,14",L2,NA,,STRA,BUSNA,hybrids,"16,8571428571429",2,E64,Hybrid,"Hybrid 
(STRA_BUSNA)",E64,E.ferrisi,NA,na
LM0225,WXZ,Expe005_1b,0,0,0,1,NA,1,"2118,64406779661",9,28.97,28.05,"-0,919999999999998",103.279857397504,0,E64,,,NA,NA,NA,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6458,55,BUSNA,SY,5143,59,2018-03-13,1,9,8,1,EX,681,M,F1,1M,6.85,"11,14",L2,NA,,STRA,BUSNA,hybrids,"16,8571428571429",2,E64,Hybrid,"Hybrid 
(STRA_BUSNA)",E64,E.ferrisi,NA,na
LM0226,EFJ,Expe005_1b,5,3,3,3,NA,1,"21084,3373493976",9,15.77,15.16,"-0,609999999999999",104.023746701847,"1,44",E64,,,NA,NA,NA,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6458,55,BUSNA,SY,5143,59,2018-03-13,1,9,8,1,EX,681,M,F1,1M,6.85,"11,14",L2,NA,,STRA,BUSNA,hybrids,"16,8571428571429",2,E64,Hybrid,"Hybrid 
(STRA_BUSNA)",E64,E.ferrisi,"31,75",positive
LM0227,BIR,Expe005_2a,33,90,62,82,NA,1,"1259433,96226415",9,19.13,20.03,"0,900000000000002",95.5067398901647,"0,67",E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1135,F,F1,1F,7.03,"11,61",L2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,"139,25",positive
LM0228,IQU,Expe005_2a,17,13,12,22,NA,1,400000,9,18.26,18.56,"0,299999999999997",98.3836206896552,"1,3",E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1135,F,F1,1F,7.03,"11,61",L2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,0,negative
LM0229,LRZ,Expe005_2a,37,47,37,33,NA,1,"281021,897810219",9,13.07,15.82,"2,75",82.6169405815424,"1,31",E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1135,F,F1,1F,7.03,"11,61",L2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,0,negative
LM0230,FMP,Expe005_2a,NA,NA,NA,NA,NA,1,NA,9,NA,15.87,NA,#VALUE!,0,E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1135,F,F1,1F,7.03,"11,61",L2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,NA,na
LM0231,IWY,Expe005_2a,13,48,16,24,NA,1,631250,9,15.39,18.71,"3,32",82.2554783538215,0,E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1135,F,F1,1F,7.03,"11,61",L2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,NA,na
LM0232,NOT,Expe005_2a,17,20,18,44,NA,1,"466981,132075472",9,21.82,24.14,"2,32",90.3893951946976,"0,61",E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1135,F,F1,1F,7.03,"11,61",L2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,"16,5",positive
LM0233,NPY,Expe005_2a,15,16,13,24,NA,1,"447368,421052632",9,23.60,24.55,"0,949999999999999",96.1303462321792,0,E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1135,F,F1,1F,7.03,"11,61",L2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,NA,na
LM0234,HLX,Expe005_2a,22,31,26,19,NA,1,"1020833,33333333",9,27.50,28.55,"1,05",96.322241681261,"0,48",E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1135,F,F1,1F,7.03,"11,61",L2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,"6,25",positive
LM0235,BFG,Expe005_2a,118,126,83,104,NA,1,"828846,153846154",9,17.07,17.03,"-0,0399999999999991",100.234879624193,0,E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1135,F,F1,1F,7.03,"11,61",L2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,NA,na
LM0236,GPS,Expe005_2a,38,55,35,47,NA,1,"1822916,66666667",9,20.75,23.64,"2,89",87.7749576988156,"1,01",E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1135,F,F1,1F,7.03,"11,61",L2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,0,negative
LM0237,LOT,Expe005_2a,NA,NA,NA,NA,NA,1,NA,9,9.72,11.02,"1,3",88.2032667876588,"1,12",E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1135,F,F1,1F,7.03,"11,61",L2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,"9,25",positive
LM0238,HOU,Expe005_2a,8,12,13,23,NA,1,"608695,652173913",9,14.51,15.31,"0,800000000000001",94.7746570868713,0,E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1135,F,F1,1F,7.03,"11,61",L2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,NA,na
LM0239,CFW,Expe005_2a,76,93,100,57,NA,1,"1234848,48484848",9,14.87,16.84,"1,97",88.3016627078385,0,E64,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-03-21,3,11,7,4,EX,714,F,F1,1F,5.74,"10,88",L3,NA,,STRA,SCHUNT,outbred,"15,7142857142857",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E64,E.ferrisi,NA,na
LM0240,HJT,Expe005_2a,57,37,44,51,NA,1,"335106,382978723",9,15.36,16.19,"0,830000000000002",94.8733786287832,0,E64,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-03-21,3,11,7,4,EX,714,F,F1,1F,5.74,"10,88",L3,NA,,STRA,SCHUNT,outbred,"15,7142857142857",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E64,E.ferrisi,NA,na
LM0241,ADF,Expe005_2a,NA,NA,NA,NA,NA,1,NA,9,10.70,14.51,"3,81",73.7422467263956,"1,01",E64,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-03-21,3,11,7,4,EX,714,F,F1,1F,5.74,"10,88",L3,NA,,STRA,SCHUNT,outbred,"15,7142857142857",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E64,E.ferrisi,0,negative
LM0242,ALN,Expe005_2a,4,4,0,0,NA,1,200000,9,13.01,15.65,"2,64",83.1309904153355,"0,66",E64,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-03-21,3,11,7,4,EX,714,F,F1,1F,5.74,"10,88",L3,NA,,STRA,SCHUNT,outbred,"15,7142857142857",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E64,E.ferrisi,"25,5",positive
LM0243,HUZ,Expe005_2a,NA,NA,NA,NA,NA,1,NA,9,NA,18.58,NA,#VALUE!,"2,22",E64,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-03-21,3,11,7,4,EX,714,F,F1,1F,5.74,"10,88",L3,NA,,STRA,SCHUNT,outbred,"15,7142857142857",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E64,E.ferrisi,11,positive
LM0244,BGL,Expe005_2a,NA,NA,NA,NA,NA,1,NA,9,11.10,12.33,"1,23",90.0243309002433,"0,63",E64,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-03-21,3,11,7,4,EX,714,F,F1,1F,5.74,"10,88",L3,NA,,STRA,SCHUNT,outbred,"15,7142857142857",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E64,E.ferrisi,"1,5",positive
LM0245,BOV,Expe005_2a,NA,NA,NA,NA,NA,1,NA,9,NA,16.71,NA,#VALUE!,0,E64,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-03-21,3,11,7,4,EX,714,F,F1,1F,5.74,"10,88",L3,NA,,STRA,SCHUNT,outbred,"15,7142857142857",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E64,E.ferrisi,NA,na
LM0246,ACY,Expe005_2a,28,22,25,23,NA,1,"644736,842105263",9,17.58,17.95,"0,370000000000001",97.9387186629526,0,E64,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-03-21,3,11,7,4,EX,714,F,F1,1F,5.74,"10,88",L3,NA,,STRA,SCHUNT,outbred,"15,7142857142857",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E64,E.ferrisi,NA,na
LM0247,COW,Expe005_2a,67,70,70,47,NA,1,"1221153,84615385",9,22.60,25.21,"2,61",89.646965489885,"0,56",E64,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-03-21,3,11,7,4,EX,714,F,F1,1F,5.74,"10,88",L3,NA,,STRA,SCHUNT,outbred,"15,7142857142857",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E64,E.ferrisi,"25,5",positive
LM0248,DEW,Expe005_2a,83,87,82,89,NA,2,"137944,98381877",9,20.20,17.99,"-2,21",112.284602556976,0,E64,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-03-21,3,11,7,4,EX,714,F,F1,1F,5.74,"10,88",L3,NA,,STRA,SCHUNT,outbred,"15,7142857142857",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E64,E.ferrisi,NA,na
LM0249,RSX,Expe005_2a,24,30,35,33,NA,1,"423611,111111111",9,19.86,22.27,"2,41",89.1782667265379,"0,68",E64,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-03-21,3,11,7,4,EX,714,F,F1,1F,5.74,"10,88",L3,NA,,STRA,SCHUNT,outbred,"15,7142857142857",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E64,E.ferrisi,110,positive
LM0250,CMV,Expe005_2a,NA,NA,NA,NA,NA,1,NA,9,NA,20.59,NA,#VALUE!,"1,25",E64,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-03-21,3,11,7,4,EX,714,F,F1,1F,5.74,"10,88",L3,NA,,STRA,SCHUNT,outbred,"15,7142857142857",2,E64,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E64,E.ferrisi,0,negative
LM0251,BQU,Expe005_2a,15,8,13,13,NA,1,875000,9,16.98,19.67,"2,69",86.3243518047788,"2,34",E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,950,M,57,1M,8.32,"12,56",P4,NA,,STRA,STRA,parents,"9,57142857142857",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,"0,75",positive
LM0252,GQW,Expe005_2a,NA,NA,NA,NA,NA,1,NA,9,NA,15.01,NA,#VALUE!,0,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,950,M,57,1M,8.32,"12,56",P4,NA,,STRA,STRA,parents,"9,57142857142857",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,NA,na
