;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;G08;SYBR;Ppia;Unkn;LM92;;14,3693727455736;14,3693727455736;0;n. def.;n. def.;n. def.;0;60;
;G09;SYBR;Ppib;Pos Ctrl;LM92;;16,7094001071454;16,7094001071454;0;n. def.;n. def.;n. def.;0;60;
;G10;SYBR;CDC42;Pos Ctrl;LM92;;24,0230781703932;24,0230781703932;0;n. def.;n. def.;n. def.;0;60;
;G11;SYBR;;Neg Ctrl;LM92;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H01;SYBR;CXCL9;Unkn;LM92;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H02;SYBR;IL-10;Unkn;LM92;;28,1090048222602;28,1090048222602;0;n. def.;n. def.;n. def.;0;60;
;H03;SYBR;IL-12;Unkn;LM92;;28,3214933656451;28,3214933656451;0;n. def.;n. def.;n. def.;0;60;
;H04;SYBR;IL-6;Unkn;LM92;;24,3025730943897;24,3025730943897;0;n. def.;n. def.;n. def.;0;60;
;H05;SYBR;IFN-g;Unkn;LM92;;22,0869855615226;22,0869855615226;0;n. def.;n. def.;n. def.;0;60;
;H06;SYBR;STAT6;Unkn;LM92;;24,1967855426037;24,1967855426037;0;n. def.;n. def.;n. def.;0;60;
;H07;SYBR;TGF-b;Unkn;LM92;;23,2365880138165;23,2365880138165;0;n. def.;n. def.;n. def.;0;60;
;H08;SYBR;Ppia;Unkn;LM92;;13,4254108036002;13,4254108036002;0;n. def.;n. def.;n. def.;0;60;
;H09;SYBR;Ppib;Pos Ctrl;LM92;;16,8852059250394;16,8852059250394;0;n. def.;n. def.;n. def.;0;60;
;H10;SYBR;CDC42;Pos Ctrl;LM92;;24,2647586237683;24,2647586237683;0;n. def.;n. def.;n. def.;0;60;
;H11;SYBR;;Neg Ctrl;LM92;;n. def.;0;0;n. def.;n. def.;0;0;60;
