"EH_ID","experiment","mouse_strain","primary_infection","challenge_infection","infection_history","labels","weight","weight_dpi0","relative_weight","feces_weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_type","oocyst_mean","OPG"
"LM0273","E57","STRA_SCHUNT","E64","UNI","E64_UNI","E57byGTV",20.67,21.7,95.2534562211982,1.82,2,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0273","E57","STRA_SCHUNT","E64","UNI","E64_UNI","E57aHWX",NA,18.66,NA,0,9,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0273","E57","STRA_SCHUNT","E64","UNI","E64_UNI","E57aGVY",NA,18.66,NA,0,11,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0273","E57","STRA_SCHUNT","E64","UNI","E64_UNI","E57byKQW",21.81,21.7,100.506912442396,2,8,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0273","E57","STRA_SCHUNT","E64","UNI","E64_UNI","E57byCLX",21.47,21.7,98.9400921658986,1.82,3,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0273","E57","STRA_SCHUNT","E64","UNI","E64_UNI","E57aIKV",19.78,18.66,106.002143622722,0.63,8,"primary",3,0,1,2,1,6,15000,"primary_E64",NA,NA
"LM0273","E57","STRA_SCHUNT","E64","UNI","E64_UNI","E57aALO",19.12,18.66,102.465166130761,0.68,6,"primary",117,111,114,98,1,440,1100000,"primary_E64",NA,NA
"LM0273","E57","STRA_SCHUNT","E64","UNI","E64_UNI","E57aHVY",18.66,18.66,100,2.22,0,"primary",12,8,9,15,2,44,55000,"primary_E64",NA,NA
"LM0273","E57","STRA_SCHUNT","E64","UNI","E64_UNI","E57aAHN",19.85,18.66,106.377277599143,0.66,7,"primary",27,29,19,27,1,102,255000,"primary_E64",NA,NA
"LM0273","E57","STRA_SCHUNT","E64","UNI","E64_UNI","E57aLNQ",18.66,18.66,100,0,2,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0273","E57","STRA_SCHUNT","E64","UNI","E64_UNI","E57byOSX",20.87,21.7,96.1751152073733,2.07,1,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0273","E57","STRA_SCHUNT","E64","UNI","E64_UNI","E57byMPW",20.96,21.7,96.5898617511521,2.94,5,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0273","E57","STRA_SCHUNT","E64","UNI","E64_UNI","E57aEYZ",18.82,18.66,100.85744908896,1.01,4,"primary",0,0,0,0,1,0,0,"primary_E64",NA,NA
"LM0273","E57","STRA_SCHUNT","E64","UNI","E64_UNI","E57aFYZ",18.79,18.66,100.69667738478,1.25,3,"primary",0,0,0,0,1,0,0,"primary_E64",NA,NA
"LM0273","E57","STRA_SCHUNT","E64","UNI","E64_UNI","E57byDIS",21.72,21.7,100.092165898618,1.94,7,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0273","E57","STRA_SCHUNT","E64","UNI","E64_UNI","E57aCFP",18.41,18.66,98.6602357984995,0.56,5,"primary",19,15,26,42,1,102,255000,"primary_E64",NA,NA
"LM0273","E57","STRA_SCHUNT","E64","UNI","E64_UNI","E57aESU",NA,18.66,NA,0,10,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0273","E57","STRA_SCHUNT","E64","UNI","E64_UNI","E57byAHV",21.7,21.7,100,1.82,0,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0273","E57","STRA_SCHUNT","E64","UNI","E64_UNI","E57byBQV",22.17,21.7,102.165898617512,1.43,4,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aPTY",NA,19.4,NA,0,10,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aIOR",19.4,19.4,100,1.67,0,"primary",0,0,0,0,1.5,0,0,"primary_E64",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aHMO",18.27,19.4,94.1752577319588,1.1,4,"primary",0,0,0,2,1,2,5000,"primary_E64",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aFKX",17.92,19.4,92.3711340206186,0,1,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57byACH",22.93,20.83,110.081613058089,1.13,7,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aKPQ",19.53,19.4,100.670103092784,0,2,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aFOS",NA,19.4,NA,0,11,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aKUW",18.81,19.4,96.9587628865979,2.04,3,"primary",0,0,0,0,1.5,0,0,"primary_E64",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57byIJP",20.83,20.83,100,1.2,0,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57byMNW",22.47,20.83,107.873259721555,1.19,8,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aIQV",19.32,19.4,99.5876288659794,1,7,"primary",29,33,30,36,1,128,320000,"primary_E64",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aISY",19.14,19.4,98.659793814433,1.39,8,"primary",12,4,9,8,1,33,82500,"primary_E64",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57byNOU",21.34,20.83,102.448391742679,1.27,5,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aILV",19.03,19.4,98.0927835051547,0.78,5,"primary",25,30,17,16,1,88,220000,"primary_E64",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57byUWZ",21.81,20.83,104.704752760442,1.56,3,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57byABL",22.54,20.83,108.209313490158,0.84,4,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57byAFK",21.51,20.83,103.264522323572,1.3,2,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aKSW",19.22,19.4,99.0721649484536,0.57,6,"primary",33,50,46,25,1,154,385000,"primary_E64",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57byHLP",22.25,20.83,106.817090734518,1.24,6,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57byGPT",21.63,20.83,103.84061449832,1.01,1,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0275","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aDHT",NA,19.4,NA,0,9,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57byBDP",30.37,29.59,102.636025684353,1.87,2,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57aKPU",NA,24.31,NA,0,11,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57aCRZ",24.3,24.31,99.958864664747,0,1,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57aADJ",23.73,24.31,97.614150555327,1.67,5,"primary",13,20,7,14,2,54,67500,"primary_E64",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57byABW",30.73,29.59,103.852652923285,2.22,1,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57aNTZ",24.31,24.31,100,1.67,0,"primary",0,0,0,0,1,0,0,"primary_E64",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57aGWZ",27.27,24.31,112.176059234883,2.71,8,"primary",14,19,11,16,1,60,150000,"primary_E64",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57byRXZ",31.62,29.59,106.860425819534,1.79,6,"challenge",0,0,0,0,2,0,0,"UNI",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57aHJP",26.62,24.31,109.502262443439,1.45,7,"primary",7,13,14,18,1,52,130000,"primary_E64",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57byPQT",29.59,29.59,100,1.74,0,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57byEHR",30.47,29.59,102.973977695167,3.5,5,"challenge",0,0,0,0,2,0,0,"UNI",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57aIQT",NA,24.31,NA,0,10,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57aBGX",25.15,24.31,103.455368161251,2.41,4,"primary",0,0,0,0,1,0,0,"primary_E64",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57byPVZ",32.25,29.59,108.989523487665,1.17,4,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57byESY",32.1,29.59,108.482595471443,2.38,3,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57byDTV",31.27,29.59,105.677593781683,2.6,7,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57aDJK",26,24.31,106.951871657754,1.47,6,"primary",47,66,59,74,1,246,615000,"primary_E64",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57aELO",24.61,24.31,101.234060057589,0,2,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57aFHS",25.67,24.31,105.594405594406,1.95,3,"primary",0,0,0,0,1,0,0,"primary_E64",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57byBGY",31.04,29.59,104.90030415681,1,8,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0276","E57","STRA_STRA","E64","UNI","E64_UNI","E57aLVX",NA,24.31,NA,0,9,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57byABP",24.49,23.88,102.554438860972,1.62,3,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57aEXY",19.45,19.36,100.464876033058,0,1,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57byCEK",23.62,23.88,98.9112227805695,1.52,8,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57byELQ",23.88,23.88,100,0.78,0,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57aHMV",18.2,19.36,94.0082644628099,0.96,4,"primary",1,1,1,2,1,5,12500,"primary_E64",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57aEHO",NA,19.36,NA,0,11,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57bySWZ",24.13,23.88,101.046901172529,1.48,4,"challenge",0,0,0,0,2,0,0,"UNI",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57byADS",24.07,23.88,100.795644891122,1.69,1,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57byBRZ",23.99,23.88,100.460636515913,1.54,2,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57aJVW",19.22,19.36,99.2768595041322,0.89,6,"primary",41,44,38,53,1,176,440000,"primary_E64",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57byART",21.36,23.88,89.4472361809045,1.61,5,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57byBIN",24.21,23.88,101.381909547739,1.9,6,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57aCLP",19.6,19.36,101.239669421488,1.18,8,"primary",2,5,4,4,1,15,37500,"primary_E64",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57aIMZ",17.26,19.36,89.1528925619835,0.61,5,"primary",10,11,8,3,1,32,80000,"primary_E64",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57aIRW",19.62,19.36,101.342975206612,0.9,7,"primary",14,18,15,15,1,62,155000,"primary_E64",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57aLPY",18.46,19.36,95.3512396694215,1.63,3,"primary",0,0,0,0,1,0,0,"primary_E64",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57aDMX",19.36,19.36,100,1.4,0,"primary",0,0,0,0,1,0,0,"primary_E64",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57aDVX",NA,19.36,NA,0,9,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57aBIZ",18.55,19.36,95.8161157024793,0,2,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57aASW",NA,19.36,NA,0,10,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0277","E57","BUSNA_STRA","E64","UNI","E64_UNI","E57byEFU",24.1,23.88,100.921273031826,1.13,7,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aCPQ",17.54,17.54,100,1.75,0,"primary",0,0,0,0,1,0,0,"primary_E64",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aQXY",NA,17.54,NA,0,10,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aAHW",NA,17.54,NA,0,11,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aIKU",17.35,17.54,98.9167616875713,0,1,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57byGVY",22.15,20.88,106.082375478927,1.12,4,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57byKMP",21.63,20.88,103.591954022989,1.11,3,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aKQU",17.39,17.54,99.1448118586089,0.99,6,"primary",43,54,39,47,1,183,457500,"primary_E64",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57byCIM",21.09,20.88,101.005747126437,2.53,5,"challenge",0,0,0,0,2,0,0,"UNI",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57byDHY",22.59,20.88,108.189655172414,1.77,6,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aMUZ",18.41,17.54,104.960091220068,1.21,8,"primary",27,5,16,14,1,62,155000,"primary_E64",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aBLV",17.42,17.54,99.3158494868871,0.99,5,"primary",21,28,25,19,1,93,232500,"primary_E64",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57byILR",20.88,20.88,100,2,0,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aMUY",NA,17.54,NA,0,9,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57byQVX",21.56,20.88,103.256704980843,2.62,2,"challenge",0,0,0,0,2,0,0,"UNI",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aCOS",17.72,17.54,101.026225769669,0.88,7,"primary",58,45,28,52,1,183,457500,"primary_E64",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aFGN",17.07,17.54,97.3204104903079,1.71,4,"primary",0,0,2,1,1,3,7500,"primary_E64",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57byLMV",21.71,20.88,103.975095785441,1.67,1,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aGJK",17.55,17.54,100.057012542759,0,2,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57byDTU",22.24,20.88,106.513409961686,1.17,8,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57aEGJ",17.81,17.54,101.539338654504,2.2,3,"primary",0,0,0,0,2,0,0,"primary_E64",NA,NA
"LM0278","E57","SCHUNT_PWD","E64","UNI","E64_UNI","E57byMQS",22.31,20.88,106.848659003831,1.26,7,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57aOSU",13.23,13.43,98.5107967237528,0.5,6,"primary",17,7,17,8,1,49,122500,"primary_E64",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57aDNV",12.43,13.43,92.553983618764,0.44,5,"primary",1,2,2,1,1,6,15000,"primary_E64",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57aGRS",13.68,13.43,101.861504095309,0.53,7,"primary",4,1,3,2,1,10,25000,"primary_E64",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57aCPZ",12.17,13.43,90.6180193596426,0.89,4,"primary",0,0,0,0,1,0,0,"primary_E64",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57aBIU",12.8,13.43,95.3090096798213,0.92,3,"primary",0,0,0,0,1,0,0,"primary_E64",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57aJOR",13.13,13.43,97.7661950856292,0,1,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57byFPV",21.27,21.35,99.6252927400468,1.1,8,"challenge",0,2,0,0,1,2,5000,"homologous_E64",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57byQSV",21.12,21.35,98.9227166276347,1.4,3,"challenge",0,0,0,0,1,0,0,"homologous_E64",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57aHLN",14.42,13.43,107.371556217424,0.76,8,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57byNOY",21.42,21.35,100.327868852459,1.89,6,"challenge",28,22,12,20,1,82,205000,"homologous_E64",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57byBHX",21.64,21.35,101.35831381733,0.68,4,"challenge",0,0,0,0,1,0,0,"homologous_E64",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57aDVY",NA,13.43,NA,0,11,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57aKPR",13.42,13.43,99.9255398361876,0,2,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57byLNT",20.41,21.35,95.5971896955503,1.7,7,"challenge",20,18,18,16,1,72,180000,"homologous_E64",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57aJXY",NA,13.43,NA,0,9,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57byBNQ",21.35,21.35,100,1.09,0,"challenge",0,0,0,0,1,0,0,"homologous_E64",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57byHIY",20.86,21.35,97.7049180327869,1.46,1,"challenge",0,0,0,0,2,0,0,"homologous_E64",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57aNPZ",13.43,13.43,100,1.66,0,"primary",0,0,0,0,1,0,0,"primary_E64",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57aBHW",NA,13.43,NA,0,10,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57byBMS",20.86,21.35,97.7049180327869,1.32,5,"challenge",4,9,7,1,1,21,52500,"homologous_E64",NA,NA
"LM0279","E57","BUSNA_BUSNA","E64","E64","E64_E64","E57bySTZ",21.49,21.35,100.655737704918,1.67,2,"challenge",0,0,0,0,2,0,0,"homologous_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57aHKQ",16.23,16.32,99.4485294117647,0,1,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57aBIT",16.31,16.32,99.9387254901961,0.67,7,"primary",4,5,2,2,1,13,32500,"primary_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57aAPZ",NA,16.32,NA,0,10,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57byOSY",17.68,17.57,100.626067159932,2.67,1,"challenge",0,0,0,0,1,0,0,"homologous_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57byAVW",18.55,17.57,105.577689243028,2.72,6,"challenge",30,23,20,24,1,97,242500,"homologous_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57byNXY",18.57,17.57,105.691519635743,1.18,3,"challenge",0,0,0,0,1,0,0,"homologous_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57aLNS",16.46,16.32,100.857843137255,0,2,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57aKLR",16.61,16.32,101.776960784314,1.11,5,"primary",2,2,2,2,1,8,20000,"primary_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57byIMP",17.57,17.57,100,1.28,0,"challenge",0,0,0,0,1,0,0,"homologous_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57byDVW",18.64,17.57,106.089926010245,1.17,7,"challenge",0,7,1,3,1,11,27500,"homologous_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57aFLO",15.45,16.32,94.6691176470588,0.92,3,"primary",0,0,0,0,1,0,0,"primary_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57aEPX",16.84,16.32,103.186274509804,0.72,6,"primary",5,6,7,5,1,23,57500,"primary_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57aAMX",NA,16.32,NA,0,11,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57byMRZ",18.5,17.57,105.293113261241,1.42,8,"challenge",0,0,0,0,1,0,0,"homologous_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57byFJY",19.16,17.57,109.049516220831,3.1,2,"challenge",0,0,0,0,1,0,0,"homologous_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57byLQU",18.96,17.57,107.911212293682,1.64,5,"challenge",0,1,0,0,1,1,2500,"homologous_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57aCJR",16.32,16.32,100,1.19,0,"primary",0,0,0,0,1,0,0,"primary_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57aFNT",16.15,16.32,98.9583333333333,0.98,4,"primary",0,0,0,0,1,0,0,"primary_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57byHKN",18.12,17.57,103.130335799659,1.07,4,"challenge",0,0,0,0,1,0,0,"homologous_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57aBKO",NA,16.32,NA,0,9,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0280","E57","SCHUNT_SCHUNT","E64","E64","E64_E64","E57aBCT",16.11,16.32,98.7132352941176,0.61,8,"primary",4,6,7,3,1,20,50000,"primary_E64",NA,NA
"LM0282","E57","STRA_STRA","E64","UNI","E64_UNI","E57aGLX",NA,24.32,NA,0,10,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0282","E57","STRA_STRA","E64","UNI","E64_UNI","E57aFXZ",25.3,24.32,104.029605263158,1.34,8,"primary",12,11,10,13,1,46,115000,"primary_E64",NA,NA
"LM0282","E57","STRA_STRA","E64","UNI","E64_UNI","E57aIJN",NA,24.32,NA,0,11,"primary",NA,NA,NA,NA,1,NA,NA,"primary_E64",NA,NA
"LM0282","E57","STRA_STRA","E64","UNI","E64_UNI","E57byHNO",34.11,30.09,113.359920239282,2.13,6,"challenge",0,0,0,0,1,0,0,"UNI",NA,NA
