;Cycle;A1;A2;A3;A4;A5;A6;A7;A8;A9;A10;A11;A12;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12;C1;C2;C3;C4;C5;C6;C7;C8;C9;C10;C11;D1;D2;D3;D4;D5;D6;D7;D8;D9;D10;D11;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11
;11;9,866949510827;9,70322123485494;14,8503865912189;5,92656371932299;10,3516885378685;8,72664633513568;2,76782188733887;6,22269063757267;4,6605916253643;2,59918387877769;1,88088276656617;7,46338409204873;2,00322071469463;3,36081089476374;-2,6985764998044;2,47051145962723;-3,10905898393412;-0,538320434714024;5,78270630064753;-5,32921416363797;3,42958103959882;3,92827510713232;1,19683065544768;-2,52596697087893;4,53605500825643;-0,306456330978108;10,9465120315081;-0,972536723639678;7,46488647080787;12,0810388255231;-1,76115182400463;3,50440055469062;-2,63985521324685;2,78504459745227;-3,28644604803185;0,372678482161064;-0,69904789375596;-1,03925773458968;-0,0518087466753059;1,98203934327967;-1,4708718810848;-1,50829926726055;-4,27797116775128;3,69787687184862;1,81881782326991;1,60720862825792;-0,38115919949405;2,44340436154062;-1,95596372268392;-2,79474265864565;-1,45594932781341;-2,71614173431954;-1,32432262440761;2,56012058761326;-0,691639504010709;-3,3555977857809;-10,4178048694712;-1,1419373892827;2,07474152198074;3,49939329067638;2,30627338678823;2,41159915490471;8,85628408570119;-3,10911228568102;-1,10006124889833;-3,94520151182041;-2,17472524854156;-4,87392896976235;0,976726469541518;-1,69077201343225;5,90723672983131;4,97146572257998;1,85022319690734;7,70957869748236;4,89250184022876;-4,18513815277356;-0,161048021914212;0,0695543001497754;-0,203859848004413;1,41550413538152;5,54007978035906;4,83259224081257;1,84351658310743;0,937058756925126;8,10413532644316;6,96779837393387;-5,2482812653343;3,91617461092255;4,77934710685167;0,69379529436992
;12;11,2195121933869;9,25510958165796;10,4529614492849;8,0976667573932;1,93014772543893;2,27225589080399;10,8998862835051;2,38201074752305;0,386923579198083;0,79206384290228;2,54584739739312;-0,517874867610772;3,20147202484213;11,0965691793267;-1,46172929055729;0,99621227903981;0,673368119922088;-1,20508014077268;-1,11277005279135;-4,77878340289499;-0,727575271143451;-0,611572953319865;-0,595872859435985;-0,142875088344226;2,56223313540522;1,84297938648615;0,799351262628079;-1,76245971340404;-3,32278565800516;10,1284303891807;-0,843103617827637;-2,02740496335809;1,57346503330882;2,19110642136866;3,85253009452981;2,21056826396489;-3,46168336193023;-7,91877443030853;1,14989619904281;-0,846707164907912;-1,96431996122647;-3,2141379111099;-2,33655478539731;-1,94115461028741;2,16844202077118;-1,76917915629883;-5,4945357121137;-3,57345356032829;-2,609637120966;-0,0520084261552256;1,16412913973136;3,74963250557539;4,21519227514364;7,85329170731848;-2,31742159553869;-0,3285982575444;3,67596836565099;0,73318351708167;-1,78553547935689;2,0891292903616;-3,59500076826043;-5,50747279003417;-8,05917385857538;-5,79060807887845;7,62106224100944;-7,02969278735145;-7,85938682222968;3,32130410169793;3,80053219225783;-0,0413569548381929;0,721495028088611;-1,0253464184143;3,79948121082907;1,46340809912817;-2,00816890266242;-1,00976906351025;2,35294616068313;-1,59352500432078;-2,15971911713314;2,03437417224313;1,04644551119463;-3,98558241309593;2,54589537697211;2,35716549587232;3,54296145543594;5,14534228170851;4,65836460033051;1,60827185026483;2,13457507991961;0,959666413066316
;13;5,07110360022944;3,42492233466419;1,55578478081361;0,782935575372449;7,18072537097669;6,9096627961394;11,019016576543;2,29035635591936;1,83615742404572;-1,05387151443892;2,90905705514251;2,98817056747384;-0,863211444261196;7,89849563135158;6,02487530733288;4,49481527541548;2,54881641895781;-8,76685378399497;2,21489865035983;-1,96418992170629;9,56326567517681;0,861764024979948;-2,38881777610186;-0,628920316607491;-2,45186794950769;0,386461973648238;-4,42690928781622;-4,85535752910982;0,192275655674621;12,1497015745058;-0,307132178715619;-3,55798765608188;-5,48884342235942;-4,67992663182531;2,87481212199646;3,16662552492107;6,6826630266778;-2,0614751031776;0,694622298435206;-0,308508196278581;-1,03686611179046;-3,78691683700845;0,723760990662413;-3,68662927964215;-0,256832287326688;0,684756714977539;-3,51611406439588;-0,788308961518851;-6,0909432964786;-2,93915229544382;-1,96603187071514;3,1482738525292;2,2146736456566;24,1064240344958;0,675938826130732;1,73844374387181;-1,25637339008472;0,254304387558022;-2,96172817425395;0,625645843560051;11,4129021940571;5,51925403897121;9,85568466562427;-4,52532422189324;21,6722657195073;-8,52214022632779;-1,6351129712516;0,332705258047099;-3,27091985576953;-1,60189895920621;-1,64710567629982;1,29278366969447;-0,566441554161884;2,83515913322299;4,47323999861783;0,877517681018617;2,73608472156593;0,0712786968147157;-3,78769466064296;3,77214360460448;4,73713818102851;6,23505920386378;1,20921534029139;0,87029365888111;4,41709256172271;7,21790785188387;6,18293579777628;-1,46232295379468;5,04180649816317;3,23823517840901
;14;1,71273330572421;-0,654288829206507;1,79044154976054;3,52020359447488;7,4701227341443;0,112990800607804;5,03414463446279;-0,274441889846457;0,74535290179665;5,57309119916408;-0,558054504081156;-5,22990188140329;-1,55899935131401;4,50340065294085;-1,01415088362501;0,468517988182612;-0,391651932271998;-6,69654998612896;-1,49746978159237;-7,99261159763273;0,16905341705251;4,36097935489215;-2,10168513724375;-0,627905131341322;2,83822736328148;2,12818587270658;-10,2581501413815;-1,7890773435538;0,206361365339944;7,32795705516355;3,45295947145723;-7,43183142602629;-0,485481353199702;-1,43206597096014;0,0277098956316877;-1,40246218584298;5,16905362258512;-0,361157059837751;-4,40542572116692;-5,01933122808987;-8,54446854678372;-4,41243012346922;-6,36069584650204;-5,21970166339679;1,68483556838373;-1,44162842538617;0,251369593519485;0,95777342176234;-1,85057189850613;-3,11755667194711;-10,0690919103231;-2,03120854713461;0,384076844648462;57,6356746787515;5,56309755744724;-3,28655332870358;-3,64843263816465;-3,15938839160663;0,0319998642235078;-9,52167311643552;-7,97518152056182;-12,0577710666125;2,21635096721229;7,80611871481324;63,235424556502;4,41924627367553;-6,88471293212069;-0,352915700479571;-4,36800830506218;1,82461821796096;6,91715195427651;-0,704026467116819;3,61963529263539;-5,29308723180611;0,205872545785496;5,81704968366512;-2,32779671065964;2,9211406672589;0,42758991484925;-1,10898163531101;3,32260763917793;0,363908351378086;2,60959510114253;1,98718087466659;4,86910464295079;6,28949768115626;3,37840661792916;0,702676511888058;0,462955981544837;4,13496838456604
;15;5,2613467817273;2,67348340838134;6,89302000789758;1,82339382923601;7,14160341135812;-0,210534916806409;3,21919661372704;2,22667955239285;3,80054642758978;0,791856952636863;1,77805776555488;-2,05295507389974;-2,42568241534127;-0,457608801629704;4,85356093184919;4,9283055184942;-1,75423675208322;-3,81130129514531;-3,61706189549204;-8,50809215080926;0,918640380886245;-2,41592246208847;1,25063495203676;0,742253039524712;1,03408949654158;-2,2082106494986;-14,9324057881508;0,722762696987957;3,9575095807113;6,73033622534376;-5,31404185717111;6,77366878398561;1,97808947471003;-1,40807836838394;3,65497402410256;0,579476882729978;1,77336762997629;4,87724906493531;-1,20371507976461;-2,34904972845425;-5,71002892090246;2,81679415938515;-2,84041603910919;-6,66195057558707;0,113323872615638;0,551128919092662;0,808896429088691;5,48095764224263;-3,84603546601284;-3,01861420135492;-1,05398947779713;4,02539381423776;1,68653929807078;122,190799156513;27,568418856426;-1,73244748576826;3,85428366281531;-0,54622411386481;2,36874867727329;9,68696012506825;10,8615809811045;-1,84598224001411;-9,26379827648498;-1,65246805239167;135,996332254465;23,5976949141973;-1,09427370954336;3,78934580402802;-2,30737957857991;2,71207659505308;-2,59768393878858;-2,58291361858983;-0,141059989288351;-2,90839324001399;-3,44479263550193;23,2824604417929;-3,91877552956566;-5,99290710376545;-4,7123446042774;-1,06920654761234;-2,02673327387447;4,2686368565096;5,89083684321668;-1,11760738518751;4,927321741784;2,24292752063639;11,6932623183116;1,75000357959152;0,199048710140687;3,54586504735835
;16;1,48207492535221;3,16043009633859;6,32347467822774;2,49474141222663;7,40414224637925;2,1107069942027;1,50922265705913;3,05592023998452;-3,94846248616841;-1,43616141979601;6,24502330402129;0,834923623105169;-3,20033095641747;4,3443123963043;-0,251631156666008;2,12490513062494;0,265251372236435;-4,8718597251036;-3,14437619608088;1,26621304290984;-8,11961811440642;-5,58760682996308;1,66886832790351;2,63828450179153;-1,14969325710717;-5,67766987905497;-3,40867402602544;1,38108149484378;-1,30428515341282;-7,94638981692515;-1,52807450878117;8,11100200143665;-6,40038371528817;-4,08209409846313;7,89990797873861;0,839486230143393;-0,384287540880905;-4,83039186544738;-1,06695124816406;-5,41461257542005;-5,92759816589341;9,23107047583744;10,773116284216;-3,49922664762153;-2,16815472716962;0,320980506391152;7,56441314198173;-4,43091875530627;12,8955500415009;-1,05078210409783;-4,25007153513116;-1,29886778925129;-0,089861770587504;252,958056867248;42,6147513021856;-2,5474879276444;4,44806057364121;3,27689429378233;3,90251316137119;4,8416384594143;-9,40760917363968;-6,97623659021383;2,2557946110237;-2,90012635353651;270,572401583902;18,0652062175841;-0,725958430041828;-0,778357095221509;0,832588162461889;-3,80940455591644;-2,61130790839161;-1,40858514120737;0,190034404773542;-2,52248556166114;3,10253099484908;41,2876594169675;4,71411345860952;-3,41892701751567;0,73877652310648;0,181499233879549;-1,1121658955426;1,58254059800811;-0,550825385749249;-3,05248020246563;9,13030562066479;5,07842911603439;32,5598660771561;-0,79495968002675;-0,655684752598063;1,75851406350603
;17;1,38664643160064;2,8964064450056;3,24221748623495;-1,16324945466931;11,3126823204589;3,56428041326944;3,28631468420781;0,583166100670951;-3,01216486112162;2,15076611499717;3,79207438953199;1,56387306017723;-0,160032662532103;2,84301879720624;4,02404008280519;4,67649006093097;1,61360331795595;-10,3686888214688;-6,61992497178016;9,63281015697885;-5,47379143880516;-0,680429811026443;0,205027627062464;1,78432219048636;-1,3088120432767;1,61703393618836;-7,52970715713172;-1,77797535183299;1,77694136921446;-9,05694997711316;-3,40005819223188;14,0391607387123;-1,73905958551904;1,836911427014;6,5142340315324;2,33534145288013;-0,450872883620832;-1,16986617426937;0,976800728864418;6,59746325350716;8,0259790574105;5,02523929769723;23,7804540739094;6,53264241072065;0,721513999050785;-1,87131959877888;23,5948361630867;-6,26393397685024;3,74212946124908;0,522036922253392;-5,27524955826357;1,19279413887398;-4,66947779304246;472,118119905922;83,98896385238;0,440455418152396;-3,90419926092727;21,9549956120322;0,212164015669259;5,47117522228609;11,5072777604896;5,64473127627343;-6,83055645773038;-0,700757324765618;513,320567883451;68,0598085893321;0,538358988737855;2,49598472424714;1,85439882309993;-1,00202483193561;-4,60002281614834;-2,70861502672506;4,38905374727983;-4,72958719075314;-3,8889535839412;100,017219128081;17,531333849528;-5,84616015638676;-1,92825827769229;5,02425154090179;2,17032677360476;-0,354526175711726;1,03339533337248;-2,47440813987123;7,50322045492749;1,53210297189798;70,1103095577291;13,0424029717306;5,60750581165166;6,65646977715414
;18;0,593213600180206;-0,10492716475801;-1,06316666435214;-3,58394204281785;11,7600355480081;0,596705399223993;-1,35749637554545;2,20244562462722;-4,61493522672481;-3,78721218906276;2,33789896620056;4,92587271488901;-3,60582305611479;2,1578809447069;-3,68710832726947;1,05717192511702;-9,35396555676971;-9,36332984423598;-4,04225937813453;27,0252773066995;6,31582522655526;-1,5090972457333;0,727997301677988;1,93035412919426;-1,82169681656615;0,279410054339678;2,63904449633219;0,38009889707746;-6,05077063001863;-3,31156245217881;5,9000678011389;56,7314630917717;8,40858520203938;-0,297065393983303;2,37709019783688;-0,984726350025994;7,45641059742911;0,00334929763175751;-1,32027266681143;1,11075847941311;6,25640826761401;-5,46843874333081;52,9457399192706;1,39336664032771;0,269136458269713;-3,75942654027676;51,1264702038152;-0,332552982833022;-2,33244090603284;-1,45812795264283;3,25278626969066;-5,86852753292942;10,1319974671674;764,889241878695;180,100215441128;-1,75544402546529;2,1636972524816;48,2651683776653;2,27278382373152;-18,4661822293892;-13,4201142453521;-7,43351895679189;-8,41569631276207;-2,67229238413074;809,511585607605;151,580273969144;-1,69830549125936;5,73125820513042;16,2441193344721;0,411306300335582;6,17516862099046;1,53163057747224;1,299250633665;1,33918026290121;-5,10456728176405;201,403498697205;41,7042576162548;-2,18136005811857;0,0370239555577427;12,4981001312512;1,75579294542104;-2,00180435604489;2,07879160468292;6,53749338702528;2,19351161725263;15,3275624915032;143,701019894617;21,9185791402315;1,13265613927115;6,47409881643762
;19;-5,18629537050992;7,40790253135401;-4,02650397109073;-3,66161162167555;7,54968136106891;-4,6870240253179;-3,88240511663662;4,20381137023742;-0,626880610249373;-4,83138690206943;1,06903175791376;-1,58223641535506;-7,23544481655836;0,499849106365673;-5,56817369010696;-4,81213928500938;-8,2023909088357;-15,7410180770785;-6,49168538595268;68,181904574858;-5,28932075442617;-4,48399815006633;-6,95874209265594;6,43137082751355;-3,67759248229049;-1,71592265186337;7,37274528889657;1,74716386299633;-9,72076297439025;-7,43628194044686;-2,37987311177676;99,6737719557223;-3,68008608302944;-0,325079725568685;3,79439399727562;-2,23862623588957;2,9957834944471;-1,21820375181233;0,605315280020477;-3,91597939742269;-3,27706863885533;-2,60713319397337;108,466249765202;6,47821557109091;-4,32825331658114;2,6542280362637;104,829002152124;-8,29764660249748;-3,77468196275822;-2,99150924997775;-1,0082307025591;-3,71890653224591;3,42152266209268;1033,91004621062;316,500525300632;-2,95133742666576;9,54727297118734;103,207420026005;-3,39144173586465;9,14943113640993;13,0348102369935;6,98945037415388;-3,39707077100866;4,25095231249634;1077,29855978306;309,245745592447;-2,56582342801812;2,76854118636174;45,409721173954;-4,82013013682354;-4,78644421976105;-11,7552124406043;1,40647421924086;-4,49902388828286;-10,3331128968348;376,342743720223;84,9152685980989;-2,66035153742814;-1,98499148922474;37,7358664360459;-1,23759157461654;-2,45205513077281;-0,23200614000416;1,62972711684324;7,00148328825662;-5,15284104209877;282,725556951605;54,7947549982605;-2,32827173056876;1,9638539777884
;20;-3,24266515818135;3,23689451390374;-1,49009001466311;-0,463406222183494;8,06319975976339;-3,20757523344901;-13,2762116756439;-1,03212872266886;5,75741049061526;-4,07356320162671;-0,383920197034968;4,54270479534989;7,31778655781409;2,69679361615226;-11,4375224715068;-4,79961931714979;4,87007582645629;5,56512032534329;-7,4000995076226;144,508196770415;18,5933133761523;4,00227637215949;-1,73850532845654;-4,4745934352336;0,400344965301883;-3,38240094588946;-1,14233272956835;-1,81863421774915;0,530380492352833;-1,34884975122804;-4,34390099087614;209,038178564711;-0,216518509224898;6,5138444142417;4,86843327760926;4,00722450781404;0,653072752783828;1,95501428314992;-2,73179377286669;-1,86362068402696;-4,92969220986515;-3,40378901290524;215,513597746434;31,2598332792372;6,86341202096992;3,4890237274135;209,609397734426;-0,695364639820582;-1,59925140164751;4,71338500661614;17,4407039653552;-0,491408807660264;0,618025733197101;1275,18045261188;537,296804871709;4,85276356131089;-6,64776103194754;204,833737675224;1,38036199489989;-9,6819674984913;-13,1293947000568;10,0303395508918;-0,982208000761602;8,08239758191849;1315,31829091162;550,621151872924;3,4345735392385;2,62173843989603;94,5496795781651;1,5014057874605;-5,74830702853069;1,2079342811212;-1,49948801071423;-0,65315243365967;1,92441748492865;666,940156846792;167,088423928724;0,768611841870097;0,217354187561341;83,9997467856333;-0,0871814096153685;-4,59908591048816;-5,0945641221092;-0,200162204425851;-1,1644222000109;-2,97651572534642;512,922184963452;117,736837513487;1,84287536563033;3,67674907316541
;21;-3,67989367185191;-1,73831250307876;-11,0842879859156;-4,16119503665595;9,49663978269564;-9,46518487940284;-16,1832035966477;-7,35986539296118;19,7457034249474;4,30339904690663;-4,85103148660028;7,14079149869258;7,03020166515944;-7,39629758640876;-0,923574937596186;0,739022191213735;-15,1365499836897;-17,3115905565128;-8,25748825257688;272,585695562183;30,9490951800967;11,1594496941871;4,28470973248295;3,63140001015563;-2,24461614512893;-1,94267891476238;17,3814002408058;4,74740087715918;2,91360618194403;-3,65765550764536;-16,5308264739301;405,401340755497;-0,924092376529643;14,6569674172883;2,52157505294826;-0,693699108239798;0,600400449377048;6,78643499110103;7,15399396042812;-4,44334078609336;2,43184191819728;-3,03052327574687;397,495007332566;69,7645917778286;14,4110353831043;-1,22940172392828;386,416873292169;-7,23931905538211;6,81323800617247;10,7852230677418;33,4284576635405;6,0402872349805;-6,13249160415035;1505,27987905562;729,319978886308;8,4986625577767;8,10495043509081;375,709792306962;0,216132187524181;9,61870355027349;5,61434710576577;40,9921195541456;-4,21358392577531;36,3347346319247;1539,1886085805;762,395897424964;12,8817469106853;-1,09098130328175;190,097340175804;-3,823295347971;-3,43404768346682;-5,94683343506631;-3,05047014127422;-5,79433907612156;2,7747244136981;952,603487720431;316,260340292964;0,617498072065246;-2,94968343763139;169,934514758794;-3,30346927304163;-2,10231912793597;-0,984224159520181;-1,0691142876376;-3,6203683072622;-5,89100933338295;776,262682683662;225,138868846833;-2,56483262152642;3,42943962475147
;22;-1,05145244596542;-5,26552487455729;-0,481717225153261;3,43202564163403;-0,818943504195886;-3,06484253915914;-21,9190553811623;-8,2015227094239;60,1158219085942;21,2863128861604;-2,30496385894185;4,81773410557525;6,43939094419284;-2,42347799515665;17,4700058299718;28,3696954988091;0,829955811318086;-6,92635133400745;-6,73304502845576;477,478111068439;102,620775477864;31,1068996014324;0,189760740782276;0,725430826250886;3,833317585847;-6,2800578337251;23,5230533536937;20,772414679891;-5,37431077363181;24,2847474161563;-19,1657557899093;679,369702368482;2,07951139376655;38,8647802408855;0,279694373715756;7,17006791444055;1,41588899287535;32,3407472922991;26,0937311487501;-1,35119047641047;5,3192522813406;-4,40628388059531;688,686344042767;146,204395155568;35,9186127474545;-3,26252816013948;646,843462664808;-10,7031991670756;12,7127854448609;27,699828394459;79,9035045336282;16,7160212475883;-5,18501645437345;1723,90136444366;932,729137545916;30,8947973830841;-1,76123073796953;636,005740425569;5,77675103115962;-2,13359865324264;-16,2598230740168;83,0730338592193;19,9900875164963;72,8370659442412;1736,54599583464;976,420643843277;34,6721754433843;-6,31664300324746;366,434037602714;1,36615779686281;-8,06656687575469;-13,8386645890914;-3,96913126508707;-5,46263059570674;7,75613049397998;1218,37180605269;554,577248038646;2,17731826687987;-1,30056322883729;328,632198682389;-1,04808195653322;-3,26253689723535;0,179091998620152;14,7589474724373;-4,31240262541769;-1,43734414952678;1022,07690083934;410,344098032072;-2,53870696764625;6,19531004315877
;23;-2,06777911138488;-1,67359254832945;-3,05003509906965;16,1421943932855;5,33959596196746;-1,17743132638861;-20,6148635967152;-7,37129921144788;124,566018346702;51,70233472167;4,38710426189709;2,2976610013784;8,62568558502517;-10,1735491901723;13,2339606748983;40,0133190060633;-10,5445891535846;-10,1978392313404;-12,6414544680133;674,875254924435;171,344465144246;58,1979085116927;-0,207918137239176;2,46350882603292;14,2413346043522;0,842282751371386;61,6778876430344;38,6934302370273;-0,202020368414651;35,0679828832904;-5,57680621072404;919,838242594794;1,76695994142256;75,2437384568329;-0,0273665903941946;16,0350617710578;-2,40093946176466;64,3171832805169;45,9275173722572;9,60912783528056;43,8516802407726;11,7709360079471;954,369637805251;271,118069020592;84,1761890798475;-1,66479023657985;890,255903212911;11,8461031870843;36,5193168261649;58,3517410965446;163,576301580265;47,3775973942961;0,37940771893318;1896,10619581779;1138,49408983419;95,592684891089;-6,74654813328425;870,333928873709;10,2975812993172;32,6660948095455;16,5759590418743;177,165659320778;38,0629087508169;159,891392407295;1891,06534138062;1185,0813780519;83,9225638139196;0,773615740481091;628,244840120631;-0,786422052713988;-0,88340928630214;4,84860475791902;0,545805959225163;-2,95879601499473;24,751699931584;1451,99975228675;780,622925311123;2,25130516096033;-2,25641685360733;582,303985146997;-4,37032380629125;-1,44984883262214;-4,06554310664433;39,0870130947528;-5,54446836745956;11,1481612793896;1242,28590136539;623,365244795501;4,73644622964321;4,26416606868133
;24;13,4678884115019;-4,52965951797023;20,8415976454921;51,7095315942433;-1,92398312874593;9,59205399560005;-25,1007125092124;-5,75201656365152;242,593101280371;109,172301166017;-2,97502576976285;1,30248696546187;10,7060199687721;3,87837255680415;39,6417027044286;79,6969707380536;18,816935641456;31,766252524284;16,1862072889053;864,62339245312;305,727313294085;112,171231181434;7,48619490572855;2,85954343558797;45,9904070871671;-9,33713267522944;136,991644195458;99,6405540237647;2,89214262738187;81,8524254632453;-9,84381197767743;1127,98680330784;2,82232504668127;151,346803872111;0,980754739157874;38,569970574511;0,309571075359599;120,01651004421;87,8792143334235;2,7923483413233;66,6873312444795;-9,89461060668827;1185,37260113169;459,030745776304;173,460850708076;4,06502365148299;1105,74769573629;23,171284525557;77,4059184755843;119,108622844769;325,40727724165;95,3563036232304;-2,46315169931404;2019,44662171806;1328,91228665874;163,370890624415;-11,1517904283355;1079,05209692355;22,1602034096886;31,3346914043032;-14,6671019326;357,470660333163;89,4635980117187;296,341942150942;2000,44912161427;1381,61915154993;155,896819750421;2,77207608111121;895,608127711001;3,15303444277879;1,53583049889494;-7,96436454089371;-0,543994656424275;-1,62586332849287;51,1669412978326;1663,06602003966;994,35691845851;7,5999457513467;-1,06823105662033;824,519309477818;4,74102168863101;0,231976765825948;2,16369276272781;89,9160449660112;-10,9203355537666;28,4177442006057;1444,27111275141;801,811364835783;4,07873722027034;10,5817962369738
;25;27,0965740323395;-3,49095215866691;36,7730274818082;110,169684820451;3,76067643846682;35,8744745420272;-19,0077068835349;-0,329756436887237;372,043276803333;213,865155128456;-2,38891578054108;3,03240984295871;22,5893301959413;-4,68786359321348;87,8255618448607;148,130614633055;13,8232451920444;35,4556965101078;25,5785716093355;1050,31448075711;489,030069983798;216,170419120824;3,44325060123765;1,99263893628313;88,1342521270853;-7,56830917131265;211,462383399557;169,679716347719;8,81418571169797;167,991593643581;7,04835617506933;1302,05610598072;2,69385258401826;290,870750436927;-0,996962961126883;89,6720102626959;1,99395884532078;195,913829348986;163,187103373867;16,1996844282044;149,206803869539;-3,80943236404573;1373,94987311698;661,567115054623;338,83728846937;-3,37630144824607;1282,0157817679;34,6153623159944;132,699254479107;239,128183751021;586,106145874412;165,518841695676;-3,02861212890275;2091,6207166902;1490,09822921403;289,555818717843;4,192961892943;1251,64722496315;51,4698422485349;102,753268168071;-5,52833797729727;610,248297840161;165,549339137448;531,580062622237;2077,09625334819;1546,38097017524;297,331261830826;4,71731378000004;1129,97142269665;6,55367272577314;-2,84692981486887;17,1958003404097;-0,35791671361676;3,58792767512159;113,359516661502;1830,96131630955;1196,2531840668;18,1468271122399;-1,09025000786642;1036,77866708485;8,14265194309519;1,40086305097111;5,6561129718807;168,244092778785;-6,54620539783491;70,8582186979629;1613,85276528681;983,858475227852;14,4337205214365;5,54566973457349
;26;58,566071766988;-3,2940444588271;78,8487340919164;218,420836778625;-2,10788658484717;78,6688498151193;-3,96646477479953;11,1183777719525;489,404423139508;389,544070177467;1,94719041191956;4,44641197456485;38,81345625326;22,7590709319452;161,96912723469;270,076203345207;45,5136235935593;83,3538648455528;42,446272307905;1230,52729900879;629,131745273307;371,894687078392;3,16446267125093;1,11157154083685;182,608401779547;2,91022582567211;384,43309216678;302,560654992382;11,2235314426039;275,723037017433;7,24228347983126;1463,57731632125;2,60541617751187;525,197646028945;4,01091023510753;177,785999341484;-8,16467070499948;384,442217899314;321,270845250804;22,1597538476221;259,831245109083;9,36680500218426;1548,37382858142;862,783172111763;607,304758770757;0,445550981477027;1420,01190553583;98,9134264864829;256,901992030259;426,727068245654;951,927704229858;245,418433519746;3,68082433151312;2147,87782379487;1621,27075217313;502,451656910548;0,0367400954091863;1387,9310021845;95,7665344045499;155,592989181293;10,7683798420603;960,499375797535;296,542043643528;854,310750570607;2131,06809828059;1677,85780434199;527,476613448368;4,87348653572235;1318,40479850229;25,8739813607644;10,9014053323363;16,1069458066627;2,53933908068393;11,0785697330425;211,445877587707;1956,5937659921;1385,7235089837;39,0887220547065;-1,11202778417419;1204,35371064897;23,1221568503834;7,77970570893285;19,424406134799;336,586272731168;-6,33125754966477;153,863620070595;1742,67995298499;1157,95824071758;37,4859628843628;-0,820537432546644
;27;121,365642344366;6,04788328103496;153,688350904525;321,433956250801;-4,73938685950588;140,306241115197;35,3235532316676;32,9476158164221;613,507266682766;561,618985642177;-0,00698210838663726;5,37335655324614;103,196752091581;24,5998143638349;308,035039595942;405,930727136887;97,7960405142239;159,516189374387;84,7597701814007;1389,60836673481;773,983419074771;541,61675729101;5,81975872426119;-2,32149436497593;332,383320817032;-9,23037069336579;593,456772959728;516,55973875761;43,1326279514133;401,415416922635;27,6202905022842;1600,68585246336;0,423965760579449;762,712530985193;0,0190329315300914;322,650952750435;-0,152403810802753;576,102444873587;533,130454629612;49,1461877628453;389,626583599391;36,5830809682948;1683,77183256797;1063,39392167642;871,567316864402;3,08332469304787;1526,60439025723;184,423646093358;397,077384806161;620,102076278496;1276,11328725396;340,462068212594;-2,96471255752658;2194,60042627019;1727,56201381706;755,931389034827;7,2635746982769;1489,0131270909;183,511459943262;274,050371340471;-7,96174506831676;1276,48744190956;340,482773948705;1118,86583562576;2185,42128870494;1777,55355805197;804,674525819749;-4,44421213766918;1462,74158626695;43,1164127242082;7,01864488623914;40,0180875612368;-0,55046098680441;24,4373780322367;407,415271720997;2044,51154300064;1549,78189241236;87,0047337964706;-3,9370244843426;1335,25346951117;55,1687987882738;11,9214915682651;39,4827397719155;616,559284774564;7,46376845668419;309,712266587362;1834,48957078065;1312,3343770926;78,8282423737414;-1,71286623658625
;28;220,322181877404;24,230625834502;256,869997516073;443,316207554682;-16,1738663413807;210,062522812023;111,008577355133;69,6069246315369;742,17139082937;705,030821693099;-0,617896078354534;-1,71263901296243;191,224080909058;63,1646656533426;463,310662362543;549,689056073753;194,868480841084;217,954393626138;177,732430295678;1515,75943361083;944,089076293586;691,849004047362;-1,14408599333183;-2,6483627165253;587,698246114212;3,1563668627432;811,129538557163;659,875084067913;66,0026613404793;468,265038066314;76,222407566162;1696,1851097426;-5,67765261490922;982,90312196577;0,988088841295848;558,777840161326;0,269041838381781;796,288785733788;695,990645759828;86,6323714822174;481,255427148538;69,8122912401;1779,43287169004;1261,08336962001;1114,74191021266;-1,04306292218052;1605,05658654114;373,564693222346;593,064203050483;806,371781664167;1566,4218479902;472,734044097668;-1,45107549032446;2234,71284568504;1815,480237056;990,384435122741;0,344414178319767;1564,28357618132;340,414077921248;467,705971297794;6,83497311550991;1533,87917290419;504,449023326967;1345,43810532502;2268,59869396143;1860,10902054535;1055,63546769361;3,05424373669621;1574,09173265724;90,2528757208975;26,2020370725836;103,955338133525;1,68859182874621;47,1382209166723;692,106561301297;2111,8632486715;1684,70421939999;170,379472759809;2,23919405456945;1434,96460079259;121,58334803811;30,9053111749572;77,1848641531378;995,027548359624;32,3898910891821;561,270599689687;1902,74239519384;1439,89012998966;154,99936647006;-2,17111605947412
