;Temperature;A1;A2;A3;A4;A5;A6;A7;A8;A9;A10;A11;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11
;81,5;11,674988322793;4,5911208034741;7,54354273329955;5,82777926511892;126,989029732474;273,778907998767;143,787396093105;125,39985984287;100,801209035085;92,7052397729407;2,99095715664919;17,6306880611575;10,228923609872;125,636606699971;5,84627540528464;53,4579582418672;340,054212053951;385,414607125591;351,310935118077;161,614864577578;102,22511603812;2,69277662936366
;82;9,06584162016355;4,23845509517844;7,89936825000405;5,50076620211763;97,6949513913599;323,427641666068;197,656593558589;153,450618304155;136,609623707643;58,1724095256562;3,08389332673187;12,5958609664648;10,0482240673693;134,31318796857;6,00349737918276;38,8846528493596;375,829010194073;362,522665572832;339,652100481769;204,946381367137;61,6474631904617;2,35574689880315
;82,5;8,57860600143744;4,37566596214344;7,62136592354705;5,42582534781405;73,5220857887787;343,403367561135;243,482312779895;171,475250533788;166,148005890119;31,5383083546763;3,18965526753448;11,0727756724036;9,83756711229313;163,185224377631;6,01669130598947;27,4802800148303;364,768632707812;286,91962732086;292,295101995906;232,847774511443;31,7629713863164;2,09077959339265
;83;8,23211919172257;4,89740005188702;7,2750385082611;5,67965900944444;58,8274085935957;316,674743038988;265,012372756817;174,726518508046;176,068811620487;15,3526138582858;2,76919497765078;10,8808590883402;9,12975043888952;202,887190092307;5,79569589706415;17,6083991510822;302,802793274685;203,311825149195;218,187099507087;229,796806099638;14,8144318287117;2,14410666171489
;83,5;7,73313891118761;4,5919499276423;6,70027525186663;5,74740219583725;51,6272251105287;251,218504922598;248,952724257746;160,290301207015;159,983813468239;7,77993858897497;1,96148864425726;10,7054757122285;8,26277037700771;232,956536739883;5,67736489211183;9,86416966477873;219,619196928084;127,856879406588;143,556865718403;194,895056680144;7,81189162955815;2,36088101778483
;84;7,65381381845862;4,38511007897347;5,82189082460707;5,86853753998042;49,3440275127435;174,220310936623;200,902479091719;129,140715233451;126,383281920693;5,80597610064382;1,33743976210366;11,2512725720066;7,85099236291921;255,499036050718;5,57454682489566;6,32821027892078;138,908253946057;65,0592711957794;82,1965459975211;144,253216590189;5,91633570572043;2,2096412692382
;84,5;7,68713741478552;4,57603282854313;5,2670730335463;6,12880594337673;50,3320869395655;103,902929799972;141,309596431001;91,3685926065848;87,3696618896591;5,94135332805183;1,51055446110553;12,2539156819801;7,55025007254119;263,352522261263;5,20066487800881;5,92162319010635;70,721595486099;31,9667644572282;37,16538217509;92,563118712618;5,67091052499018;1,90509312137493
;85;7,55024935160816;4,28971593567172;5,08940360469848;6,12476600882019;49,1465477125594;50,3717302606003;85,9904003325091;57,5042580997916;51,5164357543984;6,24672235003936;1,55992886475741;12,3209646598464;6,87414477858925;226,902357198301;4,59912499876617;5,93653667520573;27,7087878831948;25,5053139131228;12,9588308934915;49,2867415416642;5,86086612909224;1,58597137018273
;85,5;7,31979526764371;3,91741765602808;4,76474369625913;5,7408449603551;41,0515817308796;21,1832016500799;42,4883414400746;31,1182603060071;25,9513721156108;6,23783037888114;1,63301262087919;12,5754289955385;6,75580643566889;163,035080636835;4,28629774565286;5,75317550642114;12,4643884117242;22,2839204674181;5,64144951952994;22,1775095899338;6,07316553470667;1,38028227162647
;86;7,35317640105427;4,01630647017629;4,91196259037059;5,42165592324795;30,3083629028449;12,6513091976041;17,9012797753086;14,3911123217776;13,4975849890401;6,45418143169422;2,62786281738647;13,8780838854282;7,30315059533643;107,804513760738;4,0004518564341;5,06400438418103;10,151000152605;16,739026708514;4,34455531482223;11,5881446157213;5,84399414352407;1,31949276625403
;86,5;7,37839666135483;4,45535146939659;5,3534897060951;4,99353130777308;21,3540291253414;12,6076961677583;10,539748457352;7,77363377717154;9,35200904458236;6,24247583427666;3,33605937779237;15,1289304237618;7,0307323929934;58,855169342908;3,51595198519055;4,66346927671844;9,73955191852383;12,2164229589582;4,23744781735684;9,18535343928102;5,69029796372087;1,0970561260313
;87;7,25010914998097;4,69602052204743;5,08967152434468;4,72117463222139;12,9892312449878;12,6190356316358;9,49084373981015;6,65037034684576;8,36058480706237;5,68778170021886;3,1955724399545;15,7764059167165;6,47247247182088;19,3147114097205;3,14577475762314;4,22497491516725;9,98492460651869;8,69123914208649;4,911212392322;8,15653336096489;5,64982416355952;1,30043788966032
;87,5;7,08748678234565;4,89717402733555;5,07336736900817;4,47961816124587;6,75390869301737;11,3283205790493;7,98263994455363;6,51407240311721;7,99635061841627;5,57679293908114;3,10410175021178;16,9327251665117;6,51535450457828;4,30594017323153;3,38639114655479;3,41034067700519;10,3189490314464;6,29371907530731;5,18559973818134;7,18388938880469;5,30267983291924;1,69932189286453
;88;7,20744319249349;4,92645811493628;5,36940924599446;4,5996931610552;5,07021914381852;10,474280972658;7,19229319829532;6,78891438866111;7,47305457784864;5,59594641947928;2,85984358728302;16,7713352543731;6,004112909865;5,54248327821318;3,79707328249782;3,48857973213461;9,92091528774353;5,51666024991277;5,22129148055558;5,94754980376547;4,8556452020029;1,78039074103003
;88,5;7,38382856109087;5,08164543878354;5,17288440126561;4,87238528915981;5,42573356065822;9,9955619343782;6,65891581764049;7,10223614749469;6,60059188487475;5,01657942879848;2,61369407366357;14,2801961696201;4,85409691489093;5,60073538215192;3,92422676226164;4,02809311508582;9,68339416608768;5,55132341208611;5,2495515513188;5,0533927523731;4,77724493148708;1,50928838277389
;89;7,37607091550331;4,8928069632525;4,82071588533194;5,06943534026601;5,35094771800794;8,94333625889522;5,67885308845479;6,93153858119877;6,15442233751219;4,57325164579129;3,02008432162717;11,2921814207414;4,18320449221795;5,59544014468133;4,45267009871463;4,02456216865568;9,38978014752615;5,55334090286823;5,17379223695764;4,71560529854008;4,22277458960201;1,16701986444014
;89,5;7,65340713967697;4,39444817024548;4,70205113380342;5,64516643328813;5,29957774309463;8,10959475106574;5,36793524087273;6,68589093000168;6,00360865625879;4,62668267881458;3,82524668631868;8,75105418818407;4,30557968112851;5,70831332664329;5,0853430555361;4,05909059777446;8,23096552475249;5,28568177769694;4,88914892110472;4,66407381071764;3,62943161415365;0,749019916966802
;90;8,35592175229999;4,55665675414025;3,96355034602135;5,8606399378279;5,5678832773894;8,40777638376829;5,53331241222088;6,2198831146062;5,41276031102097;4,28153902268645;4,49336919040343;6,47306277298844;4,11101102944917;5,13667274471845;4,82460904907816;4,44974965073169;7,29847356804635;4,61842258137153;4,63231110148064;4,77256779485464;3,68901446396268;0,640396068379118
;90,5;8,30584188909091;4,87280226492521;3,23945525146127;5,59938153295485;5,96370803534774;8,74299067347664;5,6553283456978;5,71102677476915;4,81150486072659;4,22740746938138;4,70810620101679;4,74778926728004;3,85813490574691;4,56574157877134;4,21552852328881;4,27000325597857;7,1619887728944;4,17572044628338;4,78557391296528;4,87666217926676;3,64434259043304;0,570014205599932
;91;7,66677535129219;4,83302089886354;3,346539132403;5,61687214438751;6,13331615099054;9,17711186806469;5,84787234928581;5,59767236271568;4,61304146755487;4,76301287087341;4,64981820253212;3,86958201946015;4,06331451766027;4,63849433094254;4,21449389769839;4,01093632683819;7,04034848840701;4,62205859099868;5,30491484872175;4,74661020403727;3,30304880679114;0,848771974415342
;91,5;6,93562636326766;5,17355923876607;3,77831122903774;5,40032721779784;6,24611682787685;9,79238778105059;6,08292366263936;5,51736892895718;5,03208519058813;5,34266037222096;4,36596457812175;3,64378433138938;4,27925991831535;4,50181112925952;4,32716117046374;4,28545737180031;6,7974427886399;4,85628823190433;5,32748587284516;4,68301566965238;3,68375107382661;1,59469352717014
;92;6,23666741174247;5,92913263171607;4,37566207038901;4,54972741883671;6,71253490843065;9,94241412805542;5,93698809213009;5,28297963475109;5,30978719270996;5,28841581847865;3,31154584599284;3,65143318685517;4,17455690311306;4,42599798422106;4,23480996018134;4,41196513316436;6,88212593419462;4,44998033423462;4,96103946090221;4,73150551344253;4,08791302297811;1,95059342403493
;92,5;5,42441892759649;5,74420753751633;5,54237133032655;4,76611557373053;6,83272139812203;9,87360625742917;5,86284106409443;5,45037610763995;5,03787769929932;5,06746493251018;2,75719839548191;3,25086799185658;4,15087965764263;5,06119361825546;4,61680749693937;4,45964300834885;6,83731565711679;4,59656764296761;4,82909860810167;4,23452497323029;3,86557753864452;2,2919927391473
;93;5,72526888866491;5,93162580448626;6,66106599892385;5,07272323146071;6,32596119796995;9,737200458026;5,81668200824475;5,17220603865485;5,0654079192131;4,72886888558088;2,80909392077433;3,83955192972115;4,72151193591498;5,65203031554029;5,45263926557271;4,43820283338738;6,54996937030216;4,5031319742298;4,43108170650913;3,86839695393297;4,30029556920749;2,43960593753428
;93,5;7,29138381792774;5,83055495453624;7,4018560712413;4,71001988587852;5,64968990318374;9,13618054572748;6,07101229649987;4,43571252372527;5,14334313802664;3,98550767005469;3,95624953405871;5,73468604440149;4,55346169089938;5,78167204100242;5,63839646502242;4,02709552281777;6,45932109751254;4,80018012857687;3,66830847541763;3,89946731999322;4,81356623427757;3,08232753518848
;94;7,92506892575381;5,4250959348123;7,78428469309654;5,08901370160703;5,26966487923505;8,55732075550458;6,22435050851237;4,28560422026925;4,59690079391743;3,35401001887999;4,43643310762036;6,41602946301629;4,69786366902389;6,17119861698302;5,65359542381276;3,88917275794165;6,46894428036512;4,84549121892707;3,3902950219782;3,53788226562733;4,88595560508907;3,44044728324178
;94,5;10,9240148916743;4,51867487462181;9,19205011437305;5,45994542155569;4,30507613893155;8,5079059493857;7,64401044082962;4,15349373427892;4,72252133189289;2,99324016759624;8,14501625825505;9,41253956883048;4,08467816056935;6,67811259608106;5,82415646106966;3,45252955126898;7,44100501376033;7,46949923747007;3,46510101358137;4,16263036866962;5,31093152222252;5,3660105537453
;95;6,05102360402731;1,44892974875432;4,54545516523956;2,23722113252535;1,31963697485548;3,43059096140286;3,98592712652072;1,63402371901014;2,32455373243823;1,18449772538429;5,44950211932792;5,59079962892821;1,27601022502785;2,88204162708143;2,48868521638116;1,21530377986574;3,64669942070213;4,57436913190787;1,45586947883987;2,25829382415736;2,49294175294676;3,30142109759225
