;Data Set;Target;Sample;Ctrl;Relative Quantity;Relative Quantity SD;Corrected Relative Quantity SD;Relative Quantity SEM;Corrected Relative Quantity SEM;Unscaled Expression;Unscaled Expression SD;Corrected Unscaled Expression SD;Unscaled Expression SEM;Corrected Unscaled Expression SEM;Expression;Expression SD;Corrected Expression SD;Expression SEM;Corrected Expression SEM;Wells;Mean Cq;Cq SD;Cq SEM
;1-SYBR;IL-10;MouseCaecum2;;0,0115750855373041;0,000860785335982187;0,000860785335982187;0,000608667148218945;0,000608667148218945;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;34,3801501904227;0,107286527731412;0,07586303128884
;1-SYBR;IL-10;MouseCaecum3;;0;0;0;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;0;n. def.;0;n. def.
;1-SYBR;IL-10;MouseCaecum4;;0,00191878796911842;0;0;0;0;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;1;36,9729058411085;0;0
;1-SYBR;IL-12;MouseCaecum1;;1;0,424984988773976;0,424984988773976;0,300509767464567;0,300509767464567;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;30,3046951758644;0,613123735756467;0,433543951259827
;1-SYBR;IL-12;MouseCaecum2;;0,0680096314345934;0,00292767403095891;0,00292767403095891;0,0020701781603948;0,0020701781603948;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;34,1828122922325;0,0621050388997609;0,0439148941518752
;1-SYBR;IL-12;MouseCaecum3;;0,0033020651082199;0;0;0;0;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;1;38,5471108937641;0;0
;1-SYBR;IL-12;MouseCaecum4;;0,0306272737491479;0;0;0;0;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;1;35,333734412794;0;0
;1-SYBR;IL-6;MouseCaecum1;;1;0,045212145405332;0,045212145405332;0,0319698146081025;0,0319698146081025;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;24,9825096027251;0,0652273379642233;0,046122692993249
;1-SYBR;IL-6;MouseCaecum2;;0,263342748391542;0,028040777728666;0,028040777728666;0,0198278240816844;0,0198278240816844;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;26,9074959647339;0,153618397388593;0,108624610508484
;1-SYBR;IL-6;MouseCaecum3;;0,00684746516569952;0,00101824641337901;0,00101824641337901;0,000720008943819179;0,000720008943819179;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;32,1727238656899;0,214534724228101;0,151698958301676
;1-SYBR;IL-6;MouseCaecum4;;0,0183744036848434;0,00691617214797306;0,00691617214797306;0,00489047222568528;0,00489047222568528;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;30,7486683624082;0,543034072340843;0,383983074967556
;1-SYBR;Ppia;MouseCaecum1;;1;0;0;0;0;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;1;14,6020292728358;0;0
;1-SYBR;Ppia;MouseCaecum2;;0,387874076893131;0,0403507076410535;0,0403507076410535;0,0285322589986647;0,0285322589986647;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;15,968369009455;0,150084187828174;0,106125546962177
;1-SYBR;Ppia;MouseCaecum3;;0,00138293513739906;5,30465173414553E-05;5,30465173414553E-05;3,75095521304728E-05;3,75095521304728E-05;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;24,1000800648903;0,0553387830241124;0,0391304287389609
;1-SYBR;Ppia;MouseCaecum4;;0,00488381746093247;0,000626071720646266;0,000626071720646266;0,000442699559178104;0,000442699559178104;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;22,2798042787797;0,184943555700531;0,130774842372597
;1-SYBR;Ppib;MouseCaecum1;;1;0,904920924887191;0,904920924887191;0,639875722425335;0,639875722425335;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;17,8396617580958;1,3055249307314;0,923145531528274
;1-SYBR;Ppib;MouseCaecum2;;0,628870441403601;0,190338457200562;0,190338457200562;0,134589613807103;0,134589613807103;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;18,5088270263348;0,436656472008473;0,308762752406185
;1-SYBR;Ppib;MouseCaecum3;;0,000765418776687524;0,000174074068861829;0,000174074068861829;0,000123088954520933;0,000123088954520933;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;28,1911248450766;0,328102476112693;0,232003485783382
;1-SYBR;Ppib;MouseCaecum4;;0,0352933489360944;0,0109160039225831;0,0109160039225831;0,00771878039711749;0,00771878039711749;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;22,6641216159602;0,446216219207501;0,315522514477047
;1-SYBR;STAT6;MouseCaecum1;;0,309880542410266;0,0147827366436577;0,0147827366436577;0,0104529733252252;0,0104529733252252;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;26,8648567042052;0,0688232332391387;0,0486653749265784
;1-SYBR;STAT6;MouseCaecum2;;1;0,649394065605384;0,649394065605384;0,459190947451869;0,459190947451869;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;25,1746407793775;0,93687759803161;0,662472502709916
;1-SYBR;STAT6;MouseCaecum3;;0,0042670697830932;0,00312780252430066;0,00312780252430066;0,00221169037514539;0,00221169037514539;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;33,0471793596643;1,05750911517024;0,747771866503459
;1-SYBR;STAT6;MouseCaecum4;;0,00616435318752923;0,000486523017686692;0,000486523017686692;0,000344023725009602;0,000344023725009602;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;32,5164755403927;0,113865043669936;0,0805147445191139
;1-SYBR;TGF-b;MouseCaecum1;;1;0,108291293470023;0,108291293470023;0,0765735079561156;0,0765735079561156;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;21,5294935448745;0,156231312060653;0,11047222019176
;1-SYBR;TGF-b;MouseCaecum2;;0,0964435207513906;0,0234573190690776;0,0234573190690776;0,0165868293822013;0,0165868293822013;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;24,9036654159583;0,35089716374773;0,248121763985147
;1-SYBR;TGF-b;MouseCaecum3;;0,000137618717281414;4,47044286349309E-05;4,47044286349309E-05;3,16108046368297E-05;3,16108046368297E-05;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;34,3565292226059;0,468648878375353;0,331384799894682
;1-SYBR;TGF-b;MouseCaecum4;;0,00183043912280062;0,00106554603602385;0,00106554603602385;0,000753454827738907;0,000753454827738907;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;30,6230880366066;0,839830160348874;0,593849601427674
