;Well;Fluor;Target;Content;Sample;End RFU;Call;Sample Type;CallType;Is Control
;F04;SYBR;IL-6;Unkn;MouseCaecum3;1021,45064994934;(+) Positive;Unknown;Positive;False
;F05;SYBR;IFN-g;Unkn;MouseCaecum3;43,3419900906733;;Unknown;NoCall;False
;F06;SYBR;STAT6;Unkn;MouseCaecum3;760,063418093337;(+) Positive;Unknown;Positive;False
;F07;SYBR;TGF-b;Unkn;MouseCaecum3;695,91275690857;(+) Positive;Unknown;Positive;False
;F08;SYBR;Ppia;Unkn;MouseCaecum3;911,957109658933;(+) Positive;Unknown;Positive;False
;F09;SYBR;Ppib;Pos Ctrl;MouseCaecum3;449,139001441566;(+) Positive;ControlPositive;Positive;False
;F10;SYBR;CDC42;Pos Ctrl;MouseCaecum3;358,372042060891;(+) Positive;ControlPositive;Positive;False
;F11;SYBR;;Neg Ctrl;;-3,12114850958387;;ControlNegative;Negative;True
;G01;SYBR;CXCL9;Unkn;MouseCaecum4;1961,67049314502;(+) Positive;Unknown;Positive;False
;G02;SYBR;IL-10;Unkn;MouseCaecum4;0,899819961370031;;Unknown;NoCall;False
;G03;SYBR;IL-12;Unkn;MouseCaecum4;584,830351538973;(+) Positive;Unknown;Positive;False
;G04;SYBR;IL-6;Unkn;MouseCaecum4;1354,55693421165;(+) Positive;Unknown;Positive;False
;G05;SYBR;IFN-g;Unkn;MouseCaecum4;1403,84128344362;(+) Positive;Unknown;Positive;False
;G06;SYBR;STAT6;Unkn;MouseCaecum4;762,980743145955;(+) Positive;Unknown;Positive;False
;G07;SYBR;TGF-b;Unkn;MouseCaecum4;1397,202710632;(+) Positive;Unknown;Positive;False
;G08;SYBR;Ppia;Unkn;MouseCaecum4;1362,59880817195;(+) Positive;Unknown;Positive;False
;G09;SYBR;Ppib;Pos Ctrl;MouseCaecum4;801,381021119354;(+) Positive;ControlPositive;Positive;False
;G10;SYBR;CDC42;Pos Ctrl;MouseCaecum4;513,436541668539;(+) Positive;ControlPositive;Positive;False
;G11;SYBR;;Neg Ctrl;;-1,28363284906327;;ControlNegative;Negative;True
;H01;SYBR;CXCL9;Unkn;MouseCaecum4;178,027559898849;;Unknown;NoCall;False
;H02;SYBR;IL-10;Unkn;MouseCaecum4;265,832785478328;;Unknown;NoCall;False
;H03;SYBR;IL-12;Unkn;MouseCaecum4;-3,05032582874464;;Unknown;NoCall;False
;H04;SYBR;IL-6;Unkn;MouseCaecum4;1266,58120292468;(+) Positive;Unknown;Positive;False
;H05;SYBR;IFN-g;Unkn;MouseCaecum4;1298,27612343697;(+) Positive;Unknown;Positive;False
;H06;SYBR;STAT6;Unkn;MouseCaecum4;800,481644671846;(+) Positive;Unknown;Positive;False
;H07;SYBR;TGF-b;Unkn;MouseCaecum4;1281,45523743859;(+) Positive;Unknown;Positive;False
;H08;SYBR;Ppia;Unkn;MouseCaecum4;982,620186563172;(+) Positive;Unknown;Positive;False
;H09;SYBR;Ppib;Pos Ctrl;MouseCaecum4;530,544187606061;(+) Positive;ControlPositive;Positive;False
;H10;SYBR;CDC42;Pos Ctrl;MouseCaecum4;408,435684819668;(+) Positive;ControlPositive;Positive;False
;H11;SYBR;;Neg Ctrl;;-6,01823068590866;;ControlNegative;Negative;True
