;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;C01;SYBR;CXCL9;Unkn;LM55;;22,3178141188588;22,3178141188588;0;n. def.;n. def.;n. def.;0;60;
;C02;SYBR;IL-10;Unkn;LM55;;29,1530841271136;29,1530841271136;0;n. def.;n. def.;n. def.;0;60;
;C03;SYBR;IL-12;Unkn;LM55;;31,3921088615137;31,3921088615137;0;n. def.;n. def.;n. def.;0;60;
;C04;SYBR;IL-6;Unkn;LM55;;26,3783652832763;26,3783652832763;0;n. def.;n. def.;n. def.;0;60;
;C05;SYBR;IFN-g;Unkn;LM55;;22,8133779713694;22,8133779713694;0;n. def.;n. def.;n. def.;0;60;
;C06;SYBR;STAT6;Unkn;LM55;;26,3599332176447;26,3599332176447;0;n. def.;n. def.;n. def.;0;60;
;C07;SYBR;TGF-b;Unkn;LM55;;24,285585394307;24,285585394307;0;n. def.;n. def.;n. def.;0;60;
;C08;SYBR;Ppia;Unkn;LM55;;17,2379597012313;17,2379597012313;0;n. def.;n. def.;n. def.;0;60;
;C09;SYBR;Ppib;Pos Ctrl;LM55;;17,2373080769556;17,2373080769556;0;n. def.;n. def.;n. def.;0;60;
;C10;SYBR;CDC42;Pos Ctrl;LM55;;25,7529689966493;25,7529689966493;0;n. def.;n. def.;n. def.;0;60;
;C11;SYBR;;Neg Ctrl;LM55;;n. def.;0;0;n. def.;n. def.;0;0;60;
;D01;SYBR;CXCL9;Unkn;LM55;;22,4887334841546;22,4887334841546;0;n. def.;n. def.;n. def.;0;60;
;D02;SYBR;IL-10;Unkn;LM55;;28,6249867923679;28,6249867923679;0;n. def.;n. def.;n. def.;0;60;
;D03;SYBR;IL-12;Unkn;LM55;;31,2353784334993;31,2353784334993;0;n. def.;n. def.;n. def.;0;60;
;D04;SYBR;IL-6;Unkn;LM55;;26,2103715443933;26,2103715443933;0;n. def.;n. def.;n. def.;0;60;
;D05;SYBR;IFN-g;Unkn;LM55;;22,309763273711;22,309763273711;0;n. def.;n. def.;n. def.;0;60;
;D06;SYBR;STAT6;Unkn;LM55;;27,271645135221;27,271645135221;0;n. def.;n. def.;n. def.;0;60;
;D07;SYBR;TGF-b;Unkn;LM55;;24,1582011600889;24,1582011600889;0;n. def.;n. def.;n. def.;0;60;
;D08;SYBR;Ppia;Unkn;LM55;;17,5972483798081;17,5972483798081;0;n. def.;n. def.;n. def.;0;60;
;D09;SYBR;Ppib;Pos Ctrl;LM55;;17,3745549567703;17,3745549567703;0;n. def.;n. def.;n. def.;0;60;
;D10;SYBR;CDC42;Pos Ctrl;LM55;;25,4354429210975;25,4354429210975;0;n. def.;n. def.;n. def.;0;60;
;D11;SYBR;;Neg Ctrl;LM55;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E01;SYBR;CXCL9;Unkn;LM56;;30,7301424708904;30,7301424708904;0;n. def.;n. def.;n. def.;0;60;
;E02;SYBR;IL-10;Unkn;LM56;;34,6438825007005;34,6438825007005;0;n. def.;n. def.;n. def.;0;60;
;E03;SYBR;IL-12;Unkn;LM56;;34,361845548117;34,361845548117;0;n. def.;n. def.;n. def.;0;60;
;E04;SYBR;IL-6;Unkn;LM56;;24,3536426457784;24,3536426457784;0;n. def.;n. def.;n. def.;0;60;
;E05;SYBR;IFN-g;Unkn;LM56;;24,4170681674008;24,4170681674008;0;n. def.;n. def.;n. def.;0;60;
;E06;SYBR;STAT6;Unkn;LM56;;23,3975142541068;23,3975142541068;0;n. def.;n. def.;n. def.;0;60;
;E07;SYBR;TGF-b;Unkn;LM56;;25,6471786852117;25,6471786852117;0;n. def.;n. def.;n. def.;0;60;
;E08;SYBR;Ppia;Unkn;LM56;;21,4095144536784;21,4095144536784;0;n. def.;n. def.;n. def.;0;60;
;E09;SYBR;Ppib;Pos Ctrl;LM56;;21,061929798266;21,061929798266;0;n. def.;n. def.;n. def.;0;60;
;E10;SYBR;CDC42;Pos Ctrl;LM56;;22,673025590806;22,673025590806;0;n. def.;n. def.;n. def.;0;60;
;E11;SYBR;;Neg Ctrl;LM56;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F01;SYBR;CXCL9;Unkn;LM56;;30,263460698369;30,263460698369;0;n. def.;n. def.;n. def.;0;60;
;F02;SYBR;IL-10;Unkn;LM56;;37,393094678922;37,393094678922;0;n. def.;n. def.;n. def.;0;60;
;F03;SYBR;IL-12;Unkn;LM56;;33,8240121451138;33,8240121451138;0;n. def.;n. def.;n. def.;0;60;
;F04;SYBR;IL-6;Unkn;LM56;;24,8105706523106;24,8105706523106;0;n. def.;n. def.;n. def.;0;60;
;F05;SYBR;IFN-g;Unkn;LM56;;24,3907151770579;24,3907151770579;0;n. def.;n. def.;n. def.;0;60;
;F06;SYBR;STAT6;Unkn;LM56;;24,2296102067451;24,2296102067451;0;n. def.;n. def.;n. def.;0;60;
;F07;SYBR;TGF-b;Unkn;LM56;;26,1516907855554;26,1516907855554;0;n. def.;n. def.;n. def.;0;60;
;F08;SYBR;Ppia;Unkn;LM56;;21,8969852518236;21,8969852518236;0;n. def.;n. def.;n. def.;0;60;
;F09;SYBR;Ppib;Pos Ctrl;LM56;;20,8935884083055;20,8935884083055;0;n. def.;n. def.;n. def.;0;60;
;F10;SYBR;CDC42;Pos Ctrl;LM56;;22,3093711404469;22,3093711404469;0;n. def.;n. def.;n. def.;0;60;
;F11;SYBR;;Neg Ctrl;LM56;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G01;SYBR;CXCL9;Unkn;LM58;;30,3334215469419;30,3334215469419;0;n. def.;n. def.;n. def.;0;60;
;G02;SYBR;IL-10;Unkn;LM58;;34,9116010469334;34,9116010469334;0;n. def.;n. def.;n. def.;0;60;
;G03;SYBR;IL-12;Unkn;LM58;;34,0636710062327;34,0636710062327;0;n. def.;n. def.;n. def.;0;60;
;G04;SYBR;IL-6;Unkn;LM58;;25,01464958755;25,01464958755;0;n. def.;n. def.;n. def.;0;60;
;G05;SYBR;IFN-g;Unkn;LM58;;25,1141785410665;25,1141785410665;0;n. def.;n. def.;n. def.;0;60;
;G06;SYBR;STAT6;Unkn;LM58;;25,4847372598518;25,4847372598518;0;n. def.;n. def.;n. def.;0;60;
;G07;SYBR;TGF-b;Unkn;LM58;;27,8548332161331;27,8548332161331;0;n. def.;n. def.;n. def.;0;60;
;G08;SYBR;Ppia;Unkn;LM58;;20,787939331774;20,787939331774;0;n. def.;n. def.;n. def.;0;60;
;G09;SYBR;Ppib;Pos Ctrl;LM58;;21,0833825376693;21,0833825376693;0;n. def.;n. def.;n. def.;0;60;
;G10;SYBR;CDC42;Pos Ctrl;LM58;;22,8124076477985;22,8124076477985;0;n. def.;n. def.;n. def.;0;60;
;G11;SYBR;;Neg Ctrl;LM58;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H01;SYBR;CXCL9;Unkn;LM58;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H02;SYBR;IL-10;Unkn;LM58;;36,1015600382041;36,1015600382041;0;n. def.;n. def.;n. def.;0;60;
;H03;SYBR;IL-12;Unkn;LM58;;36,1774363611951;36,1774363611951;0;n. def.;n. def.;n. def.;0;60;
;H04;SYBR;IL-6;Unkn;LM58;;24,5645360812196;24,5645360812196;0;n. def.;n. def.;n. def.;0;60;
;H05;SYBR;IFN-g;Unkn;LM58;;23,90055515059;23,90055515059;0;n. def.;n. def.;n. def.;0;60;
;H06;SYBR;STAT6;Unkn;LM58;;26,3622584391964;26,3622584391964;0;n. def.;n. def.;n. def.;0;60;
;H07;SYBR;TGF-b;Unkn;LM58;;27,9187909346289;27,9187909346289;0;n. def.;n. def.;n. def.;0;60;
;H08;SYBR;Ppia;Unkn;LM58;;21,3301506829825;21,3301506829825;0;n. def.;n. def.;n. def.;0;60;
;H09;SYBR;Ppib;Pos Ctrl;LM58;;21,4592194964045;21,4592194964045;0;n. def.;n. def.;n. def.;0;60;
;H10;SYBR;CDC42;Pos Ctrl;LM58;;22,9481938915295;22,9481938915295;0;n. def.;n. def.;n. def.;0;60;
;H11;SYBR;;Neg Ctrl;LM58;;n. def.;0;0;n. def.;n. def.;0;0;60;
