;Data Set;Target;Sample;Ctrl;Relative Quantity;Relative Quantity SD;Corrected Relative Quantity SD;Relative Quantity SEM;Corrected Relative Quantity SEM;Unscaled Expression;Unscaled Expression SD;Corrected Unscaled Expression SD;Unscaled Expression SEM;Corrected Unscaled Expression SEM;Expression;Expression SD;Corrected Expression SD;Expression SEM;Corrected Expression SEM;Wells;Mean Cq;Cq SD;Cq SEM
;1-SYBR;Ppia;MouseCaecum4;;1;0,0457823624820443;0,0457823624820443;0,0323730189697941;0,0323730189697941;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;14,1663035190292;0,0660499873130263;0,0467043939263263
;1-SYBR;Ppib;MouseCaecum1;;0,0163501101171983;0,0050720929104803;0,0050720929104803;0,00358651129180883;0,00358651129180883;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;22,2996652580568;0,447549480488262;0,316465272569767
;1-SYBR;Ppib;MouseCaecum2;;0,0617659470879017;0,000156942087477632;0,000156942087477632;0,000110974814309006;0,000110974814309006;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;20,3821539421899;0,00366576701217767;0,00259208871256078
;1-SYBR;Ppib;MouseCaecum3;;0,41858938636177;0,120013970563826;0,120013970563826;0,0848626924228039;0,0848626924228039;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;17,6215017839309;0,413635810680074;0,292484686673475
;1-SYBR;Ppib;MouseCaecum4;;1;0,26953839100087;0,26953839100087;0,190592424066826;0,190592424066826;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;16,3651094205192;0,388861700026145;0,274966745032216
;1-SYBR;STAT6;MouseCaecum1;;0,00418312299221301;0;0;0;0;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;1;33,9142347217006;0;0
;1-SYBR;STAT6;MouseCaecum2;;0,04175402876729;0,00654307667196957;0,00654307667196957;0,00462665388457319;0,00462665388457319;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;30,5949716363294;0,226077926980828;0,15986123524474
;1-SYBR;STAT6;MouseCaecum3;;0,726204445164128;0,175323699860408;0,175323699860408;0,123972577074009;0,123972577074009;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;26,4745831876275;0,348302236406373;0,246286873265387
;1-SYBR;STAT6;MouseCaecum4;;1;0,343892785572855;0,343892785572855;0,243168920679697;0,243168920679697;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;26,0130308537742;0,496132416343449;0,35081859596292
;1-SYBR;TGF-b;MouseCaecum1;;0,00573276010087536;0,00275104962575038;0,00275104962575038;0,00194528584574881;0,00194528584574881;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;30,618917917817;0,692323694428356;0,489546779106414
;1-SYBR;TGF-b;MouseCaecum2;;0,0149161564750779;0,0011684857407425;0,0011684857407425;0,000826244190998811;0,00082624419099881;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;29,2393438940722;0,113016284478866;0,0799145811395139
;1-SYBR;TGF-b;MouseCaecum3;;0,501850908498605;0,0386719644247816;0,0386719644247816;0,027345208286568;0,027345208286568;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;24,1670328085141;0,111172163589342;0,078610590753204
;1-SYBR;TGF-b;MouseCaecum4;;1;0,175240990227348;0,175240990227348;0,123914092531604;0,123914092531604;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;23,1723635409166;0,252819307561467;0,178770246791601
