;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;E08;SYBR;Ppia;Unkn;LM70;;15,162512127698;15,162512127698;0;n. def.;n. def.;n. def.;0;60;
;E09;SYBR;Ppib;Pos Ctrl;LM70;;17,277224967737;17,277224967737;0;n. def.;n. def.;n. def.;0;60;
;E10;SYBR;CDC42;Pos Ctrl;LM70;;25,1596673061906;25,1596673061906;0;n. def.;n. def.;n. def.;0;60;
;E11;SYBR;;Neg Ctrl;LM70;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F01;SYBR;CXCL9;Unkn;LM70;;25,3274828045731;25,3274828045731;0;n. def.;n. def.;n. def.;0;60;
;F02;SYBR;IL-10;Unkn;LM70;;32,477520539199;32,477520539199;0;n. def.;n. def.;n. def.;0;60;
;F03;SYBR;IL-12;Unkn;LM70;;33,7828442364279;33,7828442364279;0;n. def.;n. def.;n. def.;0;60;
;F04;SYBR;IL-6;Unkn;LM70;;33,0757415356524;33,0757415356524;0;n. def.;n. def.;n. def.;0;60;
;F05;SYBR;IFN-g;Unkn;LM70;;27,0444340684455;27,0444340684455;0;n. def.;n. def.;n. def.;0;60;
;F06;SYBR;STAT6;Unkn;LM70;;26,5121695520896;26,5121695520896;0;n. def.;n. def.;n. def.;0;60;
;F07;SYBR;TGF-b;Unkn;LM70;;24,2068175803329;24,2068175803329;0;n. def.;n. def.;n. def.;0;60;
;F08;SYBR;Ppia;Unkn;LM70;;15,0478702191157;15,0478702191157;0;n. def.;n. def.;n. def.;0;60;
;F09;SYBR;Ppib;Pos Ctrl;LM70;;17,2163151039097;17,2163151039097;0;n. def.;n. def.;n. def.;0;60;
;F10;SYBR;CDC42;Pos Ctrl;LM70;;25,0936332838129;25,0936332838129;0;n. def.;n. def.;n. def.;0;60;
;F11;SYBR;;Neg Ctrl;LM70;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G01;SYBR;CXCL9;Unkn;LM76;;23,323599911231;23,323599911231;0;n. def.;n. def.;n. def.;0;60;
;G02;SYBR;IL-10;Unkn;LM76;;29,4600080552365;29,4600080552365;0;n. def.;n. def.;n. def.;0;60;
;G03;SYBR;IL-12;Unkn;LM76;;31,2385402498066;31,2385402498066;0;n. def.;n. def.;n. def.;0;60;
;G04;SYBR;IL-6;Unkn;LM76;;27,1817933122541;27,1817933122541;0;n. def.;n. def.;n. def.;0;60;
;G05;SYBR;IFN-g;Unkn;LM76;;23,2610940949802;23,2610940949802;0;n. def.;n. def.;n. def.;0;60;
;G06;SYBR;STAT6;Unkn;LM76;;24,3894080405958;24,3894080405958;0;n. def.;n. def.;n. def.;0;60;
;G07;SYBR;TGF-b;Unkn;LM76;;23,1301205143652;23,1301205143652;0;n. def.;n. def.;n. def.;0;60;
;G08;SYBR;Ppia;Unkn;LM76;;14,2639657433857;14,2639657433857;0;n. def.;n. def.;n. def.;0;60;
;G09;SYBR;Ppib;Pos Ctrl;LM76;;16,4966398696274;16,4966398696274;0;n. def.;n. def.;n. def.;0;60;
;G10;SYBR;CDC42;Pos Ctrl;LM76;;25,151436392781;25,151436392781;0;n. def.;n. def.;n. def.;0;60;
;G11;SYBR;;Neg Ctrl;LM76;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H01;SYBR;CXCL9;Unkn;LM76;;22,6572184034069;22,6572184034069;0;n. def.;n. def.;n. def.;0;60;
;H02;SYBR;IL-10;Unkn;LM76;;30,0724899064286;30,0724899064286;0;n. def.;n. def.;n. def.;0;60;
;H03;SYBR;IL-12;Unkn;LM76;;30,521601145415;30,521601145415;0;n. def.;n. def.;n. def.;0;60;
;H04;SYBR;IL-6;Unkn;LM76;;26,5927525909159;26,5927525909159;0;n. def.;n. def.;n. def.;0;60;
;H05;SYBR;IFN-g;Unkn;LM76;;23,0664463634218;23,0664463634218;0;n. def.;n. def.;n. def.;0;60;
;H06;SYBR;STAT6;Unkn;LM76;;24,5048588101779;24,5048588101779;0;n. def.;n. def.;n. def.;0;60;
;H07;SYBR;TGF-b;Unkn;LM76;;23,5111887404029;23,5111887404029;0;n. def.;n. def.;n. def.;0;60;
;H08;SYBR;Ppia;Unkn;LM76;;14,9578805258267;14,9578805258267;0;n. def.;n. def.;n. def.;0;60;
;H09;SYBR;Ppib;Pos Ctrl;LM76;;17,0270448581539;17,0270448581539;0;n. def.;n. def.;n. def.;0;60;
;H10;SYBR;CDC42;Pos Ctrl;LM76;;25,5559916508107;25,5559916508107;0;n. def.;n. def.;n. def.;0;60;
;H11;SYBR;;Neg Ctrl;LM76;;n. def.;0;0;n. def.;n. def.;0;0;60;
