"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","plate"
"60","E12","FALSE","E57aBQZ","Eim","UNKNOWN","SYBR","None","Amp","1.46301456584887",NA,NA,"15.7900963914985","0.924048819081391","16.9037820500807","1.0285959451997","TRUE","0.0399999991059303","TRUE","3","13","74.9660568237305",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"61","F1","FALSE","E57aIMQ","Eim","UNKNOWN","SYBR","None","Amp","1.45705921927505",NA,NA,"19.0269692279131","0.899410243834006","18.4753006921498","0.68572777270738","TRUE","0.0399999991059303","TRUE","3","15","74.7940063476563",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"62","F2","FALSE","E57aIMQ","Eim","UNKNOWN","SYBR","None","Amp","1.47112848015992",NA,NA,"18.6913698174755","0.928710619030378","18.4753006921498","0.68572777270738","TRUE","0.0399999991059303","TRUE","3","16","74.7940063476563",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"63","F3","FALSE","E57aIMQ","Eim","UNKNOWN","SYBR","None","Amp","1.4392522467342",NA,NA,"17.7075630310609","0.89571251134616","18.4753006921498","0.68572777270738","TRUE","0.0399999991059303","TRUE","3","15","74.7940063476563",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"64","F4","FALSE","E57aIPT","Eim","UNKNOWN","SYBR","None","Amp","1.46008252785127",NA,NA,"25.2434647547874","0.903154184935181","24.9564452633","0.302686534759739","TRUE","0.0399999991059303","TRUE","3","22","74.9450302124023",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"65","F5","FALSE","E57aIPT","Eim","UNKNOWN","SYBR","None","Amp","1.4551676218316",NA,NA,"24.9856607240392","0.891454249235319","24.9564452633","0.302686534759739","TRUE","0.0399999991059303","TRUE","3","22","74.8001556396484",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"66","F6","FALSE","E57aIPT","Eim","UNKNOWN","SYBR","None","Amp","1.43831653814446",NA,NA,"24.6402103110733","0.819781647621153","24.9564452633","0.302686534759739","TRUE","0.0399999991059303","TRUE","3","21","74.8001556396484",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"67","F7","FALSE","E57aJRS","Eim","UNKNOWN","SYBR","None","Amp","1.47840832436407",NA,NA,"18.7712116635733","0.948787191601995","18.1824618841076","0.667644793288428","TRUE","0.0399999991059303","TRUE","3","16","74.8001556396484",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"68","F8","FALSE","E57aJRS","Eim","UNKNOWN","SYBR","None","Amp","1.46557953247095",NA,NA,"18.319108853321","0.942811373765049","18.1824618841076","0.667644793288428","TRUE","0.0399999991059303","TRUE","3","16","74.6490478515625",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"69","F9","FALSE","E57aJRS","Eim","UNKNOWN","SYBR","None","Amp","1.45542092135006",NA,NA,"17.4570651354286","0.838894051781251","18.1824618841076","0.667644793288428","TRUE","0.0399999991059303","TRUE","3","14","74.8148193359375",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"70","F10","FALSE","E57aJPY","Eim","UNKNOWN","SYBR","None","Amp","1.47791128792111",NA,NA,"12.5251057077838","0.871773667674431","12.0773567036661","0.821355522204289","TRUE","0.0399999991059303","TRUE","3","9","74.6635818481445",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"71","F11","FALSE","E57aJPY","Eim","UNKNOWN","SYBR","None","Amp","1.46574749327519",NA,NA,"12.5775440192991","0.973733765901964","12.0773567036661","0.821355522204289","TRUE","0.0399999991059303","TRUE","3","10","74.6635818481445",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"72","F12","FALSE","E57aJPY","Eim","UNKNOWN","SYBR","None","Amp","1.45867558973851",NA,NA,"11.1294203839154","0.936754831063557","12.0773567036661","0.821355522204289","TRUE","0.0399999991059303","TRUE","3","9","74.8148193359375",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"73","G1","FALSE","E57aAJQ","Eim","UNKNOWN","SYBR","None","Amp","1.4781379740252",NA,NA,"14.796240508918","0.775142240106832","14.4521489758594","0.519340562725766","TRUE","0.0399999991059303","TRUE","3","12","74.6429748535156",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"74","G2","FALSE","E57aAJQ","Eim","UNKNOWN","SYBR","None","Amp","1.46472857804203",NA,NA,"14.705444698901","0.845114434301944","14.4521489758594","0.519340562725766","TRUE","0.0399999991059303","TRUE","3","11","74.6429748535156",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"75","G3","FALSE","E57aAJQ","Eim","UNKNOWN","SYBR","None","Amp","1.45246270234475",NA,NA,"13.8547617197593","0.883053731719279","14.4521489758594","0.519340562725766","TRUE","0.0399999991059303","TRUE","3","11","74.6429748535156",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"76","G4","FALSE","E57aMQT","Eim","UNKNOWN","SYBR","None","Amp","1.45631507393107",NA,NA,"30.2709067333258","0.93444402938908","29.5986367052864","0.600562032345226","TRUE","0.0399999991059303","TRUE","3","27","74.7940063476563","80.381950378418",NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"77","G5","FALSE","E57aMQT","Eim","UNKNOWN","SYBR","None","Amp","1.43174801235333",NA,NA,"29.4098601377311","0.892778300194617","29.5986367052864","0.600562032345226","TRUE","0.0399999991059303","TRUE","3","26","74.8001556396484",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"78","G6","FALSE","E57aMQT","Eim","UNKNOWN","SYBR","None","Amp","1.46788405673473",NA,NA,"29.1151432448023","0.831134194104642","29.5986367052864","0.600562032345226","TRUE","0.0399999991059303","TRUE","3","26","79.9376373291016",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"79","G7","FALSE","E57aGLM","Eim","UNKNOWN","SYBR","None","Amp","1.46425731885423",NA,NA,"23.2392681885398","0.944885782100458","23.049337434853","0.244755027545744","TRUE","0.0399999991059303","TRUE","3","20","75.4045639038086",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"80","G8","FALSE","E57aGLM","Eim","UNKNOWN","SYBR","None","Amp","1.46040009924695",NA,NA,"23.1356170720431","0.937265572151903","23.049337434853","0.244755027545744","TRUE","0.0399999991059303","TRUE","3","20","75.4045639038086",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"81","G9","FALSE","E57aGLM","Eim","UNKNOWN","SYBR","None","Amp","1.44365900400712",NA,NA,"22.7731270439762","0.88806461423494","23.049337434853","0.244755027545744","TRUE","0.0399999991059303","TRUE","3","19","75.4197769165039",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"82","G10","FALSE","E57aNTC1","Eim","NTC","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.0399999991059303","TRUE","3","39","82.6792449951172","87.0651779174805","90.9973907470703","69.8239288330078","qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"83","G11","FALSE","E57aNTC1","Eim","NTC","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.0399999991059303","TRUE","3","39","78.1420745849609","74.3610992431641","86.0065002441406","82.6792449951172","qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"84","G12","FALSE","E57aNTC1","Eim","NTC","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.0399999991059303","TRUE","3","39","69.5214538574219","90.8461456298828","63.6231346130371","73.9073867797852","qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"85","H1","FALSE","E57aCNP","Eim","UNKNOWN","SYBR","None","Amp","1.47163331140401",NA,NA,"18.5233268714197","0.937873539121123","17.911987107392","0.812740975732245","TRUE","0.0399999991059303","TRUE","3","14","74.7940063476563",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"86","H2","FALSE","E57aCNP","Eim","UNKNOWN","SYBR","None","Amp","1.45823409358397",NA,NA,"18.2229578527481","0.940006706994087","17.911987107392","0.812740975732245","TRUE","0.0399999991059303","TRUE","3","15","74.7940063476563",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"87","H3","FALSE","E57aCNP","Eim","UNKNOWN","SYBR","None","Amp","1.44650176337553",NA,NA,"16.9896765980083","0.83101852747297","17.911987107392","0.812740975732245","TRUE","0.0399999991059303","TRUE","3","14","74.7940063476563",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"88","H4","FALSE","E57aCEG","Eim","UNKNOWN","SYBR","None","Amp","1.39747939221941",NA,NA,"31.6330156793202","0.714530100395194","32.04240224991","0.357279464831717","TRUE","0.0399999991059303","TRUE","3","28","81.892204284668",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"89","H5","FALSE","E57aCEG","Eim","UNKNOWN","SYBR","None","Amp","1.45587332281141",NA,NA,"32.2029300186147","0.753251085912869","32.04240224991","0.357279464831717","TRUE","0.0399999991059303","TRUE","3","29","81.4486694335938",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"90","H6","FALSE","E57aCEG","Eim","UNKNOWN","SYBR","None","Amp","1.41959873607113",NA,NA,"32.2912610517952","0.671139455338751","32.04240224991","0.357279464831717","TRUE","0.0399999991059303","TRUE","3","29","82.5063858032227",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"91","H7","FALSE","E57aDIS","Eim","UNKNOWN","SYBR","None","Amp","1.34721127548747",NA,NA,"21.0728030797674","0.55708194595622","21.3792471934965","0.433377421745293","TRUE","0.0399999991059303","TRUE","3","18","75.7067718505859",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"92","H8","FALSE","E57aDIS","Eim","UNKNOWN","SYBR","None","Amp","1.37169451238067",NA,NA,"21.6856913072257","0.618007018655338","21.3792471934965","0.433377421745293","TRUE","0.0399999991059303","TRUE","3","18","74.3468475341797",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"93","H9","FALSE","E57aDIS","Eim","UNKNOWN","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.0399999991059303","TRUE","3","39","86.1577453613281","89.938720703125","64.8330459594727","93.5684509277344","qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"94","H10","FALSE","E57aNTC2","Eim","NTC","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.0399999991059303","TRUE","3","39","67.1016311645508","90.0899505615234","81.9230499267578","73.9073867797852","qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"95","H11","FALSE","E57aNTC2","Eim","NTC","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.0399999991059303","TRUE","3","39","90.6949157714844","67.1016311645508","85.8552627563477","73.6049041748047","qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"96","H12","FALSE","E57aNTC2","Eim","NTC","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.0399999991059303","TRUE","3","39","63.7743759155273","74.3610992431641","87.2164154052734","81.4693298339844","qPCR_eimeria_lab_fecal_DB_30042022_a.eds"
"1","A1","FALSE","E57aEJN","Eim","UNKNOWN","SYBR","None","Amp","1.47950100258826",NA,NA,"19.6759638044242","0.990223274732601","19.3978594885091","0.527442585336936","TRUE","0.112192309033405","TRUE","3","15","74.8048858642578",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"2","A2","FALSE","E57aEJN","Eim","UNKNOWN","SYBR","None","Amp","1.4753615936761",NA,NA,"19.728050522222","0.990013215353063","19.3978594885091","0.527442585336936","TRUE","0.112192309033405","TRUE","3","16","74.8048858642578",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"3","A3","FALSE","E57aEJN","Eim","UNKNOWN","SYBR","None","Amp","1.47932373041437",NA,NA,"18.7895641388812","0.973049675891457","19.3978594885091","0.527442585336936","TRUE","0.112192309033405","TRUE","3","15","74.8048858642578",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"4","A4","FALSE","E57aJPV","Eim","UNKNOWN","SYBR","None","Amp","1.47354101679349",NA,NA,"17.4934504536862","0.95462913919582","16.5262980423958","1.18000091638153","TRUE","0.112192309033405","TRUE","3","13","74.8048858642578",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"5","A5","FALSE","E57aJPV","Eim","UNKNOWN","SYBR","None","Amp","1.48198563867095",NA,NA,"16.8739043213247","0.949923054326584","16.5262980423958","1.18000091638153","TRUE","0.112192309033405","TRUE","3","13","74.808723449707",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"6","A6","FALSE","E57aJPV","Eim","UNKNOWN","SYBR","None","Amp","1.47078495032914",NA,NA,"15.2115393521766","0.839472685825382","16.5262980423958","1.18000091638153","TRUE","0.112192309033405","TRUE","3","11","74.808723449707",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"7","A7","FALSE","E57aEKT","Eim","UNKNOWN","SYBR","None","Amp","1.4552125659311",NA,NA,"32.4972683241734","0.92085482605885","32.3857334579754","0.124098871921262","TRUE","0.112192309033405","TRUE","3","28","75.8670501708984",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"8","A8","FALSE","E57aEKT","Eim","UNKNOWN","SYBR","None","Amp","1.45993503214608",NA,NA,"32.4078795039972","0.916181873117936","32.3857334579754","0.124098871921262","TRUE","0.112192309033405","TRUE","3","28","75.5646743774414",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"9","A9","FALSE","E57aEKT","Eim","UNKNOWN","SYBR","None","Amp","1.45321973465181",NA,NA,"32.2520525457556","0.890184155262301","32.3857334579754","0.124098871921262","TRUE","0.112192309033405","TRUE","3","28","75.7295455932617",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"10","A10","FALSE","E57aRWY","Eim","UNKNOWN","SYBR","None","Amp","1.46473876379632",NA,NA,"19.5371827114128","0.964491119831556","19.1983992927842","0.524636264401951","TRUE","0.112192309033405","TRUE","3","16","75.4269104003906",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"11","A11","FALSE","E57aRWY","Eim","UNKNOWN","SYBR","None","Amp","1.46966559942454",NA,NA,"19.463935803263","0.949630972836918","19.1983992927842","0.524636264401951","TRUE","0.112192309033405","TRUE","3","15","75.4269104003906",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"12","A12","FALSE","E57aRWY","Eim","UNKNOWN","SYBR","None","Amp","1.45848288741451",NA,NA,"18.5940793636769","0.906736617183881","19.1983992927842","0.524636264401951","TRUE","0.112192309033405","TRUE","3","15","75.4269104003906",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"13","B1","FALSE","E57aAHU","Eim","UNKNOWN","SYBR","None","Amp","1.45882203435696",NA,NA,"17.6564903213769","0.973344490753852","17.3547703708243","0.49283265161917","TRUE","0.112192309033405","TRUE","3","14","74.8048858642578",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"14","B2","FALSE","E57aAHU","Eim","UNKNOWN","SYBR","None","Amp","1.46240903753751",NA,NA,"17.6217714084228","0.955379846444527","17.3547703708243","0.49283265161917","TRUE","0.112192309033405","TRUE","3","14","74.8048858642578",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"15","B3","FALSE","E57aAHU","Eim","UNKNOWN","SYBR","None","Amp","1.45357726134636",NA,NA,"16.7860493826731","0.922911171064098","17.3547703708243","0.49283265161917","TRUE","0.112192309033405","TRUE","3","13","74.8048858642578",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"16","B4","FALSE","E57aJLQ","Eim","UNKNOWN","SYBR","None","Amp","1.46171621923693",NA,NA,"20.7610097545746","0.962127956168235","20.2428333357387","0.698616711108497","TRUE","0.112192309033405","TRUE","3","16","74.6537475585938",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"17","B5","FALSE","E57aJLQ","Eim","UNKNOWN","SYBR","None","Amp","1.45475409760167",NA,NA,"20.5191750547539","0.960066345478331","20.2428333357387","0.698616711108497","TRUE","0.112192309033405","TRUE","3","17","74.808723449707",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"18","B6","FALSE","E57aJLQ","Eim","UNKNOWN","SYBR","None","Amp","1.45834123938475",NA,NA,"19.4483151978877","0.923938963704168","20.2428333357387","0.698616711108497","TRUE","0.112192309033405","TRUE","3","16","74.808723449707",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"19","B7","FALSE","E57aCEG","Eim","UNKNOWN","SYBR","None","Amp","1.37147115077901",NA,NA,"35.1593546785372","0.687264090596303","34.7598810530385","1.06131336272702","TRUE","0.112192309033405","TRUE","3","31","78.1349029541016",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"20","B8","FALSE","E57aCEG","Eim","UNKNOWN","SYBR","None","Inconclusive","1.39334260682524",NA,NA,"35.5634894803742","0.651388719636322","34.7598810530385","1.06131336272702","TRUE","0.112192309033405","TRUE","3","31","82.0658416748047","77.530143737793",NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"21","B9","FALSE","E57aCEG","Eim","UNKNOWN","SYBR","None","Amp","1.37249213495258",NA,NA,"33.5567990002043","0.578597937471934","34.7598810530385","1.06131336272702","TRUE","0.112192309033405","TRUE","3","29","81.9335784912109",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"22","B10","FALSE","E57aTUY","Eim","UNKNOWN","SYBR","None","Amp","1.48093264761612",NA,NA,"17.0012646373709","0.990896366632311","16.7345790984894","0.573780440436296","TRUE","0.112192309033405","TRUE","3","12","74.8216400146484",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"23","B11","FALSE","E57aTUY","Eim","UNKNOWN","SYBR","None","Amp","1.47873101208196",NA,NA,"17.1264820918501","0.980471953053199","16.7345790984894","0.573780440436296","TRUE","0.112192309033405","TRUE","3","13","74.8216400146484",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"24","B12","FALSE","E57aTUY","Eim","UNKNOWN","SYBR","None","Amp","1.47007718264253",NA,NA,"16.0759905662472","0.990042566714202","16.7345790984894","0.573780440436296","TRUE","0.112192309033405","TRUE","3","11","74.8216400146484",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"25","C1","FALSE","E57aBLN","Eim","UNKNOWN","SYBR","None","Amp","1.45394708933467",NA,NA,"29.1126242031188","0.991679935549976","28.3869379064647","0.894197536095165","TRUE","0.112192309033405","TRUE","3","24","75.4094543457031",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"26","C2","FALSE","E57aBLN","Eim","UNKNOWN","SYBR","None","Amp","1.46601637837455",NA,NA,"28.6601952082988","0.987527859686057","28.3869379064647","0.894197536095165","TRUE","0.112192309033405","TRUE","3","24","75.2583084106445",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"27","C3","FALSE","E57aBLN","Eim","UNKNOWN","SYBR","None","Amp","1.45382872356053",NA,NA,"27.3879943079764","0.983700261560251","28.3869379064647","0.894197536095165","TRUE","0.112192309033405","TRUE","3","22","75.4094543457031",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"28","C4","FALSE","E57aOVY","Eim","UNKNOWN","SYBR","None","Amp","1.46191681017926",NA,NA,"29.5781887237516","0.95165615070386","29.1905222274641","0.443127685607279","TRUE","0.112192309033405","TRUE","3","24","74.6537475585938",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"29","C5","FALSE","E57aOVY","Eim","UNKNOWN","SYBR","None","Amp","1.4489018244087",NA,NA,"29.2859088982288","0.937100969028274","29.1905222274641","0.443127685607279","TRUE","0.112192309033405","TRUE","3","26","74.808723449707",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"30","C6","FALSE","E57aOVY","Eim","UNKNOWN","SYBR","None","Amp","1.42732590942586",NA,NA,"28.7074690604117","0.855049678000321","29.1905222274641","0.443127685607279","TRUE","0.112192309033405","TRUE","3","24","74.808723449707",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"31","C7","FALSE","E57aMRT","Eim","UNKNOWN","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.112192309033405","TRUE","3","39","87.2063064575195","81.1587066650391","91.2884368896484","63.7718505859375","qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"32","C8","FALSE","E57aMRT","Eim","UNKNOWN","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.112192309033405","TRUE","3","39","74.50634765625","64.0742340087891","81.4610900878906","69.3658828735352","qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"33","C9","FALSE","E57aMRT","Eim","UNKNOWN","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.112192309033405","TRUE","3","39","92.5258178710938","87.3810119628906","63.7754440307617","74.0650482177734","qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"34","C10","FALSE","E57aUWY","Eim","UNKNOWN","SYBR","None","Amp","1.47958497402178",NA,NA,"26.7991461243987","0.985201787719919","26.4626966393286","0.538097114159309","TRUE","0.112192309033405","TRUE","3","21","75.5782318115234",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"35","C11","FALSE","E57aUWY","Eim","UNKNOWN","SYBR","None","Amp","1.45924816793449",NA,NA,"26.746854270747","0.971029056495565","26.4626966393286","0.538097114159309","TRUE","0.112192309033405","TRUE","3","22","75.5782318115234",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"36","C12","FALSE","E57aUWY","Eim","UNKNOWN","SYBR","None","Amp","1.45589149696598",NA,NA,"25.8420895228401","0.952346905505251","26.4626966393286","0.538097114159309","TRUE","0.112192309033405","TRUE","3","21","75.7295455932617",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"37","D1","FALSE","E57aFKS","Eim","UNKNOWN","SYBR","None","Amp","1.43829033143361",NA,NA,"15.4122631621358","0.948464022810713","15.060362439267","0.592536800107488","TRUE","0.112192309033405","TRUE","3","10","74.6537475585938",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"38","D2","FALSE","E57aFKS","Eim","UNKNOWN","SYBR","None","Amp","1.46601366907263",NA,NA,"15.3925697998194","0.921559313048827","15.060362439267","0.592536800107488","TRUE","0.112192309033405","TRUE","3","11","74.5026092529297",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"39","D3","FALSE","E57aFKS","Eim","UNKNOWN","SYBR","None","Amp","1.45376169757309",NA,NA,"14.3762543558457","0.816073431354318","15.060362439267","0.592536800107488","TRUE","0.112192309033405","TRUE","3","11","74.5026092529297",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"40","D4","FALSE","E57aNQY","Eim","UNKNOWN","SYBR","None","Amp","1.43541030495764",NA,NA,"31.6961094423517","0.966807967284654","31.2464195582207","1.13084883738291","TRUE","0.112192309033405","TRUE","3","27","74.6537475585938",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"41","D5","FALSE","E57aNQY","Eim","UNKNOWN","SYBR","None","Amp","1.43970089327966",NA,NA,"32.0832494011497","0.922670044470404","31.2464195582207","1.13084883738291","TRUE","0.112192309033405","TRUE","3","28","74.6575317382813",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"42","D6","FALSE","E57aNQY","Eim","UNKNOWN","SYBR","None","Amp","1.41512478137382",NA,NA,"29.9598998311606","0.867110392242683","31.2464195582207","1.13084883738291","TRUE","0.112192309033405","TRUE","3","25","74.6575317382813",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"43","D7","FALSE","E57aAJT","Eim","UNKNOWN","SYBR","None","Amp","1.46700480041943",NA,NA,"18.0754952111079","0.91724258095639","17.87149409568","0.204048753414837","TRUE","0.112192309033405","TRUE","3","14","74.808723449707",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"44","D8","FALSE","E57aAJT","Eim","UNKNOWN","SYBR","None","Amp","1.47364632956791",NA,NA,"17.8715893383118","0.919700720764671","17.87149409568","0.204048753414837","TRUE","0.112192309033405","TRUE","3","14","74.6575317382813",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"45","D9","FALSE","E57aAJT","Eim","UNKNOWN","SYBR","None","Amp","1.45787501340924",NA,NA,"17.6673977376204","0.907684830155109","17.87149409568","0.204048753414837","TRUE","0.112192309033405","TRUE","3","14","74.8216400146484",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"46","D10","FALSE","E57aACP","Eim","UNKNOWN","SYBR","None","Amp","1.473975123242",NA,NA,"21.1321286905821","0.978583090833033","20.7170039986384","0.540847316134609","TRUE","0.112192309033405","TRUE","3","17","75.4269104003906",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"47","D11","FALSE","E57aACP","Eim","UNKNOWN","SYBR","None","Amp","1.45270033907946",NA,NA,"20.913507782123","0.98485016337069","20.7170039986384","0.540847316134609","TRUE","0.112192309033405","TRUE","3","16","75.4269104003906",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"48","D12","FALSE","E57aACP","Eim","UNKNOWN","SYBR","None","Amp","1.45515872736562",NA,NA,"20.10537552321","0.963868965805611","20.7170039986384","0.540847316134609","TRUE","0.112192309033405","TRUE","3","15","75.5782318115234",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"49","E1","FALSE","E57aAEQ","Eim","UNKNOWN","SYBR","None","Amp","1.45697789391895",NA,NA,"27.3408719648234","0.991598154448856","26.9983984371345","0.340071865691942","TRUE","0.112192309033405","TRUE","3","23","74.9560241699219",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"50","E2","FALSE","E57aAEQ","Eim","UNKNOWN","SYBR","None","Amp","1.47202803863455",NA,NA,"26.9935431204508","0.973471502992465","26.9983984371345","0.340071865691942","TRUE","0.112192309033405","TRUE","3","22","74.9560241699219",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"51","E3","FALSE","E57aAEQ","Eim","UNKNOWN","SYBR","None","Amp","1.45911060430159",NA,NA,"26.6607802261293","0.96532637104212","26.9983984371345","0.340071865691942","TRUE","0.112192309033405","TRUE","3","23","74.9560241699219",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
