;Data Set;Target;Sample;Ctrl;Relative Quantity;Relative Quantity SD;Corrected Relative Quantity SD;Relative Quantity SEM;Corrected Relative Quantity SEM;Unscaled Expression;Unscaled Expression SD;Corrected Unscaled Expression SD;Unscaled Expression SEM;Corrected Unscaled Expression SEM;Expression;Expression SD;Corrected Expression SD;Expression SEM;Corrected Expression SEM;Wells;Mean Cq;Cq SD;Cq SEM
;1-SYBR;IFN-g;MouseCaecum3;;0,339526247084898;2,29384252103054;2,29384252103054;1,62199160159474;1,62199160159474;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;30,958814606073;9,74686127533316;6,89207170307264
;1-SYBR;IFN-g;MouseCaecum4;;1;0,549167496445966;0,549167496445966;0,388320060744182;0,388320060744182;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;29,4004096175424;0,792281223740003;0,560227425913332
;1-SYBR;IL-10;MouseCaecum1;;0,0466177347688744;0;0;0;0;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;1;35,8365070907224;0;0
;1-SYBR;IL-10;MouseCaecum2;;0;0;0;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;0;n. def.;0;n. def.
;1-SYBR;IL-10;MouseCaecum3;;1;0,172910014981644;0,172910014981644;0,122265844128588;0,122265844128588;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;31,4135298042323;0,249456421134055;0,176392326994417
;1-SYBR;IL-10;MouseCaecum4;;0,236471927948902;0,15770678965444;0,15770678965444;0,111515540403815;0,111515540403815;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;33,493788970577;0,962155657639598;0,680346790073962
;1-SYBR;IL-12;MouseCaecum1;;0,345987058160402;0,198460353242473;0,198460353242473;0,14033266157443;0,14033266157443;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;36,2622875544641;0,827538951769834;0,585158404492457
;1-SYBR;IL-12;MouseCaecum2;;0;0;0;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;0;n. def.;0;n. def.
;1-SYBR;IL-12;MouseCaecum3;;1;0,118745259481681;0,118745259481681;0,0839655782132531;0,0839655782132531;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;34,7310775336324;0,171313196983295;0,121136723293635
;1-SYBR;IL-12;MouseCaecum4;;0,97875497437597;0;0;0;0;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;1;34,7620578938154;0;0
;1-SYBR;IL-6;MouseCaecum1;;0,00725774472621827;0,00149451231592;0,00149451231592;0,00105677979315384;0,00105677979315384;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;33,6533444318825;0,297079270222381;0,210066766524196
;1-SYBR;IL-6;MouseCaecum2;;0,0100359418124008;0,00350744033212817;0,00350744033212817;0,00248013484345503;0,00248013484345503;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;33,1857616401114;0,504204475072058;0,356526403428056
;1-SYBR;IL-6;MouseCaecum3;;0,0243328293762218;0,00388859531809921;0,00388859531809921;0,00274965211871821;0,00274965211871821;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;31,9080335674324;0,230555070053956;0,163027053472092
;1-SYBR;IL-6;MouseCaecum4;;1;1,00896284965092;1,00896284965092;0,71344447295347;0,71344447295347;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;26,5470814615885;1,45562569963258;1,02928280307961
;1-SYBR;Ppia;MouseCaecum1;;0,121637951384839;0,0127208750841145;0,0127208750841145;0,00899501703460434;0,00899501703460434;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;16,8326285544466;0,150876787965268;0,106685999893886
;1-SYBR;Ppia;MouseCaecum2;;0,00154070257553156;0,000104241982702972;0,000104241982702972;7,37102128536024E-05;7,37102128536024E-05;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;23,1354897840724;0,0976109171792128;0,0690213414552598
;1-SYBR;Ppia;MouseCaecum3;;1;0,0326634166753129;0,0326634166753129;0,0230965234278355;0,0230965234278355;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;13,7932938835083;0,0471233492559637;0,033321239811114
;1-SYBR;Ppia;MouseCaecum4;;0,592996884135367;0,0401858902580974;0,0401858902580974;0,0284157155095191;0,0284157155095191;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;14,5471974541544;0,0977677727153633;0,0691322550685385
;1-SYBR;Ppib;MouseCaecum1;;0,307090817049583;0,0699633312063182;0,0699633312063182;0,049471545930388;0,049471545930388;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;21,5848645960128;0,328683716254303;0,232414484629013
;1-SYBR;Ppib;MouseCaecum2;;0,000811096570079233;0,000509381627833238;0,000509381627833238;0,000360187203252725;0,000360187203252725;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;30,1494405590798;0,906035576408828;0,640663900074944
;1-SYBR;Ppib;MouseCaecum3;;1;2,27065299589715;2,27065299589715;1,60559413112043;1,60559413112043;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;19,88160187311;3,27585981676049;2,31638269064786
;1-SYBR;Ppib;MouseCaecum4;;0,212987968243423;0,258486226666598;0,258486226666598;0,182777363719275;0,182777363719275;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;22,112758033536;1,75088198843137;1,23806052707721
;1-SYBR;STAT6;MouseCaecum1;;0,0539841875111693;0,016415931634065;0,016415931634065;0,0116078165779421;0,0116078165779421;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;28,365154384218;0,43870592949348;0,310211937691587
;1-SYBR;STAT6;MouseCaecum2;;0,00920270037961589;0,00253666252076828;0,00253666252076828;0,00179369127001701;0,00179369127001701;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;30,9175621107798;0,397669193623583;0,281194583480222
;1-SYBR;STAT6;MouseCaecum3;;0,644217934796598;0,0166309980246162;0,0166309980246162;0,0117598914811062;0,0117598914811062;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;24,7882143538079;0,0372443191646372;0,026335710641991
;1-SYBR;STAT6;MouseCaecum4;;1;1,01085780017734;1,01085780017734;0,714784405320711;0,714784405320711;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;24,1538350843137;1,45835953535977;1,03121591686096
;1-SYBR;TGF-b;MouseCaecum1;;0,126599109720652;0,0333794853695537;0,0333794853695537;0,0236028604573286;0,0236028604573286;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;26,3954313548056;0,38038512368958;0,268972900423385
;1-SYBR;TGF-b;MouseCaecum2;;0,000923799792977776;0,00135985619639388;0,00135985619639388;0,000961563537908655;0,000961563537908655;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;33,4939026759649;2,12368286480745;1,50167055479502
;1-SYBR;TGF-b;MouseCaecum3;;1;0,145295524287884;0,145295524287884;0,102739450500017;0,102739450500017;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;23,4137705192965;0,209617132353492;0,148221695740032
;1-SYBR;TGF-b;MouseCaecum4;;0,894334219975771;0,66024916025593;0,66024916025593;0,466866658489691;0,466866658489691;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;23,5748845351315;1,06508078073781;0,753125842571165
